,Baglan Generation Ltd,Barking Power,Beaufort Wind Ltd,Bares of Doune Windfarm,British Energy,Cemmaes Windfarm Ldt,Centrica,Citigen (London) UK Ltd,Cold Northcott Windfarm Ltd,Corby Power Ltd,Cory Energy Company Ltd,Derwent Cogeneration,Dong Energy,Drax Power Ltd,EDF Energy,EDF Energy Renewable,Eggborough Power Ltd,EPR Ely Limited,E.On UK,Fenland Windfarms Ltd,Fred Olsen,GDF Suez,Great Orton Windfarm Ltd,HG Capital,High Hedley Hope Wind Ltd,Infinis Windfarm,Immingham CHP LLP,International Power/Mitsui,Kirkheaton Wind Ltd,K/S Winscales,Llangwyryfon Windfarm Ltd,Magnox North Ltd,Marchwood Power Limited,Px Limited,RES-Gen Ltd,RGS Energy Ltd,Rocksavage Power Co. Ltd,RWE Npower Plc,Npower Renewables Ltd,Scottish and Southern Hydro Schemes: Affric/Beauly,Breadalbane,Conon,Great Glen,Shin,Sloy/Awe,Tummel,Wind,Small Hydros,Thermal,Thermal (continued),Scottish Power Hydro schemes: Galloway,Lanark,Cruachan Thermal,Seabank Power Limited,Sembcorp Utilities (UK) Ltd,Spalding Energy Company Ltd,Statkraft Energy Ltd,Talisman Energy,Vattenfall Wind Power,Western Power Generation,Yorkshire Windpower Ltd,Distributed Generation
0,988749.7499999998,399999.8,0.0,0.0,7073730.0,0.0,2745999.8000000007,0.0,0.0,299999.85,1079999.7999999998,299999.85,0.0,0.0,1179999.7499999998,0.0,0.0,1793440.0,3258679.362498549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1145340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1573440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,988749.7499999998,399999.8,0.0,0.0,7073730.0,0.0,2745999.8000000007,0.0,0.0,299999.85,1079999.7999999998,299999.85,0.0,0.0,1179999.7499999998,0.0,0.0,1793440.0,3500489.440787819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1145340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1573440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,988749.7499999998,399999.8,0.0,0.0,7073730.0,0.0,2745999.8000000007,0.0,0.0,299999.85,1079999.7999999998,299999.85,0.0,0.0,1179999.7499999998,0.0,0.0,1793440.0,2702333.6974199223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1145340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1573440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,988749.7499999998,399999.8,0.0,0.0,7073730.0,0.0,2745999.8000000007,0.0,0.0,299999.85,1079999.7999999998,299999.85,0.0,0.0,1179999.7499999998,0.0,0.0,1793440.0,1949567.940573762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1145340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1573440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,988749.7499999998,399999.8,0.0,0.0,7073730.0,0.0,2745999.8000000007,0.0,0.0,299999.85,1079999.7999999998,299999.85,0.0,0.0,477520.3539713327,0.0,0.0,1793440.0,1798720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1145340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1573440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,988749.7499999998,399999.8,0.0,0.0,7073730.0,0.0,2745999.8000000007,0.0,0.0,299999.85,1079999.7999999998,299999.85,0.0,0.0,586877.3856654104,0.0,0.0,1793440.0,1798720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1145340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1573440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,988749.7499999998,399999.8,0.0,0.0,7073730.0,0.0,2745999.8000000007,0.0,0.0,299999.85,1079999.7999999998,299999.85,0.0,0.0,1179999.7499999998,0.0,0.0,1793440.0,2460320.229011489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1145340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1573440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,988749.7499999998,399999.8,0.0,0.0,7073730.0,0.0,2745999.8000000007,0.0,0.0,299999.85,1079999.7999999998,299999.85,0.0,0.0,1179999.7499999998,0.0,0.0,1793440.0,2245668.093601451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1145340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1573440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,988749.7499999998,399999.8,0.0,0.0,7073730.0,0.0,2745999.8000000007,0.0,0.0,299999.85,1079999.7999999998,299999.85,0.0,0.0,1179999.7499999998,0.0,0.0,1793440.0,3699968.4637557105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1145340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1573440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,988749.7499999998,399999.8,0.0,0.0,7073730.0,0.0,2745999.8000000007,0.0,0.0,299999.85,1079999.7999999998,299999.85,0.0,0.0,1179999.7499999998,0.0,0.0,1793440.0,4182619.8000000003,0.0,0.0,399999.8,0.0,0.0,0.0,0.0,1553999.7499999998,413463.844163017,0.0,0.0,0.0,1145340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1573440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
