,2032
0,-0.01
1,-0.01
2,-0.01
3,-0.01
4,-0.01
5,-0.01
6,-0.01
7,-0.01
8,-0.01
9,-0.01
10,-0.01
11,0.047989953361102386
12,0.04921809265997649
13,0.05187930043889154
14,0.05187930043889154
15,0.05187930043889154
16,0.05187930043889154
17,0.05187930043889154
18,0.05187930043889154
19,0.05187930043889154
20,-0.01
21,-0.01
22,-0.01
23,-0.01
24,-0.01
25,-0.01
26,-0.01
27,-0.01
28,-0.01
29,-0.01
30,0.05187930043889154
31,0.05187930043889154
32,0.05187930043889154
33,0.05187930043889154
34,0.05187930043889154
35,0.05187930043889154
36,0.05187930043889154
37,0.05187930043889154
38,0.05187930043889154
39,0.05187930043889154
40,0.051879300438891544
41,0.05187930043889154
42,0.05187930043889154
43,0.05187930043889154
44,0.05187930043889154
45,0.04921809265997649
46,-0.01
47,-0.01
48,-0.01
49,-0.01
50,-0.01
51,-0.01
52,-0.01
53,-0.01
54,-0.01
55,0.04921809265997649
56,0.05187930043889154
57,0.05187930043889154
58,0.05187930043889154
59,0.04921809265997649
60,0.04921809265997649
61,0.04921809265997649
62,0.05187930043889154
63,0.05187930043889154
64,0.05187930043889154
65,0.05187930043889154
66,0.05187930043889154
67,0.05187930043889154
68,0.05187930043889154
69,0.04921809265997649
70,-0.01
71,-0.01
72,-0.01
73,-0.01
74,-0.01
75,0.04921809265997649
76,0.05187930043889154
77,0.05187930043889154
78,0.05187930043889154
79,0.05187930043889154
80,0.05187930043889154
81,0.05187930043889154
82,0.05187930043889154
83,0.05187930043889154
84,0.05187930043889154
85,0.05187930043889154
86,0.05187930043889154
87,0.05187930043889154
88,0.05187930043889154
89,0.05187930043889154
90,0.05187930043889154
91,0.05187930043889154
92,0.05187930043889154
93,0.05187930043889154
94,0.05187930043889154
95,0.05187930043889154
96,0.05187930043889154
97,0.05187930043889154
98,0.05187930043889154
99,0.05187930043889154
100,0.05187930043889154
101,0.05187930043889154
102,0.05187930043889154
103,0.05187930043889154
104,0.05187930043889154
105,0.05187930043889154
106,0.05187930043889154
107,0.05187930043889154
108,0.05187930043889154
109,0.05187930043889154
110,0.05187930043889154
111,0.05187930043889154
112,0.05187930043889154
113,0.05453519596514623
114,0.05187930043889154
115,0.05187930043889154
116,0.05187930043889154
117,0.05187930043889154
118,0.05187930043889154
119,0.05187930043889154
120,0.05187930043889154
121,0.05187930043889154
122,0.05187930043889154
123,0.05187930043889154
124,0.05187930043889154
125,0.04921809265997649
126,0.05187930043889154
127,0.05187930043889154
128,0.05187930043889154
129,0.05187930043889154
130,0.05187930043889154
131,0.05187930043889154
132,0.05187930043889154
133,0.05187930043889154
134,0.05187930043889154
135,0.05187930043889154
136,0.05187930043889154
137,0.05187930043889154
138,0.05187930043889154
139,0.05187930043889154
140,0.05187930043889154
141,0.05187930043889154
142,0.05187930043889154
143,0.05187930043889154
144,0.04921809265997649
145,0.04921809265997649
146,0.04921809265997649
147,0.05187930043889154
148,-0.01
149,-0.01
150,0.047989953361102386
151,0.04921809265997649
152,0.05187930043889154
153,0.05187930043889154
154,0.05187930043889154
155,0.05187930043889154
156,0.05187930043889154
157,0.05187930043889154
