,Demand,Battery,Wind Onshore,Wind Offshore,Solar,Hydro,Hydrogen,Biomass,BECCS,Nuclear,CCGT,Coal,OCGT
0,38348021.83803458,-799774.1408213294,2970736.2189473677,21082710.747065615,0.0,621280.0,10340000.0,3333294.8720215783,3004950.0,0.0,799774.1408213294,0.0,0.0
1,38720680.61874431,-799774.1408213294,2938875.8921052585,21195538.919688754,0.0,612480.0,10340000.0,3633785.806950301,3004950.0,0.0,799774.1408213294,0.0,0.0
2,37201379.43585078,-799774.1408213294,2823491.093684205,21079978.997931253,0.0,583440.0,10340000.0,2374469.344235312,3004950.0,0.0,799774.1408213294,0.0,0.0
3,35855507.91628753,-799774.1408213294,2810562.0015789517,20929954.66349062,0.0,492800.0,10340000.0,1282191.2512179613,3004950.0,0.0,799774.1408213294,0.0,0.0
4,34286041.128298454,-799774.1408213294,2739254.589473672,20703308.232517507,0.0,478720.0,10340000.0,24758.306307271123,3004950.0,0.0,799774.1408213294,0.0,0.0
5,34187859.872611456,-799774.1408213294,2646212.575263156,20385368.68681811,0.0,464640.0,10340000.0,351638.61053017527,3004950.0,0.0,799774.1408213294,0.0,0.0
6,35718627.47952683,-799774.1408213294,2397808.681578944,20104250.900770642,11954.153846153848,484880.0,10340000.0,2379733.743331112,3004950.0,0.0,799774.1408213294,0.0,0.0
7,35285053.32120109,-799774.1408213294,2200046.5421052715,20131626.632451244,0.0,765600.0,10340000.0,1847780.1466445774,3004950.0,0.0,799774.1408213294,0.0,0.0
8,36736989.26296633,-799774.1408213294,1971322.024736844,18940703.263886876,16436.961538461535,663520.0,10340000.0,4805007.012804154,3004950.0,0.0,799774.1408213294,0.0,0.0
9,40690038.944495,-799774.1408213294,1905638.9542105212,17127443.068921864,975757.8076923081,894960.0,10340000.0,7480000.0,3391830.0,0.0,799774.1408213294,0.0,0.0
10,44560673.70336668,-617076.4083142919,1871758.9136842063,16728322.04031751,2320600.115384616,1096480.0,10340000.0,7480000.0,3744630.0000000005,0.0,1595959.042294655,0.0,0.0
11,47903852.957233846,-169145.08211485716,1862667.2178947406,16177654.108465636,3840271.923076921,1079760.0,10340000.0,7480000.0,3744630.0000000005,0.0,3548014.78991142,0.0,0.0
12,50033024.56778891,140670.61707345676,1862225.5547368454,15072307.981565632,5543738.846153844,951280.0,10340000.0,7480000.0,3744630.0000000005,0.0,4898171.568259138,0.0,0.0
13,50111139.58143766,1042612.1395256631,1742971.727368414,11483552.290074999,4490279.03846154,958320.0,10340000.0,7480000.0,3744630.0000000005,0.0,8828774.386007026,0.0,0.0
