,TotalCustomerCons,TotalCustomerConsAfterRGen,TotalCustomerConsAfterTGen1,TotalCustomerConsAfterBattery,TotalCustomerConsAfterTGen2,Curtailement,Loss of load
0,37491082.80254778,22984836.39838413,6320206.3983841315,8494937.565547617,0,0.0,0.0
1,37855414.01273885,23297300.486166157,6632670.486166157,8719165.800542127,0,0.0,0.0
2,36370063.694267526,21944963.51609812,5280333.516098119,7748711.454672729,0,0.0,0.0
3,35054267.515923575,20734586.75416124,4069956.7541612387,6880129.574002936,0,0.0,0.0
4,33519872.611464977,19377185.050072215,2712555.0500722155,5906040.710073216,0,0.0,0.0
5,33423885.350318477,19525421.475555483,2860791.4755554833,6012417.069302047,0,0.0,0.0
6,34920445.85987261,21321903.00666412,4657273.00666412,7301595.2458409825,0,0.0,0.0
7,34496560.50955415,20963156.723668955,4298526.723668955,7044154.314251543,0,0.0,0.0
8,35916050.95541401,23238757.890913542,6574127.890913542,8677154.883707907,0,0.0,0.0
9,39780764.331210196,28228209.277875617,11563579.277875617,12257649.160765106,0,0.0,0.0
10,43564904.45859873,32255494.41566346,15590864.415663458,15147680.60302084,0,0.0,0.0
11,46833375.79617834,35862902.91572724,19198272.915727243,17736403.187479205,0,0.0,0.0
12,48914968.15286626,38626536.80720665,21961906.807206653,19719622.2961332,0,0.0,0.0
13,48991337.57961784,40965626.30325499,24300996.30325499,21398182.90422141,0,0.0,0.0
14,48551337.579617836,40649371.96187957,23984741.961879566,21171234.734659504,0,0.0,0.0
15,48874331.210191086,41103630.9932694,24439000.9932694,21497216.83891309,0,0.0,0.0
16,53018598.726114646,43893005.49781051,27228375.497810513,23498907.741479363,0,0.0,0.0
17,55241019.10828024,43459069.06493369,26794439.064933687,23187509.394442238,0,0.0,0.0
18,53287643.31210192,42042919.19868696,25378289.198686957,22171262.09623197,0,0.0,0.0
19,50689681.52866241,38396050.158061266,21731420.158061266,21008352.320766266,0,0.0,0.0
20,47360254.777070075,34019334.03741958,17354704.03741958,17354704.03741958,0,0.0,0.0
21,44060254.77707007,30966304.948133558,14301674.948133558,14301674.948133558,0,0.0,0.0
22,40084840.76433122,26832666.249910004,10168036.249910004,11256189.593872657,0,0.0,0.0
23,37560445.859872624,24187111.974603713,7522481.974603713,9357705.931494331,0,0.0,0.0
24,37239554.14012739,24645423.53661423,7980793.536614232,11481244.064429745,0,0.0,0.0
25,37461656.050955415,25071161.328681074,8406531.328681074,11807676.391920937,0,0.0,0.0
26,36833184.7133758,25051970.95297317,8387340.952973168,11792962.267113378,0,0.0,0.0
27,36798853.50318471,26302541.01732205,9637911.017322049,12751830.623183848,0,0.0,0.0
28,36542420.3821656,26664806.351648666,10000176.351648666,13029595.76045182,0,0.0,0.0
29,37557643.3121019,28434970.018606342,11770340.018606342,14386859.91837417,0,0.0,0.0
30,41811210.19108281,32387199.102040216,15722569.102040216,17417211.84513267,0,0.0,0.0
31,47774331.210191086,39032699.83058714,22368069.83058714,22512616.36544208,0,0.0,0.0
32,52356496.81528663,43174275.71214145,26509645.712141447,25583076.65049105,0,0.0,0.0
33,56297579.61783438,46234108.477786504,29569478.477786504,27837911.630619828,0,0.0,0.0
34,58220828.025477715,49015308.34941323,32350678.34941323,29887418.00485185,0,0.0,0.0
35,59154076.43312103,49382313.77193109,32717683.77193109,30157869.603998568,0,0.0,0.0
36,59980828.02547772,48239741.42235113,31575111.42235113,29315891.529220458,0,0.0,0.0
37,59739108.280254774,46879234.386493176,30214604.386493176,28313314.234929297,0,0.0,0.0
38,58819872.61146496,45182888.272429906,28518258.272429906,27063252.270974558,0,0.0,0.0
39,59250063.69426752,45455987.52448146,28791357.52448146,27264503.056143854,0,0.0,0.0
40,62515732.48407645,50785752.91731188,34121122.91731188,31192084.190173652,0,0.0,0.0
41,64631656.050955415,52272932.319330655,35608302.319330655,32288008.181526832,0,0.0,0.0
42,63164522.292993635,50995636.30109939,34331006.30109939,31585886.336003143,0,0.0,0.0
43,59624904.45859875,46985178.28049085,30320548.280490853,30308939.64789859,0,0.0,0.0
44,55039235.66878983,41780351.59708686,25115721.59708686,25115721.59708686,0,0.0,0.0
45,49361273.88535033,35849964.21888898,19185334.218888983,20072269.718103357,0,0.0,0.0
46,43242611.46496815,30674037.449890025,14009407.449890025,16103653.697604561,0,0.0,0.0
47,38601592.356687896,26328495.233168654,9663865.233168654,12771730.888663888,0,0.0,0.0
48,37800764.331210196,25536117.819306415,8871487.819306415,11917062.466313828,0,0.0,0.0
49,37304713.37579619,25100850.7707531,8436220.7707531,11597693.058144227,0,0.0,0.0
50,37051783.43949045,24583483.74643305,7918853.746433049,11218084.261859896,0,0.0,0.0
51,36512292.993630566,24180345.601890765,7515715.601890765,10922288.862090988,0,0.0,0.0
52,36273375.796178356,23315273.311140195,6650643.311140195,10287557.548431525,0,0.0,0.0
53,37067197.4522293,23522978.39399278,6858348.393992782,10439957.436281798,0,0.0,0.0
54,41602420.3821656,28480207.181969717,11815577.181969717,12590468.289939506,0,0.0,0.0
55,48540127.38853504,35448066.57705066,18783436.577050664,18783436.577050664,0,0.0,0.0
56,52813312.10191084,38899736.78320022,22235106.78320022,21667485.708747752,0,0.0,0.0
57,55643184.7133758,41455136.87643519,24790506.87643519,23469891.410148073,0,0.0,0.0
58,56710254.77707006,42554766.777862385,25890136.777862385,24245495.67227894,0,0.0,0.0
59,57187388.53503184,42813223.336918905,26148593.336918905,24427793.378552426,0,0.0,0.0
60,57757707.006369434,43333861.86004999,26669231.860049993,24795016.438825607,0,0.0,0.0
61,57239235.6687898,42626934.90891586,25962304.908915862,24296398.171349254,0,0.0,0.0
62,57181082.80254778,42499649.84920918,25835019.849209182,24206619.93352039,0,0.0,0.0
63,57843184.71337579,43306383.71904295,26641753.71904295,24775635.224061597,0,0.0,0.0
64,61754840.764331214,47276005.72232939,30611375.722329393,27575537.02811532,0,0.0,0.0
65,64570000.00000001,50091036.443374395,33426406.443374395,29561068.544162765,0,0.0,0.0
66,63311656.050955415,48889112.22864488,32224482.228644878,28713312.81972076,0,0.0,0.0
67,60712993.63057326,46424757.59480237,29760127.594802372,26975124.402936656,0,0.0,0.0
68,56507070.06369428,42096637.569785565,25432007.569785565,23922362.438151866,0,0.0,0.0
69,51089745.22292993,36753999.497296706,20089369.497296706,20146212.05544239,0,0.0,0.0
70,45484649.681528665,31438536.674993798,14773906.674993798,16247856.683278413,0,0.0,0.0
71,41835732.48407643,28153218.743058506,11488588.743058506,13837313.43848552,0,0.0,0.0
72,42161528.66242037,29127510.1710281,12462880.1710281,16198245.087669339,0,0.0,0.0
73,41540063.694267526,28780930.413775586,12116300.413775586,15942553.33575793,0,0.0,0.0
74,40679681.528662406,29030016.50359645,12365386.503596451,16126318.421139576,0,0.0,0.0
75,40182929.93630573,29689089.565806553,13024459.565806553,16612554.395363959,0,0.0,0.0
76,39941910.82802549,31708194.83331069,15043564.83331069,18102164.080691207,0,0.0,0.0
77,41596815.28662419,33860025.06204278,17195395.06204278,19689692.577341374,0,0.0,0.0
78,46156560.50955415,39360472.63817849,22695842.63817849,23747688.024589542,0,0.0,0.0
79,53335987.2611465,48069854.894317225,31405224.894317225,30007213.77796314,0,0.0,0.0
80,56802038.21656051,51642334.05271745,34977704.05271745,32516790.588866152,0,0.0,0.0
81,58439426.75159237,52788912.60307005,36124282.60307005,33322233.20007851,0,0.0,0.0
82,58635605.09554141,53582212.07699665,36917582.07699665,33879506.14012814,0,0.0,0.0
83,59292101.910828024,53222388.23721714,36557758.23721714,33626738.93721883,0,0.0,0.0
84,59570955.41401274,49474868.83762097,32810238.837620974,30994200.756688975,0,0.0,0.0
85,59493885.350318484,47412359.61630458,30747729.616304576,29545339.87196739,0,0.0,0.0
86,58756114.64968153,46467393.8518379,29802763.851837903,28881525.175098807,0,0.0,0.0
87,59168789.8089172,46493161.60069768,29828531.60069768,28899626.370974377,0,0.0,0.0
88,62877961.78343947,49892473.187302455,33227843.187302455,31287557.315432966,0,0.0,0.0
89,65641974.52229298,52443590.32840252,35778960.32840252,33079652.982148852,0,0.0,0.0
90,64538471.33757962,51433003.64034542,34768373.64034542,32369741.235906195,0,0.0,0.0
91,61951019.10828026,49084915.01464374,32420285.014643744,31562247.592329815,0,0.0,0.0
92,57833375.79617835,45060857.87757539,28396227.87757539,28396227.87757539,0,0.0,0.0
93,52671783.43949045,39923712.36906035,23259082.369060352,24163222.257393487,0,0.0,0.0
94,47241146.496815294,35979041.79719572,19314411.797195718,21253012.679000158,0,0.0,0.0
95,43140318.47133758,33315157.696320143,16650527.696320143,19287712.69136819,0,0.0,0.0
96,43142420.38216562,35024508.18400904,18359878.184009038,22004838.87060061,0,0.0,0.0
97,42537770.70063695,36050867.29391557,19386237.29391557,22776303.224791624,0,0.0,0.0
98,41287133.75796179,35741524.52763449,19076894.527634487,22543785.27360939,0,0.0,0.0
99,40315350.31847134,34941500.878822826,18276870.878822826,21942446.305980183,0,0.0,0.0
100,39724012.73885349,35383489.83534017,18718859.835340172,22274667.963690482,0,0.0,0.0
101,41143503.18471338,36810551.56204528,20145921.562045284,23347321.03682733,0,0.0,0.0
102,46065477.70700637,41335010.05546147,24670380.055461466,25261066.39654349,0,0.0,0.0
103,53636560.50955413,48754423.48165331,32089793.48165331,32089793.48165331,0,0.0,0.0
104,57835477.70700637,54165232.147399716,37500602.147399716,36245121.18556186,0,0.0,0.0
105,60314331.21019107,57146881.87179767,40482251.87179767,38388344.106332004,0,0.0,0.0
106,61533439.49044587,57632305.046681456,40967675.046681456,38737268.41698151,0,0.0,0.0
107,62424649.68152865,58145130.001134075,41480500.001134075,39105889.247165605,0,0.0,0.0
108,62550764.33121019,58220799.23051058,41556169.23051058,39160280.62166869,0,0.0,0.0
109,61452165.60509554,56756634.17460697,40092004.17460697,38107832.347169615,0,0.0,0.0
110,60743121.0191083,55747503.71569764,39082873.71569764,37382464.940031126,0,0.0,0.0
111,60548343.949044585,55440914.29940234,38776284.29940234,37162087.120700814,0,0.0,0.0
112,63492420.38216562,58291994.84947421,41627364.84947421,39211456.34535371,0,0.0,0.0
113,65984585.987261154,60716365.6688334,44051735.6688334,40954104.74096496,0,0.0,0.0
114,64919617.8343949,59344199.558926925,42679569.558926925,39967785.713015,0,0.0,0.0
115,62363694.26751593,56722284.922107704,40057654.922107704,38083141.9535713,0,0.0,0.0
116,58383375.79617835,53775059.93096552,37110429.93096552,35964663.68229888,0,0.0,0.0
117,53330382.165605105,49597854.019082904,32933224.019082904,32954518.016577665,0,0.0,0.0
118,48007643.31210193,44847725.25619716,28183095.256197162,29388474.61907052,0,0.0,0.0
119,43425477.70700637,40589286.617683016,23924656.617683016,26187612.87154582,0,0.0,0.0
120,42052929.93630573,39344830.06729784,22680200.06729784,23186350.392095227,0,0.0,0.0
121,41250000.00000001,37924143.68284655,21259513.682846554,22505715.273504898,0,0.0,0.0
122,40012675.15923566,36338188.91260342,19673558.912603423,21745901.90094257,0,0.0,0.0
123,39618917.197452225,35601656.931944825,18937026.931944825,21393037.583041213,0,0.0,0.0
124,38512611.46496816,33637153.554387406,16972523.554387406,20451865.763567965,0,0.0,0.0
125,38251974.522292994,32169827.810102038,15505197.810102038,19748886.244018298,0,0.0,0.0
126,40451974.52229301,34138972.75113051,17474342.751130506,20692281.7851645,0,0.0,0.0
127,42442484.07643313,35989028.192312405,19324398.192312405,21578622.865355726,0,0.0,0.0
128,46724426.75159235,39325218.39419835,22660588.39419835,23176954.656631075,0,0.0,0.0
129,51264203.821656056,42926064.70811961,26261434.70811961,24884442.932804663,0,0.0,0.0
130,53682802.547770716,44763036.91501411,28098406.91501411,25752034.06227502,0,0.0,0.0
131,54297261.146496825,44637065.34547074,27972435.34547074,25692538.433603514,0,0.0,0.0
132,54306369.42675159,45045835.25696367,28381205.25696367,25885598.049788553,0,0.0,0.0
133,53837643.312101915,42641148.735026434,25976518.735026434,24749878.800602615,0,0.0,0.0
134,52940828.02547771,41119035.3976468,24454405.3976468,24030993.656558122,0,0.0,0.0
135,53154522.29299362,41154929.06660539,24490299.06660539,24047946.02452305,0,0.0,0.0
136,57498471.33757963,45709347.25202701,29044717.252027012,26198970.84827379,0,0.0,0.0
137,60809681.52866241,48884271.43347818,32219641.433478177,27698468.797251817,0,0.0,0.0
138,59838598.72611467,48006201.33765594,31341571.33765594,27283761.474337872,0,0.0,0.0
139,57213312.10191083,45327269.2280526,28662639.2280526,27196108.31103554,0,0.0,0.0
140,53870573.24840765,42615039.92232229,25950409.92232229,25950409.92232229,0,0.0,0.0
141,50035987.261146516,39586730.886134505,22922100.886134505,23302242.396353148,0,0.0,0.0
142,46111019.10828026,35801625.26804637,19136995.26804637,21488840.199048802,0,0.0,0.0
143,42389936.30573249,32117282.45467311,15452652.454673111,19723712.345953844,0,0.0,0.0
144,41301847.13375797,31284168.630191196,14619538.630191196,17053805.866037216,0,0.0,0.0
145,41548471.337579615,31633663.797462184,14969033.797462184,17303335.707616795,0,0.0,0.0
146,40688089.171974525,30928925.757828474,14264295.757828474,16800172.322674904,0,0.0,0.0
147,39742929.93630574,34406591.87573387,17741961.875733867,19283129.332477417,0,0.0,0.0
148,38710891.71974522,28682692.259074494,12018062.259074494,15196423.997708144,0,0.0,0.0
149,38504904.45859873,28350913.468722254,11686283.468722254,14959543.157144576,0,0.0,0.0
150,39873248.40764331,29676265.768441502,13011635.768441502,15905807.885119043,0,0.0,0.0
