,TotalCustomerCons,TotalCustomerConsAfterRGen,TotalCustomerConsAfterTGen1,TotalCustomerConsAfterBattery,TotalCustomerConsAfterTGen2,Curtailement,Loss of load
0,29832190.17288444,15131300.392815065,0.0,1400333.9357706192,0,0.0,0.0
1,30122093.721565057,15400770.326599807,0.0,1400333.9357706192,0,0.0,0.0
2,28940179.253867157,14420335.539968405,0.0,1400333.9357706192,0,0.0,0.0
3,27893181.437670603,13476816.886166228,0.0,1400333.9357706192,0,0.0,0.0
4,26672241.492265698,12461667.891627196,0.0,1400333.9357706192,0,0.0,0.0
5,26595863.057324838,12665059.247199964,0.0,1400333.9357706192,0,0.0,0.0
6,27786697.634212926,14298300.650446394,0.0,1400333.9357706192,0,0.0,0.0
7,27449406.005459506,14154527.684416756,0.0,1400333.9357706192,0,0.0,0.0
8,28578914.831665143,16193879.464100556,0.0,1400333.9357706192,0,0.0,0.0
9,31654122.474977247,20275439.170581814,2814209.170581814,3513267.9416225273,0,0.0,0.0
10,34665216.83348499,23512851.161901876,6051621.161901876,5943946.499179325,0,0.0,0.0
11,37265986.16924477,26411518.550818473,8950288.550818473,8120292.508466758,0,0.0,0.0
12,38922338.944495,28657969.15417178,11196739.15417178,9806948.184921117,0,0.0,0.0
13,38983107.18835305,30751446.72292651,13290216.722926509,11378750.30672131,0,0.0,0.0
14,38632992.90263876,30399021.716104217,12937791.716104217,11114146.38558724,0,0.0,0.0
15,38890003.54868062,30620901.407480907,13159671.407480907,11280735.688905027,0,0.0,0.0
16,42187656.414922655,32523287.503515743,15062057.503515743,12709064.583782734,0,0.0,0.0
17,43956068.06187444,31924404.51889567,14463174.51889567,12259417.756902339,0,0.0,0.0
18,42401739.03548679,30711458.949086413,13250228.949086413,12446423.577459443,0,0.0,0.0
19,40334503.73066423,27714244.496122357,10253014.496122357,10253014.496122357,0,0.0,0.0
20,37685231.30118288,24044588.845183507,6583358.845183507,6583358.845183507,0,0.0,0.0
21,35059374.158325754,21704530.598584004,4243300.598584004,4586242.86731827,0,0.0,0.0
22,31896080.43676069,18533648.33830557,1072418.3383055702,2205515.440824336,0,0.0,0.0
23,29887383.34849863,16502812.699009256,0.0,1400333.9357706192,0,0.0,0.0
24,29632045.222929936,17011024.479659934,0.0,2121902.2000690727,0,0.0,0.0
25,29808774.886260234,17634034.827651735,172804.8276517354,2263177.1720074154,0,0.0,0.0
26,29308691.26478617,17914153.986100167,452923.98610016704,2492185.9722068524,0,0.0,0.0
27,29281373.430391263,19235270.634160638,1774040.6341606379,3572252.541632619,0,0.0,0.0
28,29077325.932666063,19683645.609568186,2222415.609568186,3938817.312590398,0,0.0,0.0
29,29885153.321201093,21123417.74806947,3662187.748069469,5115889.5693580685,0,0.0,0.0
30,33269777.25204731,24205074.167369936,6743844.167369936,7635268.976035864,0,0.0,0.0
31,38014717.834394895,29321304.71087589,11860074.710875891,11812314.775207767,0,0.0,0.0
32,41660812.46587808,32353011.66450428,14891781.664504278,14216462.46896124,0,0.0,0.0
33,44796788.35304822,34474745.71775645,17013515.71775645,15899000.428238431,0,0.0,0.0
34,46327144.58598727,36453935.30140787,18992705.301407874,17468500.431311514,0,0.0,0.0
35,47069743.67606914,36593848.418580554,19132618.418580554,17579451.721499387,0,0.0,0.0
36,47727601.728844404,35287201.75307973,17825971.753079727,16543279.15750706,0,0.0,0.0
37,47535261.8744313,34185021.21758979,16723791.217589788,15669248.509747133,0,0.0,0.0
38,46803812.920837134,32764609.561374724,15303379.561374724,14542860.155033953,0,0.0,0.0
39,47146122.11101001,33026294.952576447,15565064.952576447,14750377.022386067,0,0.0,0.0
40,49744661.41947225,37797986.14608809,20336756.146088094,18534334.55972493,0,0.0,0.0
41,51428332.02911737,39049963.776979856,21588733.776979856,19527154.505708497,0,0.0,0.0
42,50260912.738853514,38167196.29167889,20705966.29167889,18827118.70199507,0,0.0,0.0
43,47444388.26205642,34820110.46193442,17358880.461934417,16941487.45910211,0,0.0,0.0
44,43795506.09645133,30499773.646127075,13038543.646127075,13038543.646127075,0,0.0,0.0
45,39277470.791628756,25572789.89396313,8111559.893963128,8753432.186634934,0,0.0,0.0
46,34408763.69426752,21429354.120443143,3968124.120443143,5366004.991533166,0,0.0,0.0
47,30715838.489535943,17979124.189906318,517894.18990631774,2545301.7551642633,0,0.0,0.0
48,30078608.18926297,17319249.527231097,0.0,1954615.1789948256,0,0.0,0.0
49,29683893.35759782,16830424.11549507,0.0,1954615.1789948256,0,0.0,0.0
50,29482633.39399454,16329897.044395914,0.0,1954615.1789948256,0,0.0,0.0
51,29053353.139217462,16047218.689605214,0.0,1954615.1789948256,0,0.0,0.0
52,28863243.31210191,15363445.848012911,0.0,1954615.1789948256,0,0.0,0.0
53,29494898.54413103,15581809.704341277,0.0,1954615.1789948256,0,0.0,0.0
54,33103640.218380347,19586574.105926473,2125344.1059264727,2508929.8029376753,0,0.0,0.0
55,38624072.79344858,25177666.011325456,7716436.011325456,7716436.011325456,0,0.0,0.0
56,42024306.915377624,27833874.689724866,10372644.689724866,10088071.907808475,0,0.0,0.0
57,44276076.97907188,29750689.1005824,12289459.100582398,11547807.887500867,0,0.0,0.0
58,45125159.87261147,30596651.97383017,13135421.97383017,12192044.719490916,0,0.0,0.0
59,45504822.02001819,30697414.262739286,13236184.262739286,12268779.502829175,0,0.0,0.0
60,45958632.57506825,31194260.32304432,13733030.323044319,12647148.982152529,0,0.0,0.0
61,45546077.52502274,30580238.53631085,13119008.536310852,12179545.186327107,0,0.0,0.0
62,45499804.45859874,30473107.07513794,13011877.07513794,12097960.006486377,0,0.0,0.0
63,46026648.40764331,31299730.862871885,13838500.862871885,12727469.29950396,0,0.0,0.0
64,49139209.008189276,34464376.40943251,17003146.409432508,15137481.943983814,0,0.0,0.0
65,51379271.428571425,36858972.74778711,19397742.74778711,16961069.25224705,0,0.0,0.0
66,50377989.1719745,35941823.715268105,18480593.715268105,16262621.121888345,0,0.0,0.0
67,48310196.36032757,33972910.80763669,16511680.807636693,14763209.913442481,0,0.0,0.0
68,44963482.893539585,30508499.78429396,13047269.78429396,12124913.064999077,0,0.0,0.0
69,40652840.127388544,26297823.789017294,8836593.789017294,8909639.794079104,0,0.0,0.0
70,36192785.53230209,22229166.84899559,4767936.848995589,5707318.872260272,0,0.0,0.0
71,33289289.990900815,19856801.244392186,2395571.2443921864,3840099.265933783,0,0.0,0.0
72,33548530.664240226,20982738.8024071,3521508.802407101,5897430.604916512,0,0.0,0.0
73,33054022.11101001,20914874.563831136,3453644.5638311356,5843186.137675335,0,0.0,0.0
74,32369403.730664242,21447614.739879116,3986384.7398791164,6269009.9240182,0,0.0,0.0
75,31974131.39217471,22200105.544170335,4738875.544170335,6870482.269972097,0,0.0,0.0
