,Wind Onshore,Wind Offshore,Solar,Hydro
0,1546145.0762105263,17257440.984013125,0.0,62481.0
1,1529563.0965789475,17349797.49137775,0.0,61596.0
2,1469510.091263158,17255204.886386253,0.0,58675.5
3,1462781.0346842106,17132401.128898125,0.0,49560.0
4,1425668.4821052633,16946877.6706635,0.0,48144.0
5,1377243.9699473684,16686625.418843623,0.0,46728.0
6,1247960.0386842105,16456513.946914125,34.15384615384615,48763.5
7,1145033.0415789473,16478922.596330252,0.0,76995.0
8,1025991.4100526316,15504081.647457376,46.96153846153846,66729.0
9,991806.0941578947,14019821.336784376,2787.8076923076924,90004.5
10,974172.9372631579,13693117.257823499,6630.115384615385,110271.0
11,969441.0864210527,13242363.109093126,10971.923076923076,108589.5
12,969211.2190526316,12337572.174913127,15838.846153846152,95668.5
13,907144.5445263158,9399964.184415001,12829.038461538461,96376.5
14,986075.5627894737,9145727.829763874,8973.923076923076,84871.5
15,1088611.0087894737,8837716.16487375,2155.9615384615386,89562.0
16,1240295.3597894737,10409288.709889125,8.538461538461538,128944.5
17,1300854.0733157895,13881548.778047998,4.269230769230769,125670.0
18,1384434.4697368422,13051652.358394124,0.0,125935.5
19,1409431.1482105264,14438868.302210625,0.0,106996.5
20,1498456.2949473683,15738619.911643125,0.0,87792.0
21,1451309.721105263,15488247.35207925,0.0,71065.5
22,1365825.4637368422,15829548.494736377,0.0,55401.0
23,1308650.6153157896,16067519.225533124,0.0,55755.0
24,1243062.155263158,15114294.643769998,0.0,55312.5
25,1054010.9997368422,15094980.2086335,0.0,55135.5
26,876452.4360526316,14523765.097086001,0.0,49383.0
27,706856.1363157895,13037255.067886874,0.0,45400.5
28,622818.6455263158,12323887.711466623,0.0,44250.0
29,634478.5124736843,11300118.222337876,0.0,43542.0
30,665284.1567894737,11661830.282521125,0.0,43365.0
31,814476.7765789474,10548587.376369,0.0,45312.0
32,973283.5990526316,10902792.050915625,38.42307692307692,67702.5
33,1145175.3108421052,11820924.655911,392.7692307692308,97173.0
34,1347387.6157368422,10409002.671004876,1502.7692307692307,90801.0
35,1429778.6038421053,11059600.383381376,2877.4615384615386,84960.0
36,1620423.299368421,13437012.569825253,4089.9230769230767,82924.5
37,1586102.8587368422,14982855.236157374,4358.884615384615,77703.0
38,1601296.7811578948,16004200.205219623,1951.0384615384614,77791.5
39,1561964.3,16262377.540053751,234.8076923076923,84429.0
40,1272529.9093684212,13849040.231838,89.65384615384615,126466.5
41,1196423.93,14788603.051653374,29.884615384615383,128944.5
42,1112760.5949473684,14650986.566230875,0.0,124696.5
43,1202593.0731578947,15167833.858422,0.0,116997.0
44,1306333.7696842107,15882209.161386747,0.0,91332.0
45,1442565.7527894736,16046838.160171878,0.0,81951.0
46,1502475.091,14711150.078218125,0.0,77703.0
47,1509472.3779473684,14304016.859335873,0.0,80623.5
48,1530929.254263158,14266518.523700625,0.0,78145.5
49,1634502.2097368422,14053312.857890248,0.0,71685.0
50,1687695.6932105264,14347258.674154876,0.0,60003.0
51,1667503.0874210526,14193435.58877475,0.0,58587.0
52,1637407.236263158,15073086.883239001,0.0,55932.0
53,1574339.8621052632,15939589.46962725,0.0,56994.0
54,1550180.025105263,15404826.154622622,0.0,60091.5
55,1519965.668,15408789.836304374,0.0,56197.5
56,1542955.3558421053,16460745.506281123,140.8846153846154,71242.5
57,1604520.2050526317,16710432.48058275,5157.2307692307695,99474.0
58,1624702.0940526316,16627519.796698125,12081.923076923076,102660.0
59,1693461.9472105263,16845960.42812025,15241.153846153846,80269.5
60,1633619.5501052632,16990021.869037874,17162.30769230769,80004.0
61,1662701.8104210526,17212793.946421497,13072.384615384615,75667.5
62,1664215.6734210528,17311207.213652626,6587.423076923077,76287.0
63,1542074.249368421,17287291.1847195,870.9230769230769,77791.5
64,1528782.4794210526,17181838.182725996,59.76923076923077,124785.0
65,1415552.6094210527,17311565.897332873,42.69230769230769,146644.5
66,1392560.7471578948,17274353.600581877,4.269230769230769,139210.5
67,1412976.231105263,17103134.356709626,0.0,103545.0
68,1425423.859736842,17264001.717151873,0.0,89296.5
