,TotalCustomerCons,TotalCustomerConsAfterRGen,TotalCustomerConsAfterTGen1,TotalCustomerConsAfterBattery,TotalCustomerConsAfterTGen2,Curtailement,Loss of load
0,33045711.555959966,28353383.21331523,20028713.21331523,20028713.21331523,0.0,0.0,0.0
1,33366843.49408554,28706079.34817501,20381409.34817501,20381409.34817501,0.0,0.0,0.0
2,32057613.284804367,27540558.471935946,19215888.471935946,19215888.471935946,0.0,0.0,0.0
3,30897832.939035483,26475870.537127588,18151200.537127588,18151200.537127588,0.0,0.0,0.0
4,29545373.43039126,25218478.21764389,16893808.21764389,16893808.21764389,0.0,0.0,0.0
5,29460767.515923575,25255786.47124726,16931116.47124726,16931116.47124726,0.0,0.0,0.0
6,30779878.70791629,26819241.19536224,18494571.19536224,18494571.19536224,0.0,0.0,0.0
7,30406254.049135584,26410932.81622506,18086262.81622506,18086262.81622506,0.0,0.0,0.0
8,31657433.48498635,28041097.589324202,19716427.589324202,19716427.589324202,0.0,0.0,0.0
9,35063902.27479527,31431636.91843191,23106966.91843191,23106966.91843191,0.0,0.0,0.0
10,38399351.50136488,34657569.50881185,26332899.508811846,26332899.508811846,0.0,0.0,0.0
11,41280275.5232029,37589889.531586505,29265219.531586505,29265219.531586505,0.0,0.0,0.0
12,43115050.50045496,39591001.57607743,31266331.57607743,31266331.57607743,0.0,0.0,0.0
13,43182364.69517744,39989595.58397906,31664925.583979063,31664925.583979063,0.0,0.0,0.0
14,42794536.12374887,39568135.93971668,31243465.93971668,31243465.93971668,0.0,0.0,0.0
15,43079231.93812558,39651333.55598186,31326663.55598186,31326663.55598186,0.0,0.0,0.0
16,46732107.734303914,42587461.372187115,34262791.372187115,34262791.372187115,0.0,0.0,0.0
17,48691012.55686988,44202107.740397006,35877437.740397006,35877437.740397006,0.0,0.0,0.0
18,46969251.31938126,42381914.70719968,34057244.70719968,34057244.70719968,0.0,0.0,0.0
19,44679333.57597816,40094789.112333424,31770119.112333424,31770119.112333424,0.0,0.0,0.0
20,41744681.71064604,37050801.33536972,28726131.33536972,28726131.33536972,0.0,0.0,0.0
21,38835967.424931765,34384038.100084394,26059368.100084394,26059368.100084394,0.0,0.0,0.0
22,35331923.93084622,31141990.968364645,22817320.968364645,22817320.968364645,0.0,0.0,0.0
23,33106850.13648772,29004296.130895615,20679626.130895615,20679626.130895615,0.0,0.0,0.0
24,32824007.00636943,28919072.98300101,20594402.98300101,20594402.98300101,0.0,0.0,0.0
25,33019773.976342134,29474139.193910554,21149469.193910554,21149469.193910554,0.0,0.0,0.0
26,32465821.38307553,29343430.71680185,21018760.71680185,21018760.71680185,0.0,0.0,0.0
27,32435560.87352138,29774756.073429275,21450086.073429275,21450086.073429275,0.0,0.0,0.0
28,32209533.393994536,29769116.136707693,21444446.136707693,21444446.136707693,0.0,0.0,0.0
29,33104379.890809834,30723279.511496678,22398609.511496678,22398609.511496678,0.0,0.0,0.0
30,36853595.268425845,34389123.65517058,26064453.655170582,26064453.655170582,0.0,0.0,0.0
31,42109660.50955415,39430440.50814362,31105770.50814362,31105770.50814362,0.0,0.0,0.0
32,46148512.19290263,42963535.524602026,34638865.524602026,34638865.524602026,0.0,0.0,0.0
33,49622295.17743403,45807968.91382431,37483298.91382431,37483298.91382431,0.0,0.0,0.0
34,51317501.27388534,47276335.36637299,38951665.36637299,38951665.36637299,0.0,0.0,0.0
35,52140093.0846224,47941152.88365499,39616482.88365499,39616482.88365499,0.0,0.0,0.0
36,52868815.55959964,48150014.167506926,39825344.167506926,39825344.167506926,0.0,0.0,0.0
37,52655756.869881704,47929244.32798474,39604574.32798474,39604574.32798474,0.0,0.0,0.0
38,51845516.28753412,47016625.949701525,38691955.949701525,38691955.949701525,0.0,0.0,0.0
39,52224698.99909008,47399218.48089778,39074548.48089778,39074548.48089778,0.0,0.0,0.0
40,55103152.77525023,50663559.47268829,42338889.47268829,42338889.47268829,0.0,0.0,0.0
41,56968188.26205641,52582827.22399103,44258157.22399103,44258157.22399103,0.0,0.0,0.0
42,55675014.64968152,51491766.52470521,43167096.52470521,43167096.52470521,0.0,0.0,0.0
43,52555094.35850774,48226245.41648669,39901575.41648669,39901575.41648669,0.0,0.0,0.0
44,48513154.86806188,44142430.290003985,35817760.290003985,35817760.290003985,0.0,0.0,0.0
45,43508437.12465878,38944166.43330351,30619496.433303513,30619496.433303513,0.0,0.0,0.0
46,38115273.24840765,33570861.973657645,25246191.973657645,25246191.973657645,0.0,0.0,0.0
47,34024546.40582348,29473512.69484716,21148842.69484716,21148842.69484716,0.0,0.0,0.0
48,33318673.7033667,28749889.09824828,20425219.09824828,20425219.09824828,0.0,0.0,0.0
49,32881440.21838035,28185093.86904877,19860423.86904877,19860423.86904877,0.0,0.0,0.0
50,32658500.545950867,27934136.05040613,19609466.05040613,19609466.05040613,0.0,0.0,0.0
51,32182978.252957232,27519437.95586776,19194767.95586776,19194767.95586776,0.0,0.0,0.0
52,31972389.808917195,27321992.084348775,18997322.084348775,18997322.084348775,0.0,0.0,0.0
53,32672086.89717925,28068065.34593188,19743395.34593188,19743395.34593188,0.0,0.0,0.0
54,36669561.96542311,32125665.019125737,23800995.019125737,23800995.019125737,0.0,0.0,0.0
55,42784655.14103731,38328761.516787305,30004091.516787305,30004091.516787305,0.0,0.0,0.0
56,46551162.23839855,41853054.87105422,33528384.871054217,33528384.871054217,0.0,0.0,0.0
57,49045492.81164696,43980723.55970404,35656053.55970404,35656053.55970404,0.0,0.0,0.0
58,49986038.85350319,44856783.79420258,36532113.79420258,36532113.79420258,0.0,0.0,0.0
59,50406598.18016379,45308543.9757229,36983873.9757229,36983873.9757229,0.0,0.0,0.0
60,50909293.17561419,45913645.51492452,37588975.51492452,37588975.51492452,0.0,0.0,0.0
61,50452297.72520473,45424342.81259987,37099672.81259987,37099672.81259987,0.0,0.0,0.0
62,50401040.12738853,45364464.04917213,37039794.04917213,37039794.04917213,0.0,0.0,0.0
63,50984635.66878982,46173731.36479711,37849061.36479711,37849061.36479711,0.0,0.0,0.0
64,54432481.07370336,49277164.73588312,40952494.73588312,40952494.73588312,0.0,0.0,0.0
65,56913842.85714285,51786589.91699568,43461919.91699568,43461919.91699568,0.0,0.0,0.0
66,55804702.54777071,50783394.444868885,42458724.444868885,42458724.444868885,0.0,0.0,0.0
67,53514167.24294812,48753951.277050756,40429281.277050756,40429281.277050756,0.0,0.0,0.0
68,49806946.04185623,45126012.52397465,36801342.52397465,36801342.52397465,0.0,0.0,0.0
69,45031961.14649683,40418973.74589157,32094303.74589157,32094303.74589157,0.0,0.0,0.0
70,40091469.79071882,35736583.39599251,27411913.39599251,27411913.39599251,0.0,0.0,0.0
71,36875209.91810737,32859955.400667895,24535285.400667895,24535285.400667895,0.0,0.0,0.0
72,37162375.97816197,33615351.24949092,25290681.249490917,25290681.249490917,0.0,0.0,0.0
73,36614598.999090075,33347249.787003234,25022579.787003234,25022579.787003234,0.0,0.0,0.0
74,35856233.57597816,33092190.44444395,24767520.44444395,24767520.44444395,0.0,0.0,0.0
75,35418382.52957234,33017344.399032865,24692674.399032865,24692674.399032865,0.0,0.0,0.0
76,35205941.401273884,33082127.16138441,24757457.16138441,24757457.16138441,0.0,0.0,0.0
77,36664621.47406734,34544073.581475236,26219403.581475236,26219403.581475236,0.0,0.0,0.0
78,40683711.19199273,38519297.29922431,30194627.29922431,30194627.29922431,0.0,0.0,0.0
79,47011863.05732485,44860117.59173011,36535447.59173011,36535447.59173011,0.0,0.0,0.0
80,50066939.399454065,47864375.86013666,39539705.86013666,39539705.86013666,0.0,0.0,0.0
