,Demand,Battery,Wind Onshore,Wind Offshore,Solar,Hydro,Hydrogen,Biomass,BECCS,Nuclear,CCGT,Coal,OCGT
0,30742687.898089163,-699538.7963957004,6869211.877557905,13354415.237953126,0.0,355471.0,9312160.0,851429.7825781442,6963450.0,0.0,699538.7963957004,0.0,0.0
1,31041439.49044586,-699538.7963957004,6795541.474184204,13425883.953993756,0.0,350436.0,9312160.0,1157418.0622678995,6963450.0,0.0,699538.7963957004,0.0,0.0
2,29823452.229299366,-699538.7963957004,6528738.039147351,13352684.866906254,0.0,333820.5,9312160.0,296048.82324574515,6963450.0,0.0,699538.7963957004,0.0,0.0
3,28744499.363057327,-699538.7963957004,6498842.192963164,13257654.997078132,0.0,281960.0,8706042.173016038,0.0,6963450.0,0.0,699538.7963957004,0.0,0.0
4,27486295.541401275,-699538.7963957004,6333958.579578928,13114090.415287506,0.0,273904.0,7764342.546534829,0.0,6963450.0,0.0,699538.7963957004,0.0,0.0
5,27407585.98726115,-699538.7963957004,6118818.202910532,12912698.062815627,0.0,265848.0,8110221.7215349935,0.0,6963450.0,0.0,699538.7963957004,0.0,0.0
6,28634765.60509554,-699538.7963957004,5544435.6757631665,12734629.706678122,9203.384615384613,277428.5,9312160.0,756908.3380388655,6963450.0,0.0,699538.7963957004,0.0,0.0
7,28287179.617834393,-699538.7963957004,5087151.710684223,12751970.308306254,0.0,438045.0,9312160.0,697852.5988439359,6963450.0,0.0,699538.7963957004,0.0,0.0
8,29451161.783439487,-699538.7963957004,4558273.6630894635,11997604.070909373,12654.653846153844,379639.0,9312160.0,1320000.0,7200250.0,0.0,699538.7963957004,0.0,0.0
9,32620226.751592357,-699538.7963957004,4406395.174068428,10849031.201484375,751226.2692307694,512059.5,9312160.0,1320000.0,7939450.0,0.0,699538.7963957004,0.0,0.0
10,35723221.65605095,-699538.7963957004,4328054.601347373,10596216.086287506,1786607.038461539,627361.0,9312160.0,1320000.0,8404730.0,0.0,699538.7963957004,0.0,0.0
11,38403368.15286624,-403568.5139698754,4307031.938915782,10247406.660953123,2956587.307692307,617794.5,9312160.0,1320000.0,8677530.0,0.0,1368426.2592748958,0.0,0.0
12,40110273.88535031,-44635.6094464222,4306010.684389468,9547247.590453127,4268069.615384616,544283.5,9312160.0,1320000.0,8677530.0,0.0,2179608.1045695217,0.0,0.0
13,40172896.81528661,1004025.8827921394,4030260.921694726,7274023.133375002,3457021.3461538474,548311.5,9312160.0,1320000.0,8677530.0,0.0,4549564.031270885,0.0,0.0
14,39812096.81528662,1184870.2721809577,4380935.574742096,7077286.093871876,2418189.3076923075,482856.5,9312160.0,1320000.0,8677530.0,0.0,4958269.066799376,0.0,0.0
15,40076951.59235668,1754873.6980640935,4836479.95694211,6838935.82659375,580963.653846154,509542.0,9312160.0,1320000.0,8677530.0,0.0,6246466.456910571,0.0,0.0
16,43475250.95541402,2326307.381791478,5510383.047642097,8055073.976053123,2300.8461538461534,733599.5,9312160.0,1320000.0,8677530.0,0.0,7537896.203773456,0.0,0.0
17,45297635.66878981,1843660.120707078,5779433.242636862,10742031.028799996,1150.4230769230767,714970.0,9312160.0,1320000.0,8677530.0,0.0,6906700.853568956,0.0,0.0
18,43695867.51592357,29393.528233246878,6150764.1485526115,10099827.969678124,0.0,716480.5,9312160.0,1320000.0,8677530.0,0.0,7389711.369459557,0.0,0.0
19,41565538.85350318,0.0,6261819.367957875,11173304.492390623,0.0,608731.5,9312160.0,1320000.0,8677530.0,0.0,4211993.493154655,0.0,0.0
20,38835408.91719746,-641314.9514437095,6657340.205410533,12179098.03470312,0.0,499472.0,9312160.0,1320000.0,8677530.0,0.0,831123.6285275185,0.0,0.0
21,36129408.91719744,-699538.7963957004,6447877.451878928,11985350.935831247,0.0,404310.5,9312160.0,1320000.0,8267130.0,0.0,699538.7963957004,0.0,0.0
22,32869569.426751595,-699538.7963957004,6068088.074352648,12249461.772684377,0.0,315191.0,9312160.0,1320000.0,7557050.0,0.0,699538.7963957004,0.0,0.0
23,30799565.605095536,-699538.7963957004,5814071.712036842,12433611.89995312,0.0,317205.0,9312160.0,1320000.0,7200250.0,0.0,699538.7963957004,0.0,0.0
24,30536434.394904453,-1163576.943677844,5522675.363947383,11695973.168250002,0.0,314687.5,9312160.0,1320000.0,7366650.0,0.0,1163576.943677844,0.0,0.0
25,30718557.96178344,-1163576.943677844,4682759.069552643,11681026.9785375,0.0,313680.5,9312160.0,1320000.0,7557050.0,0.0,1163576.943677844,0.0,0.0
26,30203211.464968164,-1163576.943677844,3893902.0512894806,11239000.620350001,0.0,280953.0,9312160.0,1320000.0,7742650.0,0.0,1163576.943677844,0.0,0.0
27,30175059.872611463,-1163576.943677844,3140419.7717368505,10088686.839546874,0.0,258295.5,9312160.0,1320000.0,8077050.0,0.0,1163576.943677844,0.0,0.0
28,29964784.713375796,-1163576.943677844,2767058.087394732,9536658.070990626,0.0,251750.0,9312160.0,1320000.0,8267130.0,0.0,1163576.943677844,0.0,0.0
29,30797267.515923567,-1163576.943677844,2818860.533205269,8744429.207021875,0.0,247722.0,9312160.0,1320000.0,8597530.0,0.0,1163576.943677844,0.0,0.0
30,34285192.3566879,-715976.9964452418,2955723.8205421157,9024334.730253126,0.0,246715.0,9312160.0,1320000.0,8677530.0,0.0,3464705.8023379077,0.0,0.0
31,39174951.59235668,122832.12160709314,3618556.650184221,8162868.187025003,0.0,257792.0,9312160.0,1320000.0,8677530.0,0.0,7703212.633540368,0.0,0.0
32,42932327.38853504,599338.2102605924,4324103.450389482,8436964.23101563,10353.80769230769,385177.5,9312160.0,1320000.0,8677530.0,0.0,9866700.189177033,0.0,0.0
33,46164015.28662419,869065.4241718128,5087783.7844315935,9147447.555975,105838.92307692306,552843.0,9312160.0,1320000.0,8677530.0,0.0,11091346.59896888,0.0,0.0
34,47741078.98089172,1141326.4943912085,5986172.4207526455,8054852.629096869,404948.923076923,516591.0,9312160.0,1320000.0,8677530.0,0.0,12327497.5135741,0.0,0.0
35,48506342.67515923,1061648.0681393035,6352219.0245316075,8558308.03780937,775385.153846154,483360.0,9312160.0,1320000.0,8677530.0,0.0,11965732.390832826,0.0,0.0
36,49184278.98089171,642190.9052617792,7199215.096926316,10398033.26468125,1102105.307692308,471779.5,9312160.0,1320000.0,8677530.0,0.0,10061264.906330062,0.0,0.0
37,48986068.78980893,410303.53455648944,7046736.27585265,11594260.728409372,1174581.9615384617,442073.0,9312160.0,1320000.0,8677530.0,0.0,9008423.289451962,0.0,0.0
38,48232295.54140126,236433.55963420868,7114239.819968419,12384613.413415626,525743.3461538461,442576.5,9312160.0,1320000.0,8677530.0,0.0,8218998.902229151,0.0,0.0
39,48585052.22929937,372242.4295630306,6939493.509999997,12584400.122093746,63273.26923076925,480339.0,9312160.0,1320000.0,8677530.0,0.0,8835613.898411807,0.0,0.0
40,51262900.63694267,1388651.2215170003,5653594.673926294,10716874.771549992,24158.884615384624,719501.5,9312160.0,1320000.0,8677530.0,0.0,13450429.585333984,0.0,0.0
41,52997957.96178345,1631980.7319334894,5315471.100999985,11443941.55100937,8052.961538461535,733599.5,9312160.0,1320000.0,8677530.0,0.0,14555222.116302148,0.0,0.0
42,51794908.28025479,1506963.1285647005,4943771.71541053,11337449.07094687,0.0,709431.5,9312160.0,1320000.0,8677530.0,0.0,13987602.865332719,0.0,0.0
43,48892421.65605096,454394.1695423983,5342879.364368419,11737403.696949994,0.0,665627.0,9312160.0,1320000.0,8677530.0,0.0,11382427.425190147,0.0,0.0
44,45132173.24840765,0.0,5803778.432463152,12290212.450018752,0.0,519612.0,9312160.0,1320000.0,8677530.0,0.0,7208880.36592573,0.0,0.0
45,40476244.58598727,-858469.6785318181,6409029.757742104,12417608.163671872,0.0,466241.0,9312160.0,1320000.0,8677530.0,0.0,2732145.3431051066,0.0,0.0
46,35458941.40127389,-1163576.943677844,6675194.908699997,11384005.714078119,0.0,442073.0,9312160.0,1320000.0,8077050.0,0.0,1163576.943677844,0.0,0.0
47,31653305.732484076,-1163576.943677844,6706282.448510509,11068951.699571874,0.0,458688.5,9312160.0,1320000.0,7366650.0,0.0,1163576.943677844,0.0,0.0
48,30996626.751592353,-982379.5479161745,6801611.038247368,11039934.167640619,0.0,444590.5,9312160.0,1320000.0,7366650.0,0.0,982379.5479161745,0.0,0.0
49,30589864.96815287,-982379.5479161745,7261764.866552626,10874948.11930625,0.0,407835.0,9312160.0,1320000.0,7200250.0,0.0,982379.5479161745,0.0,0.0
50,30382462.42038217,-982379.5479161745,7498092.824457879,11102413.73784688,0.0,341373.0,9312160.0,1320000.0,7120250.0,0.0,982379.5479161745,0.0,0.0
51,29940080.25477707,-982379.5479161745,7408381.134615799,10983380.02031875,0.0,333317.0,9312160.0,1320000.0,6963450.0,0.0,982379.5479161745,0.0,0.0
52,29744168.152866233,-982379.5479161745,7274671.315647346,11664085.152775,0.0,318212.0,9312160.0,1175039.684443865,6963450.0,0.0,982379.5479161745,0.0,0.0
53,30395101.91082802,-982379.5479161745,6994475.645578926,12334615.352131248,0.0,324254.0,9312160.0,1320000.0,6963450.0,0.0,982379.5479161745,0.0,0.0
54,34113984.71337579,-982379.5479161745,6887138.3446789365,11920796.677090628,0.0,341876.5,9312160.0,1320000.0,7742650.0,0.0,982379.5479161745,0.0,0.0
55,39802904.45859873,-596019.5892313297,6752902.027600006,11923863.91348438,0.0,319722.5,9312160.0,1320000.0,8677530.0,0.0,2092745.6067456855,0.0,0.0
56,43306915.923566885,43521.692689959425,6855040.590931553,12737904.23625312,37963.961538461546,405317.5,9312160.0,1320000.0,8677530.0,0.0,3917477.9421537584,0.0,0.0
57,45627411.46496817,139061.0166460788,7128560.844589469,12931120.805118749,1389711.0769230763,565934.0,9312160.0,1320000.0,8677530.0,0.0,4163333.7216907926,0.0,0.0
58,46502408.91719745,-138846.37542926054,7218224.921889455,12866960.052078122,3255697.307692306,584060.0,9312160.0,1320000.0,8677530.0,0.0,3406623.0109668,0.0,0.0
59,46893658.598726116,-268498.5677745361,7523711.132257892,13035997.101056252,4107010.384615384,456674.5,9312160.0,1320000.0,8677530.0,0.0,2729074.0485711107,0.0,0.0
60,47361319.745222926,0.0,7257843.387178933,13147476.914521875,4624700.769230769,455164.0,9312160.0,1320000.0,8677530.0,0.0,2566444.674291323,0.0,0.0
61,46936173.24840764,0.0,7387050.025715804,13319865.788837498,3522595.4615384624,430492.5,9312160.0,1320000.0,8677530.0,0.0,2966479.4723158833,0.0,0.0
62,46888487.89808917,216715.42345344368,7393775.814815806,13396021.438840624,1775102.807692308,434017.0,9312160.0,1320000.0,8677530.0,0.0,4363165.413287001,0.0,0.0
63,47431411.46496816,954381.775217561,6851126.0119263185,13377514.373887498,234686.30769230763,442576.5,9312160.0,1320000.0,8677530.0,0.0,6261436.496244472,0.0,0.0
64,50638969.426751584,1877727.9454871062,6792073.349015765,13295911.129350005,16105.92307692307,709935.0,9312160.0,1320000.0,8677530.0,0.0,8637526.07982175,0.0,0.0
65,52947399.99999999,2602913.0048786756,6289015.790015812,13396299.000896875,11504.230769230771,834299.5,9312160.0,1320000.0,8677530.0,0.0,10503678.47343942,0.0,0.0
66,51915557.961783424,2365530.530197326,6186867.566168432,13367502.81592187,1150.4230769230767,792005.5,9312160.0,1320000.0,8677530.0,0.0,9892811.126418874,0.0,0.0
67,49784654.77707006,1838000.1866426636,6277569.4588789595,13235007.338665623,0.0,589095.0,9312160.0,1320000.0,8677530.0,0.0,8535292.792882811,0.0,0.0
68,46335797.45222929,845210.6491869921,6332871.771552627,13359492.16417187,0.0,508031.5,9312160.0,1320000.0,8677530.0,0.0,5980501.36731778,0.0,0.0
