,CCGT,OCGT,Coal,Nuclear,Biomass,BECCS,Hydrogen
0,0.0,0.0,0,9872280.0,1811040.0,8360000.0,4867209.797274694
1,0.0,0.0,0,9872280.0,1811040.0,8360000.0,5252391.560508829
2,0.0,0.0,0,9872280.0,1811040.0,8360000.0,3973036.479457125
3,0.0,0.0,0,9872280.0,1811040.0,8360000.0,2765151.8193258904
4,0.0,0.0,0,9872280.0,1811040.0,8360000.0,1400670.991191037
5,0.0,0.0,0,9872280.0,1811040.0,8360000.0,1586809.4603426121
6,0.0,0.0,0,9872280.0,1811040.0,8360000.0,3614347.6926185563
7,0.0,0.0,0,9872280.0,1811040.0,8360000.0,3278935.069375992
8,0.0,0.0,0,9872280.0,1811040.0,8360000.0,5651918.110388819
9,2149398.2508040443,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
10,6005871.863692306,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
11,9495548.244619176,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
12,12040531.846130915,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
13,13841205.348621368,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
14,13466111.7693374,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
15,13800008.17066329,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
16,16608926.298514351,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
17,17014912.98015187,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
18,15163418.77252286,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
19,11862216.092135474,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
20,7660958.54571569,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
21,4650919.783956271,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
22,760965.1908158585,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
23,0.0,0.0,0,9872280.0,1811040.0,8360000.0,6291276.252921604
24,0.0,0.0,0,9872280.0,1811040.0,8360000.0,6634333.035484403
25,0.0,0.0,0,9872280.0,1811040.0,8360000.0,7443190.091772176
26,0.0,0.0,0,9872280.0,1811040.0,8360000.0,7655422.041314349
27,820865.6036140583,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
28,1171943.1943628117,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
29,2693383.998883765,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
30,6797666.99317389,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
31,13019594.762173988,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
32,16919481.70352152,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
33,19782230.394257188,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
34,21864772.830720395,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
35,22256761.527804755,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
36,21334983.76034213,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
37,20453036.935271315,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
38,19022479.99019797,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
39,19456749.1454224,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
40,24590904.45446127,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
41,26515144.46334534,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
42,25357195.0120942,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
43,21244036.15794214,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
44,16042023.052274033,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
45,9776049.706991903,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
46,3993985.1436815336,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
47,0.0,0.0,0,9872280.0,1811040.0,8360000.0,7455418.274608299
48,0.0,0.0,0,9872280.0,1811040.0,8360000.0,6603145.269455299
49,0.0,0.0,0,9872280.0,1811040.0,8360000.0,5932150.48017982
50,0.0,0.0,0,9872280.0,1811040.0,8360000.0,5448560.17684431
51,0.0,0.0,0,9872280.0,1811040.0,8360000.0,5040722.430614006
52,0.0,0.0,0,9872280.0,1811040.0,8360000.0,4468482.374993965
53,0.0,0.0,0,9872280.0,1811040.0,8360000.0,5038093.14026292
54,1943817.8601974063,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
55,9196312.9580646,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
56,12890815.734801747,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
57,15152350.887589075,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
58,16013612.95492737,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
59,16258544.40534623,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
60,16902094.86569716,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
61,16316044.797997579,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
62,16380278.655599147,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
63,17590738.225037307,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
64,21397320.076059937,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
65,24415875.59313245,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
66,23262868.497234292,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
67,20865293.641130984,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
68,16522602.905589283,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
69,11071326.440930933,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
70,5772790.246158816,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
71,2643715.728215456,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
72,3930372.7875872813,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
73,3797462.592381917,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
74,4131699.3558723107,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
75,4684570.938508455,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
76,6001601.673991621,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
77,7989310.415437512,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
78,13119706.217466213,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
79,21363261.063833393,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
80,24947893.46434252,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
81,26193159.01669164,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
82,26362270.116210416,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
83,26132563.185520276,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
84,23633803.00761264,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
85,22224174.900645107,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
86,21436828.027412146,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
87,21734513.147616744,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
88,24937175.055405878,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
89,27472679.51459159,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
90,26586425.193457827,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
91,24349198.50534389,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
92,20514993.078730814,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
93,15516843.88139318,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
94,11383288.265844591,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
95,8267789.886669017,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
96,9496676.191618457,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
97,9995139.915640093,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
98,9452041.445783243,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
99,8587813.160953984,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
100,8631886.218655333,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
101,10053646.899923228,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
102,14814550.675289266,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
103,22411738.71423313,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
104,27477575.116182253,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
105,30089762.591467783,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
106,30666763.578674316,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
107,31309969.37526407,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
108,31437161.92472364,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
109,30154370.610739104,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
110,29254074.581308946,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
111,28888863.46420583,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
112,31426742.75026971,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
113,32725000.0,1051869.1475709602,0,9872280.0,1811040.0,8360000.0,8075000.0
114,32378678.292218566,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
115,29756699.63536226,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
116,26194593.19560299,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
117,21442024.299441934,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
118,16050430.894402564,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
119,11409587.327965938,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
120,9971075.726726487,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
121,8729314.968676686,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
122,7229870.862815335,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
123,6156462.139605001,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
124,4190161.654380761,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
125,3039266.9081780687,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
126,5167620.261929929,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
127,7027953.3722485155,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
128,10614353.736801244,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
129,14436991.541543156,0.0,0,9872280.0,1811040.0,8360000.0,8075000.0
