,Nuclear,Biomass,BECCS,CCGT,OCGT
0,9487530.0,2515071.8596407287,1320000.0,68520.32770227897,0.0
1,9487530.0,2767638.818265062,1320000.0,68520.32770227897,0.0
2,9487530.0,1736928.7881954834,1320000.0,68520.32770227897,0.0
3,9487530.0,773408.1512393877,1320000.0,68520.32770227897,0.0
4,9407530.0,0.0,1320000.0,68520.32770227897,0.0
5,9487530.0,2311.535989653319,1320000.0,68520.32770227897,0.0
6,9487530.0,1729639.0098511353,1320000.0,68520.32770227897,0.0
7,9487530.0,1532925.04021471,1320000.0,68520.32770227897,0.0
8,9487530.0,3886703.9133285023,1320000.0,68520.32770227897,0.0
9,9487530.0,8558635.255260356,1320000.0,68520.32770227897,0.0
10,9487530.0,9092160.0,1320000.0,2060206.7775206496,0.0
11,9487530.0,9092160.0,1320000.0,4196100.010461229,0.0
12,9487530.0,9092160.0,1320000.0,5950463.201551985,0.0
13,9487530.0,9092160.0,1320000.0,7940276.915110544,0.0
14,9487530.0,9092160.0,1320000.0,7755931.339541978,0.0
15,9487530.0,9092160.0,1320000.0,7995510.304638054,0.0
16,9487530.0,9092160.0,1320000.0,9109052.646359889,0.0
17,9487530.0,9092160.0,1320000.0,8447148.42865558,0.0
18,9487530.0,9092160.0,1320000.0,9531528.849042254,0.0
19,9487530.0,9092160.0,1320000.0,6029664.177072414,0.0
20,9487530.0,9092160.0,1320000.0,2214855.362672363,0.0
21,9487530.0,9092160.0,1320000.0,585272.2480895128,0.0
22,9487530.0,6397630.284951512,1320000.0,68520.32770227897,0.0
23,9487530.0,4175733.6569592766,1320000.0,68520.32770227897,0.0
24,9487530.0,4934791.33450605,1320000.0,768431.0974723133,0.0
25,9487530.0,5519937.931788139,1320000.0,768431.0974723133,0.0
26,9487530.0,5893700.414812762,1320000.0,768431.0974723133,0.0
27,9487530.0,7606513.020648409,1320000.0,768431.0974723133,0.0
28,9487530.0,8232179.719848361,1320000.0,768431.0974723133,0.0
29,9487530.0,9092160.0,1320000.0,1491446.3374999273,0.0
30,9487530.0,9092160.0,1320000.0,3951658.9880405273,0.0
31,9487530.0,9092160.0,1320000.0,8408078.951074623,0.0
32,9487530.0,9092160.0,1320000.0,10792636.140614968,0.0
33,9487530.0,9092160.0,1320000.0,12347385.714917792,0.0
34,9487530.0,9092160.0,1320000.0,14258774.30630213,0.0
35,9487530.0,9092160.0,1320000.0,14265413.410009775,0.0
36,9487530.0,9092160.0,1320000.0,12814259.811665358,0.0
37,9487530.0,9092160.0,1320000.0,11622456.690409238,0.0
38,9487530.0,9092160.0,1320000.0,10297083.815524861,0.0
39,9487530.0,9092160.0,1320000.0,10441943.360782541,0.0
40,9487530.0,9092160.0,1320000.0,14622197.948657177,0.0
41,9487530.0,9092160.0,1320000.0,15406744.135228202,0.0
42,9487530.0,9092160.0,1320000.0,14708083.558556203,0.0
43,9487530.0,9092160.0,1320000.0,12569631.216733338,0.0
44,9487530.0,9092160.0,1320000.0,8538918.99168231,0.0
45,9487530.0,9092160.0,1320000.0,4417491.656726436,0.0
46,9487530.0,9092160.0,1320000.0,1314744.5797259598,0.0
47,9487530.0,6273804.26681735,1320000.0,768431.0974723133,0.0
48,9487530.0,5597855.083594285,1320000.0,635161.9232121208,0.0
49,9487530.0,5180575.282458682,1320000.0,635161.9232121208,0.0
50,9487530.0,4597322.413190875,1320000.0,635161.9232121208,0.0
51,9487530.0,4332235.391639931,1320000.0,635161.9232121208,0.0
52,9487530.0,3369507.707110975,1320000.0,635161.9232121208,0.0
53,9487530.0,3346391.214114148,1320000.0,635161.9232121208,0.0
54,9487530.0,7690755.353065327,1320000.0,458063.5533987139,0.0
55,9487530.0,9092160.0,1320000.0,3147495.3773689624,0.0
56,9487530.0,9092160.0,1320000.0,5563594.92275702,0.0
57,9487530.0,9092160.0,1320000.0,6903261.540526658,0.0
58,9487530.0,9092160.0,1320000.0,7526849.64902878,0.0
59,9487530.0,9092160.0,1320000.0,7577666.22597859,0.0
60,9487530.0,9092160.0,1320000.0,7890063.0403768,0.0
61,9487530.0,9092160.0,1320000.0,7420264.0745264385,0.0
62,9487530.0,9092160.0,1320000.0,7326574.661469415,0.0
63,9487530.0,9092160.0,1320000.0,7886922.4178617215,0.0
64,9487530.0,9092160.0,1320000.0,10159544.594061602,0.0
65,9487530.0,9092160.0,1320000.0,11813528.241643308,0.0
66,9487530.0,9092160.0,1320000.0,11159925.040049722,0.0
67,9487530.0,9092160.0,1320000.0,9791205.764408141,0.0
68,9487530.0,9092160.0,1320000.0,7295936.240298016,0.0
69,9487530.0,9092160.0,1320000.0,4256391.201598364,0.0
70,9487530.0,9092160.0,1320000.0,1253187.5486901891,0.0
71,9487530.0,7484580.168000378,1320000.0,635161.9232121208,0.0
72,9487530.0,8734788.704325762,1320000.0,1474531.125066259,0.0
73,9487530.0,8660123.777554255,1320000.0,1474531.125066259,0.0
74,9487530.0,9092160.0,1320000.0,1771866.6199282953,0.0
75,9487530.0,9092160.0,1320000.0,2647412.5737020737,0.0
76,9487530.0,9092160.0,1320000.0,4730739.475876322,0.0
77,9487530.0,9092160.0,1320000.0,6303051.274030022,0.0
78,9487530.0,9092160.0,1320000.0,10106804.077049833,0.0
79,9487530.0,9092160.0,1320000.0,16174138.231787726,0.0
80,9487530.0,9092160.0,1320000.0,18464342.808824733,0.0
81,9487530.0,9092160.0,1320000.0,19055347.299874097,0.0
82,9487530.0,9092160.0,1320000.0,19659191.333730035,0.0
83,9487530.0,9092160.0,1320000.0,19037144.516391743,0.0
84,9487530.0,9092160.0,1320000.0,15395413.355269076,0.0
85,9487530.0,9092160.0,1320000.0,13467350.776478566,0.0
86,9487530.0,9092160.0,1320000.0,12807878.494633147,0.0
87,9487530.0,9092160.0,1320000.0,12703807.503068028,0.0
88,9487530.0,9092160.0,1320000.0,14722574.611602485,0.0
89,9487530.0,9092160.0,1320000.0,16245214.25592241,0.0
90,9487530.0,9092160.0,1320000.0,15657392.747607011,0.0
91,9487530.0,9092160.0,1320000.0,14283652.674080502,0.0
92,9487530.0,9092160.0,1320000.0,11827230.698350156,0.0
93,9487530.0,9092160.0,1320000.0,8531250.4109462,0.0
94,9487530.0,9092160.0,1320000.0,6522041.405721363,0.0
95,9487530.0,9092160.0,1320000.0,5281968.127684386,0.0
96,9487530.0,9092160.0,1320000.0,8445266.472064033,0.0
97,9487530.0,9092160.0,1320000.0,9675665.210933756,0.0
98,9487530.0,9092160.0,1320000.0,9808103.042827616,0.0
99,9487530.0,9092160.0,1320000.0,9334662.706518214,0.0
100,9487530.0,9092160.0,1320000.0,9965269.237184115,0.0
101,9487530.0,9092160.0,1320000.0,10892101.283063697,0.0
102,9487530.0,9092160.0,1320000.0,12442320.477159452,0.0
103,9487530.0,9092160.0,1320000.0,18557068.133376546,0.0
104,9487530.0,9092160.0,1320000.0,22616820.340408444,0.0
105,9487530.0,9092160.0,1320000.0,24691155.08206803,0.0
106,9487530.0,9092160.0,1320000.0,24766588.4227879,0.0
107,9487530.0,9092160.0,1320000.0,24981479.567756224,0.0
108,9487530.0,9092160.0,1320000.0,25002065.551140774,0.0
109,9487530.0,9092160.0,1320000.0,23930241.364174582,0.0
