,Nuclear,Biomass,BECCS,CCGT,OCGT
0,8693730.0,4482889.153597932,1320000.0,237248.24758537044,0.0
1,8693730.0,4740342.103084937,1320000.0,237248.24758537044,0.0
2,8693730.0,3672535.034435563,1320000.0,237248.24758537044,0.0
3,8693730.0,2683399.6677491926,1320000.0,237248.24758537044,0.0
4,8693730.0,1613812.6629840136,1320000.0,237248.24758537044,0.0
5,8693730.0,1862918.812998861,1320000.0,237248.24758537044,0.0
6,8693730.0,3590441.892828647,1320000.0,237248.24758537044,0.0
7,8693730.0,3369407.274265714,1320000.0,237248.24758537044,0.0
8,8693730.0,5712146.594703263,1320000.0,237248.24758537044,0.0
9,8693730.0,9092160.0,1320000.0,1177861.2453845334,0.0
10,8693730.0,9092160.0,1320000.0,3685008.8363337037,0.0
11,8693730.0,9092160.0,1320000.0,5959797.473480653,0.0
12,8693730.0,9092160.0,1320000.0,7815451.833538785,0.0
13,8693730.0,9092160.0,1320000.0,9863887.805346016,0.0
14,8693730.0,9092160.0,1320000.0,9671791.057985792,0.0
15,8693730.0,9092160.0,1320000.0,9935904.577414325,0.0
16,8693730.0,9092160.0,1320000.0,11189901.584221393,0.0
17,8693730.0,9092160.0,1320000.0,10218629.53949446,0.0
18,8693730.0,9092160.0,1320000.0,11445810.888719093,0.0
19,8693730.0,9092160.0,1320000.0,8156549.401477285,0.0
20,8693730.0,9092160.0,1320000.0,3977790.4582090285,0.0
21,8693730.0,9092160.0,1320000.0,2220676.0551561066,0.0
22,8693730.0,8357091.813215978,1320000.0,237248.24758537044,0.0
23,8693730.0,6085973.173320252,1320000.0,237248.24758537044,0.0
24,8693730.0,6813532.882246571,1320000.0,996325.6794584068,0.0
25,8693730.0,7370217.259751884,1320000.0,996325.6794584068,0.0
26,8693730.0,7694249.133681158,1320000.0,996325.6794584068,0.0
27,8693730.0,9092160.0,1320000.0,1204338.0814620703,0.0
28,8693730.0,9092160.0,1320000.0,1676748.5647352468,0.0
29,8693730.0,9092160.0,1320000.0,3097227.1157447323,0.0
30,8693730.0,9092160.0,1320000.0,5668216.662338266,0.0
31,8693730.0,9092160.0,1320000.0,10287761.787065808,0.0
32,8693730.0,9092160.0,1320000.0,12799960.953063324,0.0
33,8693730.0,9092160.0,1320000.0,14467609.266931025,0.0
34,8693730.0,9092160.0,1320000.0,16447646.5532511,0.0
35,8693730.0,9092160.0,1320000.0,16485196.676753938,0.0
36,8693730.0,9092160.0,1320000.0,15072384.89664401,0.0
37,8693730.0,9092160.0,1320000.0,13870284.749031462,0.0
38,8693730.0,9092160.0,1320000.0,12523449.81636962,0.0
39,8693730.0,9092160.0,1320000.0,12674544.244077602,0.0
40,8693730.0,9092160.0,1320000.0,16905658.217440214,0.0
41,8693730.0,9092160.0,1320000.0,17733424.473089214,0.0
42,8693730.0,9092160.0,1320000.0,16990498.16196633,0.0
43,8693730.0,9092160.0,1320000.0,14944898.943258889,0.0
44,8693730.0,9092160.0,1320000.0,10745505.307741283,0.0
45,8693730.0,9092160.0,1320000.0,6403612.122634893,0.0
46,8693730.0,9092160.0,1320000.0,3153242.7326768152,0.0
47,8693730.0,8208272.828364324,1320000.0,996325.6794584068,0.0
48,8693730.0,7521637.030967668,1320000.0,828028.0080002043,0.0
49,8693730.0,7110033.137562558,1320000.0,828028.0080002043,0.0
50,8693730.0,6536035.7369242385,1320000.0,828028.0080002043,0.0
51,8693730.0,6255880.390072076,1320000.0,828028.0080002043,0.0
52,8693730.0,5297723.670526665,1320000.0,828028.0080002043,0.0
53,8693730.0,5291101.294144839,1320000.0,828028.0080002043,0.0
54,8693730.0,9092160.0,1320000.0,611968.4088116629,0.0
55,8693730.0,9092160.0,1320000.0,5271389.33638671,0.0
56,8693730.0,9092160.0,1320000.0,7621879.165692215,0.0
57,8693730.0,9092160.0,1320000.0,9075738.05168136,0.0
58,8693730.0,9092160.0,1320000.0,9746183.457103252,0.0
59,8693730.0,9092160.0,1320000.0,9816182.55294956,0.0
60,8693730.0,9092160.0,1320000.0,10146128.7412978,0.0
61,8693730.0,9092160.0,1320000.0,9651638.846805185,0.0
