,Wind Offshore,Wind Onshore,Solar,Hydro
0,5372164.1728125,15224630.167578956,0.0,587392.0
1,5400914.340375001,15061350.20684212,0.0,579072.0
2,5371468.085625,14470018.377473671,0.0,551616.0
3,5333239.8253125,14403758.49063156,0.0,465920.0
4,5275487.202749999,14038317.435789483,0.0,452608.0
5,5194471.8410625,13561489.420105249,0.0,439296.0
6,5122839.169312499,12288452.322631583,372.61538461538464,458432.0
7,5129814.881625,11274947.516842093,0.0,723840.0
8,4826351.255437501,10102764.619894745,512.3461538461539,627328.0
9,4364307.660937499,9766147.5716842,30414.730769230766,846144.0
10,4262606.14275,9592516.84547369,72333.96153846153,1036672.0
11,4122288.3928125,9545923.107157877,119702.69230769233,1020864.0
12,3840631.0228124997,9543659.641894754,172800.38461538462,899392.0
13,2926166.7975000003,8932499.550947381,139963.65384615387,906048.0
14,2847024.1576875,9709719.99442106,97904.69230769233,797888.0
15,2751141.504375,10719369.262421058,23521.34615384615,841984.0
16,3240365.0068124994,12212979.520421062,93.15384615384616,1212224.0
17,4321264.032000001,12809290.973368412,46.57692307692308,1181440.0
18,4062920.9893124998,13632293.060526308,0.0,1183936.0
19,4494755.1065625,13878431.143578965,0.0,1005888.0
20,4899361.9678125,14755046.770105263,0.0,825344.0
21,4821422.110125001,14290802.39778949,0.0,668096.0
22,4927667.6289375,13449053.31252633,0.0,520832.0
23,5001746.8528125,12886062.209368411,0.0,524160.0
24,4705012.305,12240223.689473685,0.0,520000.0
25,4698999.80775,10378668.800526323,0.0,518336.0
26,4521183.098999999,8630279.52789472,0.0,464256.0
27,4058439.1771875,6960293.327368415,0.0,426816.0
28,3836371.1105624987,6132790.308947363,0.0,416000.0
29,3517676.248687499,6247603.055052637,0.0,409344.0
30,3630275.5948125003,6550941.0464210585,0.0,407680.0
31,3283728.0585000003,8020015.646842094,0.0,425984.0
32,3393990.3890625,9583759.681894751,419.19230769230774,636480.0
33,3679800.9614999993,11276348.418315787,4285.076923076923,913536.0
34,3240275.9641874996,13267498.92852634,16395.076923076926,853632.0
35,3442804.1214375,14078789.11231581,31392.84615384615,798720.0
36,4182881.8991249995,15956035.321263177,44620.6923076923,779584.0
37,4664095.805437501,15618087.722526332,47555.03846153847,730496.0
38,4982035.9250625,15767699.717684235,21285.65384615385,731328.0
39,5062405.374375,15380399.399999982,2561.7307692307686,793728.0
40,4311144.267000001,12530387.701263135,978.1153846153843,1188928.0
41,4603625.9694375,11780984.939999998,326.03846153846155,1212224.0
42,4560786.5731875,10957166.170105249,0.0,1172288.0
43,4721678.823,11841731.453684213,0.0,1099904.0
44,4944060.658875001,12863248.620631592,0.0,858624.0
45,4995308.9296875,14204702.014421038,0.0,770432.0
46,4579515.2053125,14794619.178000012,0.0,730496.0
47,4452776.455687501,14863520.284105243,0.0,757952.0
48,4441103.391562501,15074802.531473693,0.0,734656.0
49,4374733.421625,16094667.980526302,0.0,673920.0
50,4466237.439187501,16618455.253578922,0.0,564096.0
51,4418353.000875,16419622.065157888,0.0,550784.0
52,4692184.5135,16123273.28747366,0.0,525824.0
53,4961922.892124999,15502259.47578945,0.0,535808.0
54,4795453.4645625,15264361.629789473,0.0,564928.0
55,4796687.3409375,14966845.94399999,0.0,528320.0
56,5124156.4348125,15193221.528315773,1537.0384615384614,669760.0
57,5201882.872875,15799440.229894737,56264.923076923056,935168.0
58,5176072.5253125,15998167.891894732,131812.69230769234,965120.0
59,5244072.116625,16675234.585578961,166279.61538461538,754624.0
60,5288917.798687499,16085976.579789493,187239.2307692308,752128.0
61,5358265.749750001,16372344.69915791,142618.53846153847,711360.0
62,5388901.359562499,16387251.453157874,71868.1923076923,717184.0
63,5381456.406749999,15184545.421263173,9501.692307692309,731328.0
64,5348629.359,15053663.601157876,652.0769230769231,1173120.0
65,5389013.0161875,13938708.141157893,465.7692307692307,1378624.0
66,5377428.9946874995,13712311.145684194,46.57692307692308,1308736.0
67,5324129.210062501,13913338.97778948,0.0,973440.0
68,5374206.4996875,14035908.680526324,0.0,839488.0
69,5353956.369375001,13795391.026421038,0.0,819520.0
70,5276233.464750001,12833789.926105266,0.0,754624.0
71,5189263.554187501,11342579.247157888,0.0,715520.0
72,5009767.7559375,9223750.943684218,0.0,692224.0
73,4951066.052062499,7921397.38294736,0.0,673088.0
74,4567935.4239374995,6128248.084736845,0.0,592384.0
75,4133567.1253124997,5082963.0031578895,0.0,522496.0
76,3204710.5023749997,4819436.001157899,0.0,515008.0
77,2993892.1940625003,4885087.199368418,0.0,554944.0
78,2569625.9932500003,5669570.613473688,0.0,548288.0
79,1911885.0828749998,6120845.941578946,0.0,614848.0
80,1870593.33225,5962308.552315783,5961.846153846154,720512.0
81,2083521.1027499996,5534343.857684209,16767.69230769231,990912.0
82,1773696.5823750002,6979720.894421047,61248.65384615384,950144.0
83,2146133.61525,8327551.754526321,90312.65384615386,717184.0
84,3806448.5484375004,8664259.035473676,107126.92307692306,712192.0
85,4628935.275562501,8791629.42568422,122031.53846153847,637312.0
86,4717591.342500001,8776981.134947384,83093.23076923078,626496.0
87,4881304.6888125,8735376.196421038,25244.692307692305,663104.0
88,4978436.765625,9074755.284000002,46.57692307692308,1220544.0
89,5051095.547625001,9334357.92663159,0.0,1370304.0
90,5030947.887,9022391.238631595,0.0,1208896.0
91,4958621.248125,8547633.987789474,0.0,990912.0
92,4959867.8448749995,7767521.508631576,0.0,772096.0
93,4995824.8115625,6727700.860421047,0.0,705536.0
94,4447978.0475625,5170849.688842101,0.0,567424.0
95,3877194.327375,4529141.993052633,0.0,570752.0
96,3182530.4085,4172935.2647368396,0.0,554944.0
97,2505400.819875,4189461.6198947313,0.0,491712.0
98,2132012.5856250003,3784651.563157902,0.0,458432.0
99,2063772.7205624995,3713772.9836842115,0.0,451776.0
100,1627323.9339375002,3877158.4708420993,0.0,441792.0
101,1621111.4441250002,3910009.304526311,0.0,492544.0
102,1783903.2699374994,3934667.311578945,0.0,539136.0
103,1838654.5906875,4067197.790842102,0.0,622336.0
104,1335321.365625,3962640.989368416,2701.461538461538,728000.0
105,1114094.257125,4053171.953052635,46530.346153846156,926848.0
106,1414666.1180625,4096911.8898947323,117839.6153846154,929344.0
107,1578040.9610624998,4019339.264842107,175595.0,781248.0
108,1594853.0566874999,4239855.838736839,190499.61538461538,608192.0
109,1741137.3691874999,4434233.976947362,140802.03846153847,592384.0
110,1856685.0155624999,4665497.422736846,97997.84615384614,627328.0
111,1879208.5595625,5100556.85747369,20493.84615384615,886912.0
112,1889553.0511875,5309878.45452631,465.7692307692307,1500928.0
