,Wind Offshore,Wind Onshore,Solar,Hydro
0,3471690.4228124996,14990429.269894747,0.0,545032.0
1,3490269.840375,14829661.049210541,0.0,537312.0
2,3471240.5856250003,14247425.693368407,0.0,511836.0
3,3446536.0753125,14182185.084157877,0.0,432320.0
4,3409214.2027499997,13822365.618947376,0.0,419968.0
5,3356859.0910624997,13352872.6615263,0.0,407616.0
6,3310567.4193125,12099418.728157898,218.76923076923077,425372.0
7,3315075.3816249995,11101504.694210514,0.0,671640.0
8,3118966.0054375,9947353.518473692,300.8076923076924,582088.0
9,2820376.4109374997,9615914.659421042,17857.03846153846,785124.0
10,2754653.1427500006,9444954.899368428,42468.57692307692,961912.0
11,2663974.6428125002,9399077.913789455,70279.61538461538,947244.0
12,2481957.2728124997,9396849.2674737,101454.23076923075,834532.0
13,1890996.7975000003,8795090.668736855,82175.19230769233,840708.0
14,1839851.9076874997,9560355.10910527,57481.615384615376,740348.0
15,1777889.0043749998,10554472.91510527,13809.807692307691,781264.0
16,2094043.2568125,12025106.926105272,54.69230769230769,1124804.0
17,2792560.0319999997,12612245.303842098,27.346153846153847,1096240.0
18,2625609.2393125,13422587.127631571,0.0,1098556.0
19,2904676.3565625,13664938.861894755,0.0,933348.0
20,3166148.2178125004,14528069.486526316,0.0,765824.0
21,3115780.6101249997,14070966.597947385,0.0,619916.0
22,3184440.3789374996,13242166.161631595,0.0,483272.0
23,3232313.1028125,12687835.565842094,0.0,486360.0
24,3040552.305,12051931.997368423,0.0,482500.0
25,3036666.80775,10219013.457631586,0.0,480956.0
26,2921755.099,8497519.704473669,0.0,430776.0
27,2622712.9271874996,6853222.9468421,0.0,396036.0
28,2479204.3605624996,6038449.429736836,0.0,386000.0
29,2273251.9986875,6151496.008263163,0.0,379824.0
30,2346017.8448125,6450167.743105269,0.0,378280.0
31,2122066.0585000003,7896643.529210515,0.0,395264.0
32,2193321.6390625,9436332.447473697,246.1153846153846,590580.0
33,2378022.9615,11102884.045578944,2515.846153846154,847656.0
34,2093985.7141874998,13063404.633631602,9625.846153846156,792072.0
35,2224866.8714374998,13862214.718578968,18431.30769230769,741120.0
36,2703132.3991249995,15710583.198315809,26197.615384615383,723364.0
37,3014110.5554374997,15377834.256631596,27920.42307692308,677816.0
38,3219575.1750624995,15525144.76642108,12497.192307692309,678588.0
39,3271512.8743749997,15143802.299999982,1504.0384615384614,736488.0
40,2786020.267,12337632.408315767,574.2692307692307,1103188.0
41,2975032.7194375,11599757.729999997,191.42307692307693,1124804.0
42,2947348.3231875002,10788611.786526302,0.0,1087748.0
43,3051322.8230000003,11659569.778421056,0.0,1020584.0
44,3195034.1588750007,12665372.91915791,0.0,796704.0
45,3228152.6796875,13986190.69910525,0.0,714872.0
46,2959451.4553125002,14567033.151000012,0.0,677816.0
47,2877548.2056875,14634874.349526297,0.0,703292.0
48,2870004.6415625,14842906.436368428,0.0,681676.0
49,2827113.9216250004,15847083.267631564,0.0,625320.0
50,2886247.1891875,16362813.10689471,0.0,523416.0
51,2855302.500875,16167038.574789468,0.0,511064.0
52,3032262.5135000004,15875248.538368396,0.0,487904.0
53,3206577.3921250002,15263787.798947345,0.0,497168.0
54,3098998.7145625,15029549.541947369,0.0,524188.0
55,3099796.0909375,14736610.547999991,0.0,490220.0
56,3311418.6848124997,14959503.790578932,902.4230769230769,621460.0
57,3361648.372875,15556397.013473684,33034.15384615384,867728.0
58,3344968.7753125,15752067.642473677,77389.61538461539,895520.0
59,3388912.616625,16418719.00089475,97625.76923076925,700204.0
60,3417893.5486875,15838525.566947388,109931.53846153847,697888.0
61,3462708.7497500004,16120488.477789488,83733.92307692308,660060.0
62,3482506.6095625,16135165.920789454,42195.115384615376,665464.0
63,3477695.40675,14950961.148315804,5578.615384615385,678588.0
64,3456481.359,14822092.686789453,382.84615384615387,1088520.0
65,3482578.7661875,13724288.616789473,273.46153846153845,1279204.0
66,3475092.7446875,13501374.292421035,27.346153846153847,1214356.0
67,3440648.4600625006,13699309.707947377,0.0,903240.0
