bidPrice,Capacity,indx,Type,ConstructionTime,bidBus,STRIKEPriceGBP/kWh
0.03155668029012766,500000,29.0,Nuclear,8,15,0.03155668029012766
0.03155668029012766,500000,4.0,Nuclear,8,17,0.03155668029012766
0.03774801238589562,428571,51.0,Wind Offshore,3,15,0.03775831656923539
0.03774864840781104,428571,52.0,Wind Offshore,3,17,0.03775831656923539
0.03774967480322179,428571,54.0,Wind Offshore,3,15,0.03775831656923539
0.03775332409928515,428571,6.0,Wind Offshore,3,13,0.03775831656923539
0.037755438444118126,428571,33.0,Wind Offshore,3,13,0.03775831656923539
0.037756226874482116,428571,2.0,Wind Offshore,3,20,0.03775831656923539
0.04988574663242619,250000,17.0,Biomass,2,11,0.04988574663242619
