,Wind Offshore,Wind Onshore,Solar,Hydro
0,6723591.0564375,15847070.137263166,0.0,231921.0
1,6759573.644325001,15677114.6794737,0.0,228636.0
2,6722719.860874999,15061606.987578934,0.0,217795.5
3,6674874.861937501,14992638.148105243,0.0,183960.0
4,6602593.933049999,14612256.492631588,0.0,178704.0
5,6501198.2675875,14115933.959684195,0.0,173448.0
6,6411545.610737499,12790850.332105268,864.9230769230763,181003.5
7,6420276.140075002,11735909.649473673,0.0,285795.0
8,6040472.9067125,10515803.520315798,1189.2692307692305,247689.0
9,5462197.1728125,10165424.304947358,70599.34615384616,334084.5
10,5334911.521049999,9984694.903578952,167903.19230769237,409311.0
11,5159295.3004375,9936196.238526298,277856.5384615384,403069.5
12,4806783.9264375,9933840.234315805,401108.0769230768,355108.5
13,3662276.1845000004,9297693.627157908,324886.73076923087,357736.5
14,3563224.3446625,10106689.75673685,227258.5384615384,315031.5
15,3443221.357125,11157617.272736847,54598.269230769256,332442.0
16,4055514.4032375,12712291.918736853,216.23076923076908,478624.5
17,5408325.4464,13332982.819894727,108.11538461538454,466470.0
18,5084993.374737499,14189632.318421045,0.0,467455.5
19,5625460.1056875,14445833.449263174,0.0,397156.5
20,6131850.265437501,15358288.409684211,0.0,325872.0
21,6034303.780775,14875063.986631596,0.0,263785.5
22,6167276.5264125,13998901.042421067,0.0,205641.0
23,6259991.1924375,13412892.751894727,0.0,206955.0
24,5888609.811000001,12740649.93157895,0.0,205312.5
25,5881084.8040499985,10802987.69842106,0.0,204655.5
26,5658536.349799998,8983117.716315774,0.0,183303.0
27,5079384.1135625,7244856.217894731,0.0,168520.5
28,4801452.386487499,6383521.773157889,0.0,164250.0
29,4402586.3328625,6503028.49484211,0.0,161622.0
30,4543511.2808375005,6818768.080736848,0.0,160965.0
31,4109785.9067,8347903.959473673,0.0,168192.0
32,4247785.9371875,9975579.714315804,973.038461538462,251302.5
33,4605495.2973,11737367.825052628,9946.61538461539,360693.0
34,4055402.9609625,13809924.034421077,38056.615384615376,337041.0
35,4308879.299912499,14654382.80305265,72869.76923076925,315360.0
36,5235131.7685750015,16608377.876210548,103574.5384615385,307804.5
37,5837400.3167125005,16256613.71242107,110385.80769230772,288423.0
38,6235321.764387501,16412342.406947395,49408.73076923075,288751.5
39,6335909.031125,16009207.799999982,5946.346153846155,313389.0
40,5395659.9434,13042676.936210504,2270.423076923076,469426.5
41,5761718.629512501,12262635.779999997,756.807692307692,478624.5
42,5708102.512762502,11405136.209684197,0.0,462856.5
43,5909468.9746,12325865.838947369,0.0,434277.0
44,6187793.403025,13389146.458105277,0.0,339012.0
45,6251933.7390625,14785443.496736828,0.0,304191.0
46,5731542.5379375,15399478.686000012,0.0,288423.0
47,5572921.264262501,15471196.72768419,0.0,299263.5
48,5558311.7126875,15691116.985578956,0.0,290065.5
49,5475245.648075001,16752678.35842104,0.0,266085.0
50,5589768.5059625,17297880.019263133,0.0,222723.0
51,5529838.211424999,17090917.784526307,0.0,217467.0
52,5872555.047700001,16782453.157578923,0.0,207612.0
53,6210149.077174999,16136049.972631555,0.0,211554.0
54,6001802.4372875,15888425.970631579,0.0,223051.5
55,6003346.708812499,15578746.727999989,0.0,208597.5
56,6413194.2488375,15814377.395052616,3567.8076923076947,264442.5
57,6510473.625825001,16445380.590315789,130603.38461538457,369234.0
58,6478170.4019375,16652232.984315783,305966.5384615384,381060.0
59,6563276.037075001,17356980.70326317,385971.9230769232,297949.5
60,6619403.142862499,16743631.620631598,434623.84615384595,296964.0
61,6706196.332450001,17041707.54252633,331049.3076923075,280867.5
62,6744538.6662875,17057223.740526296,166822.03846153844,283167.0
63,6735220.85385,15805346.576210542,22055.53846153845,288751.5
64,6694135.8018,15669113.816526297,1513.615384615384,463185.0
65,6744678.411362499,14508574.796526315,1081.1538461538462,544324.5
66,6730180.3020625,14272921.842947353,108.11538461538454,516730.5
67,6663472.3713875,14482168.446631586,0.0,384345.0
68,6726147.153062499,14609749.258421062,0.0,331456.5
69,6700802.880125,14359398.340736829,0.0,323572.5
70,6603527.925450001,13358483.381684214,0.0,297949.5
71,6494679.7789625,11806306.418526309,0.0,282510.0
72,6270029.8418125,9600852.468947377,0.0,273312.0
73,6196561.0797875,8245253.811157886,0.0,265756.5
74,5717049.7354125,6378793.845789477,0.0,233892.0
75,5173411.3219375,5290773.590526311,0.0,206298.0
76,4010890.616725,5016472.61652632,0.0,203341.5
77,3747038.6481875,5084807.881894734,0.0,219109.5
78,3216043.62615,5901363.919578952,0.0,216481.5
79,2392840.767825,6371089.075263156,0.0,242761.5
80,2341161.62395,6206070.083052625,13838.769230769221,284481.0
81,2607653.71305,5760608.586947367,38921.53846153844,391243.5
82,2219889.432725,7265078.056736836,142171.7307692308,375147.0
83,2686017.09055,8668013.296421057,209635.73076923084,283167.0
84,4764002.475312499,9018486.43357894,248665.38461538457,281196.0
85,5793394.769487498,9151064.202947376,283262.3076923075,251631.0
86,5904353.2435,9135817.035157911,192877.84615384627,247360.5
87,6109250.479637501,9092511.130736828,58598.53846153843,261814.5
88,6230817.196875,9445765.308000002,108.11538461538454,481909.5
89,6321754.093274999,9715981.480105273,0.0,541039.5
90,6296538.067399999,9391260.42410528,0.0,477310.5
91,6206016.868375,8897093.31663158,0.0,391243.5
92,6207577.060225,8085086.91410526,0.0,304848.0
93,6252579.3966875,7002754.498736836,0.0,278568.0
94,5566915.763887501,5382253.41347368,0.0,224037.0
95,4852545.131725,4714310.300842106,0.0,225351.0
96,3983130.8767,4343540.505789471,0.0,219109.5
97,3135661.905225001,4360742.520315784,0.0,194143.5
98,2668343.7608749997,3939382.3105263235,0.0,181003.5
99,2582937.4084874997,3865605.94894737,0.0,178375.5
100,2036695.1374125,4035671.2474736786,0.0,174433.5
101,2028919.827575,4069865.146421048,0.0,194472.0
102,2232663.7246125,4095531.2652631556,0.0,212868.0
103,2301188.3412625003,4233480.087473681,0.0,245718.0
104,1671236.116875,4124648.6118947314,6270.692307692304,287437.5
105,1394356.9001750003,4218880.820842109,108007.26923076919,365949.0
106,1770540.9129875002,4264409.010315785,273531.923076923,366934.5
107,1975014.4915875,4183664.925473686,407595.0,308461.5
108,1996055.8544624997,4413197.043789471,442191.92307692324,240133.5
109,2179139.5919625,4615522.089157888,326832.8076923075,233892.0
110,2323754.5174875,4856240.451789478,227474.76923076916,247689.0
111,2351944.1062875004,5309086.747578953,47570.76923076924,350181.0
112,2364890.8683625003,5526966.196421047,1081.1538461538462,592614.0
113,2368847.069125,6101326.5931579,1081.1538461538462,613309.5
114,2485690.7566125,7100259.643263148,432.46153846153817,540382.5
115,2469541.355825,8536438.420736834,0.0,325872.0
116,1888863.4217750002,9443590.779789466,0.0,294336.0
117,1390936.6836875,10355023.743789464,0.0,252616.5
118,1023649.4791625,11741966.808947375,0.0,240133.5
119,827480.118975,12257871.239052618,0.0,253602.0
120,723235.5998,13089093.402947374,0.0,208926.0
121,1034977.6748625,13344205.677789472,0.0,179689.5
122,1212594.54965,13455517.325368417,0.0,162936.0
123,1292823.2585625,15392805.463263167,0.0,161293.5
124,1682812.8465374997,16506356.526315805,0.0,163921.5
125,2301432.4529125,16632913.74978945,0.0,194800.5
126,2425702.0875500003,16552758.665999984,0.0,194800.5
127,2489802.6227749996,16645935.448736824,0.0,235863.0
128,2991328.2387749995,16115391.158684235,15514.557692307684,403398.0
129,3461320.1132624997,16362417.404210515,99249.92307692314,447417.0
130,3805900.512025,15452936.103157893,275694.23076923087,455301.0
131,4281829.783275,13945056.79484209,385971.9230769232,301563.0
132,4102014.1347124996,13481555.947578928,381647.30769230745,257215.5
133,5136744.160075001,13070415.701999975,345644.88461538474,208269.0
134,5505385.4766875,12282378.458526311,199472.88461538457,207940.5
135,5617962.517075001,11913541.223684208,52652.19230769229,224694.0
136,5542932.678737499,10999099.578631565,1297.384615384616,348538.5
137,5664439.252525,9814411.515473677,216.23076923076908,440847.0
138,5606248.6957249995,10026244.948105253,108.11538461538454,431320.5
139,5674819.304424998,9527993.038736839,0.0,284809.5
140,5374074.6360875005,9061650.659368409,0.0,248017.5
141,5004746.092112499,8117507.442315792,0.0,224037.0
142,4978566.886575,7259549.406315795,0.0,194800.5
143,4984396.3789125,6751996.055999995,0.0,202684.5
144,4862928.721475,6547362.763263146,0.0,194143.5
145,4825685.774525,6305280.146842107,0.0,155709.0
146,4761797.510299999,5975119.586526317,0.0,152095.5
147,2524143.6482625,4700742.581999991,0.0,148153.5
148,4925555.742174999,5524511.494736844,0.0,144540.0
149,4989271.5362125,5562919.139052631,0.0,142897.5
150,4995146.1361375,5860180.010842102,0.0,156366.0
151,4776722.814987499,5922166.8,0.0,170820.0
152,4596972.61665,5707538.000210522,25190.884615384624,226665.0
153,4514353.2056,5616656.729684213,263369.07692307705,311089.5
154,4425736.2543375,5737933.638315791,581660.7692307692,312075.0
155,4281778.48445,5698082.145473687,794648.0769230766,241776.0
156,4416352.1072125,6023043.57757895,901682.3076923081,210897.0
157,4473560.026175,6119894.453368424,704371.7307692304,201370.5
158,4484425.647987499,6242249.074736835,561118.846153846,203341.5
159,4845906.3562,6134275.630421057,169633.03846153844,228964.5
160,4973718.26315,6215354.013157896,3351.576923076922,401427.0
161,5344220.4888625,6296667.996315794,432.46153846153817,478296.0
162,5335084.875700001,6820363.159263161,108.11538461538454,412596.0
163,5230843.0099125,7156256.132526315,0.0,260172.0
164,5157513.1085,7827768.273157889,0.0,232906.5
165,5191088.1894625,8510538.293368416,0.0,211882.5
166,5260571.5634624995,9026226.225789467,0.0,183960.0
167,5332827.727399999,9291319.680631574,0.0,171148.5
168,5486638.4095375,8886120.386210522,0.0,166878.0
169,5665390.049712501,9683933.455263153,0.0,146839.5
170,5686947.054225,10665126.430421053,0.0,140269.5
171,5845858.431600001,10618283.33589474,0.0,142897.5
172,5807490.448349999,11247403.319684224,0.0,134685.0
173,5888386.926450001,11280395.338105265,0.0,143554.5
174,5821002.3819625005,11182646.633684201,0.0,169177.5
175,5686684.368862499,12299841.543789474,0.0,176733.0
176,5466975.039237499,12397610.942842105,6486.923076923075,189216.0
177,5632225.35935,12757871.048842099,107358.57692307686,351823.5
178,5615908.79515,12125436.740210526,235691.53846153838,330799.5
179,5534976.0540875,12227617.279578956,271369.61538461543,262143.0
180,5303582.9748375,12393279.397263149,244340.76923076913,184288.5
181,4775869.308674999,12365203.14978947,226934.19230769246,214839.0
182,4399324.4351625,12861618.012631573,81951.46153846153,229950.0
183,2136898.547425,10044997.468105251,10487.192307692309,307804.5
184,4264823.338325,15466194.99442107,0.0,471069.0
185,4501848.674775,15214892.123684218,0.0,510160.5
186,4408440.5901500005,16294290.67705262,0.0,441504.0
187,4035918.2520875,16746995.294210507,0.0,266742.0
188,3857108.2373875,16638926.33621054,0.0,203998.5
189,3717226.0707,16724059.274842117,0.0,168520.5
190,3605934.1543249995,16055576.509894744,0.0,135342.0
191,3318593.515175,15293203.79336841,0.0,129100.5
192,3116361.16455,15214729.75042104,0.0,82453.5
193,3019861.8834875003,15163814.589157905,0.0,79497.0
194,2957916.783375,14682584.810210522,0.0,76540.5
195,2917212.0502,13716014.98010528,0.0,74898.0
196,2620665.9253500006,12724732.576105263,0.0,72927.0
197,2923208.70595,12367048.155789465,0.0,84096.0
198,2863654.3079750007,12270557.048210524,0.0,95922.0
199,2623826.994325,12839092.702105273,216.23076923076908,134028.0
200,2811333.044325,12788191.867894726,10811.538461538465,160636.5
201,1400273.9543000003,9061539.22673684,9189.807692307693,209583.0
202,2672415.8262250004,13762509.44968422,39029.65384615386,155709.0
203,2475490.2506000004,13838687.98042106,62923.15384615386,140926.5
204,2381629.321175,13996538.670631595,75897.0,143226.0
205,2190225.4449375,14391849.114947353,119359.38461538457,118260.0
206,2383995.2583625,14742306.333157917,31137.230769230784,134028.0
207,2264032.0716375,14842180.217052609,5297.653846153846,156694.5
208,2127000.5275875,14914398.113684218,0.0,334084.5
209,1910209.03975,15118561.797473677,0.0,385002.0
210,1952721.614275,14303417.770421058,0.0,295650.0
211,2223503.3465,14001053.284105273,0.0,225679.5
212,2834497.1172,13190326.764947366,0.0,153081.0
213,3075199.1642624997,12691845.622736838,0.0,101506.5
214,2656179.7481124997,12313202.316315794,0.0,86724.0
215,2720535.893,11432346.466421058,0.0,93951.0
216,2649145.6178500005,10925974.301999995,0.0,74898.0
217,2807873.0270249993,10012113.698526332,0.0,72927.0
218,2585905.6646375,8607588.156000007,0.0,70627.5
219,2314670.2031499995,7883166.209999995,0.0,70627.5
220,2200671.831525,6326418.917052626,0.0,69642.0
221,2241624.2142,5324300.485578949,0.0,68656.5
222,2123662.5661125,4738593.06315789,0.0,103477.5
223,2357498.5307875,3902673.2178947325,0.0,133371.0
224,2264645.8886125,3209587.7197894766,19568.884615384613,250974.0
225,2047254.7352,2810423.298315788,184228.61538461543,252945.0
226,1926760.8709749999,2375439.653368418,400026.9230769232,183631.5
227,1533673.0108625004,2134047.9192631603,536252.3076923074,113004.0
228,1269141.775125,2076308.305263157,622744.615384615,105448.5
229,1108187.2893750002,2064824.3766315817,471491.19230769255,108733.5
230,939454.8404000001,2032432.502526315,344888.0769230769,149796.0
