,CCGT,OCGT,Coal,Nuclear,Biomass,BECCS,Hydrogen
0,0.0,0.0,0.0,9029070.0,438240.0,876019.9404855147,0.0
1,0.0,0.0,0.0,9029070.0,438240.0,880000.0,444449.94900982454
2,0.0,0.0,0.0,9029070.0,438240.0,723440.4145070985,0.0
3,0.0,0.0,0.0,9029070.0,243045.88632646948,0.0,0.0
4,0.0,0.0,0.0,8872270.0,0.0,0.0,0.0
5,0.0,0.0,0.0,9029070.0,0.0,0.0,0.0
6,0.0,0.0,0.0,9029070.0,438240.0,880000.0,1143352.4186282642
7,0.0,0.0,0.0,9029070.0,438240.0,880000.0,1538926.7500846982
8,2598111.466053579,0.0,0.0,9029070.0,438240.0,880000.0,1700000.0
9,6400642.458416719,0.0,0.0,9029070.0,438240.0,880000.0,1700000.0
10,9626404.158958748,0.0,0.0,9029070.0,438240.0,880000.0,1700000.0
11,12522679.628600806,0.0,0.0,9029070.0,438240.0,880000.0,1700000.0
12,14614162.09999999,0.0,0.0,9029070.0,438240.0,880000.0,1700000.0
13,16232659.323119864,0.0,0.0,9029070.0,438240.0,880000.0,1700000.0
14,15314815.249341264,0.0,0.0,9029070.0,438240.0,880000.0,1700000.0
15,14711324.604181465,0.0,0.0,9029070.0,438240.0,880000.0,1700000.0
16,15881007.785812043,0.0,0.0,9029070.0,438240.0,880000.0,1700000.0
17,16100637.801615342,0.0,0.0,9029070.0,438240.0,880000.0,1700000.0
18,13893394.288905736,0.0,0.0,9029070.0,438240.0,880000.0,1700000.0
19,11204084.0726718,0.0,0.0,9029070.0,438240.0,880000.0,1700000.0
20,7299942.63713688,0.0,0.0,9029070.0,438240.0,880000.0,1700000.0
21,5220613.361192785,0.0,0.0,9029070.0,438240.0,880000.0,1700000.0
22,2757406.8311533295,0.0,0.0,9029070.0,438240.0,880000.0,1700000.0
23,1122228.1212173477,0.0,0.0,9029070.0,438240.0,880000.0,1700000.0
24,1798775.4016543664,0.0,0.0,9029070.0,438240.0,880000.0,1700000.0
25,3853159.0611051787,0.0,0.0,9029070.0,438240.0,880000.0,1700000.0
26,5302055.571025163,0.0,0.0,9029070.0,438240.0,880000.0,1700000.0
27,7440650.5902245045,0.0,0.0,9029070.0,438240.0,880000.0,1700000.0
28,8284593.823351346,0.0,0.0,9029070.0,438240.0,880000.0,1700000.0
29,9347730.17458336,0.0,0.0,9029070.0,438240.0,880000.0,1700000.0
30,12506604.235539153,0.0,0.0,9029070.0,438240.0,880000.0,1700000.0
31,16376604.516744725,0.0,0.0,9029070.0,438240.0,880000.0,1700000.0
32,18350399.557875413,0.0,0.0,9029070.0,438240.0,880000.0,1700000.0
33,19413813.909035556,0.0,0.0,9029070.0,438240.0,880000.0,1700000.0
34,19523502.04818944,0.0,0.0,9029070.0,438240.0,880000.0,1700000.0
35,19330630.45216956,0.0,0.0,9029070.0,438240.0,880000.0,1700000.0
36,17413168.321110263,0.0,0.0,9029070.0,438240.0,880000.0,1700000.0
37,17110518.541490674,0.0,0.0,9029070.0,438240.0,880000.0,1700000.0
38,15898557.203782614,0.0,0.0,9029070.0,438240.0,880000.0,1700000.0
39,16526988.75957895,0.0,0.0,9029070.0,438240.0,880000.0,1700000.0
40,22492028.051535152,0.0,0.0,9029070.0,438240.0,880000.0,1700000.0
41,24704145.24182658,0.0,0.0,9029070.0,438240.0,880000.0,1700000.0
42,24376472.645137683,0.0,0.0,9029070.0,438240.0,880000.0,1700000.0
