,Nuclear,Biomass,CCGT,OCGT,Coal
0,8219070.0,7805600.0,3754644.70577495,0.0,0.0
1,8219070.0,7805600.0,3935522.945766213,0.0,0.0
2,8219070.0,7805600.0,3309783.4849730246,0.0,0.0
3,8219070.0,7534712.584231921,2882180.3905802015,0.0,0.0
4,8219070.0,6492969.103024585,2882180.3905802015,0.0,0.0
5,8219070.0,6666533.558349598,2882180.3905802015,0.0,0.0
6,8219070.0,7805600.0,3181362.446351189,0.0,0.0
7,8219070.0,7805600.0,3060466.430263069,0.0,0.0
8,8219070.0,7805600.0,4287107.123558786,0.0,0.0
9,8219070.0,7805600.0,6722853.213214729,0.0,0.0
10,8219070.0,7805600.0,8726749.482839266,0.0,0.0
11,8219070.0,7805600.0,10531143.580410456,0.0,0.0
12,8219070.0,7805600.0,11895113.839820586,0.0,0.0
13,8219070.0,7805600.0,12969187.278005784,0.0,0.0
14,8219070.0,7805600.0,12734732.499752235,0.0,0.0
15,8219070.0,7805600.0,12839815.941055978,0.0,0.0
16,8219070.0,7805600.0,14132900.200793825,0.0,0.0
17,8219070.0,7805600.0,14058346.58570456,0.0,0.0
18,8219070.0,7805600.0,13213825.8711149,0.0,0.0
19,8219070.0,7805600.0,13105957.81259685,0.0,0.0
20,8219070.0,7805600.0,10084793.742389375,0.0,0.0
21,8219070.0,7805600.0,7764491.110514313,0.0,0.0
22,8219070.0,7805600.0,5805568.760359627,0.0,0.0
23,8219070.0,7805600.0,4537464.716482077,0.0,0.0
24,8219070.0,7805600.0,6644280.374718888,0.0,0.0
25,8219070.0,7805600.0,7083912.337072832,0.0,0.0
26,8219070.0,7805600.0,7238293.189683188,0.0,0.0
27,8219070.0,7805600.0,8028664.736212686,0.0,0.0
28,8219070.0,7805600.0,8277457.547461522,0.0,0.0
29,8219070.0,7805600.0,9184588.57263147,0.0,0.0
30,8219070.0,7805600.0,11369570.297246998,0.0,0.0
31,8219070.0,7805600.0,14826066.50028652,0.0,0.0
32,8219070.0,7805600.0,16829403.548085667,0.0,0.0
33,8219070.0,7805600.0,18269395.751313698,0.0,0.0
34,8219070.0,7805600.0,19448443.687097758,0.0,0.0
35,8219070.0,7805600.0,19604665.599682685,0.0,0.0
36,8219070.0,7805600.0,18955176.21817872,0.0,0.0
37,8219070.0,7805600.0,18376269.891820613,0.0,0.0
38,8219070.0,7805600.0,17531426.77114768,0.0,0.0
39,8219070.0,7805600.0,17720291.194025803,0.0,0.0
40,8219070.0,7805600.0,20604469.527229544,0.0,0.0
41,8219070.0,7805600.0,20754143.999999996,760844.6230114929,0.0
42,8219070.0,7805600.0,20754143.999999996,487701.3932827257,0.0
43,8219070.0,7805600.0,20754143.999999996,14819.089419066817,0.0
44,8219070.0,7805600.0,16597089.1125758,0.0,0.0
45,8219070.0,7805600.0,12667396.711643219,0.0,0.0
46,8219070.0,7805600.0,9650578.842770021,0.0,0.0
47,8219070.0,7805600.0,7198985.710137758,0.0,0.0
48,8219070.0,7805600.0,6227778.737903794,0.0,0.0
49,8219070.0,7805600.0,5885548.493010159,0.0,0.0
50,8219070.0,7805600.0,5590672.659538434,0.0,0.0
51,8219070.0,7805600.0,5389541.0013747895,0.0,0.0
52,8219070.0,7805600.0,5016921.160118508,0.0,0.0
53,8219070.0,7805600.0,5157032.840406816,0.0,0.0
54,8219070.0,7805600.0,5688156.487291817,0.0,0.0
55,8219070.0,7805600.0,11238677.053416159,0.0,0.0
56,8219070.0,7805600.0,13429748.775218567,0.0,0.0
57,8219070.0,7805600.0,14634404.690032983,0.0,0.0
58,8219070.0,7805600.0,15160785.714548498,0.0,0.0
59,8219070.0,7805600.0,15269453.632284977,0.0,0.0
60,8219070.0,7805600.0,15600317.218795072,0.0,0.0
61,8219070.0,7805600.0,15233645.736928135,0.0,0.0
62,8219070.0,7805600.0,15173284.231779633,0.0,0.0
63,8219070.0,7805600.0,15698936.010873593,0.0,0.0
64,8219070.0,7805600.0,17645499.56282503,0.0,0.0
65,8219070.0,7805600.0,19156788.06848007,0.0,0.0
66,8219070.0,7805600.0,18579933.666562557,0.0,0.0
67,8219070.0,7805600.0,17355646.01490383,0.0,0.0
68,8219070.0,7805600.0,15182990.588528544,0.0,0.0
69,8219070.0,7805600.0,12504244.16759189,0.0,0.0
70,8219070.0,7805600.0,9770162.438738465,0.0,0.0
71,8219070.0,7805600.0,8164925.841711421,0.0,0.0
72,8219070.0,7805600.0,11007379.518081523,0.0,0.0
73,8219070.0,7805600.0,10952208.822960973,0.0,0.0
74,8219070.0,7805600.0,11209023.160487533,0.0,0.0
75,8219070.0,7805600.0,11592164.69265438,0.0,0.0
76,8219070.0,7805600.0,12504071.096213898,0.0,0.0
77,8219070.0,7805600.0,13581598.225213697,0.0,0.0
78,8219070.0,7805600.0,16311820.619955478,0.0,0.0
79,8219070.0,7805600.0,20555419.807864137,0.0,0.0
80,8219070.0,7805600.0,20754143.999999996,1543701.674231044,0.0
81,8219070.0,7805600.0,20754143.999999996,2143515.8010974783,0.0
82,8219070.0,7805600.0,20754143.999999996,2342785.280026914,0.0
83,8219070.0,7805600.0,20754143.999999996,2138066.636934481,0.0
84,8219070.0,7805600.0,20754143.999999996,566548.6120290495,0.0
85,8219070.0,7805600.0,20456049.925547462,0.0,0.0
86,8219070.0,7805600.0,20012328.446883682,0.0,0.0
87,8219070.0,7805600.0,20053304.254883718,0.0,0.0
88,8219070.0,7805600.0,20754143.999999996,864412.5266012443,0.0
89,8219070.0,7805600.0,20754143.999999996,2079547.4659194183,0.0
90,8219070.0,7805600.0,20754143.999999996,1635614.4366626735,0.0
91,8219070.0,7805600.0,20754143.999999996,1353114.1317358136,0.0
92,8219070.0,7805600.0,20052490.704578634,0.0,0.0
93,8219070.0,7805600.0,16937895.907734785,0.0,0.0
94,8219070.0,7805600.0,14943063.217786161,0.0,0.0
95,8219070.0,7805600.0,13498985.187426079,0.0,0.0
96,8219070.0,7805600.0,15618064.453054072,0.0,0.0
97,8219070.0,7805600.0,16052766.823859805,0.0,0.0
98,8219070.0,7805600.0,15858656.050609339,0.0,0.0
99,8219070.0,7805600.0,15416771.679500692,0.0,0.0
100,8219070.0,7805600.0,15555286.577956796,0.0,0.0
101,8219070.0,7805600.0,16321444.676597219,0.0,0.0
102,8219070.0,7805600.0,18383121.848878767,0.0,0.0
103,8219070.0,7805600.0,20754143.999999996,1963602.3548075643,0.0
104,8219070.0,7805600.0,20754143.999999996,4804879.346365859,0.0
105,8219070.0,7805600.0,20754143.999999996,6261107.55860855,0.0
106,8219070.0,7805600.0,20754143.999999996,6562745.284702024,0.0
107,8219070.0,7805600.0,20754143.999999996,6889525.617724236,0.0
108,8219070.0,7805600.0,20754143.999999996,6937070.754057247,0.0
109,8219070.0,7805600.0,20754143.999999996,6191839.972521423,0.0
110,8219070.0,7805600.0,20754143.999999996,5663766.448841247,0.0
111,8219070.0,7805600.0,20754143.999999996,5424314.549144793,0.0
112,8219070.0,7805600.0,20754143.999999996,6778345.919190122,0.0
113,8219070.0,7805600.0,20754143.999999996,7966228.634553187,0.0
114,8219070.0,7805600.0,20754143.999999996,7207210.579556432,0.0
115,8219070.0,7805600.0,20754143.999999996,5797861.408173301,0.0
116,8219070.0,7805600.0,20754143.999999996,4112437.039899154,0.0
117,8219070.0,7805600.0,20754143.999999996,1775083.243237827,0.0
118,8219070.0,7805600.0,19737390.151133377,0.0,0.0
119,8219070.0,7805600.0,17320443.74088275,0.0,0.0
120,8219070.0,7805600.0,14376921.000431636,0.0,0.0
121,8219070.0,7805600.0,13945697.221710179,0.0,0.0
122,8219070.0,7805600.0,13454959.607986448,0.0,0.0
123,8219070.0,7805600.0,13111493.025202092,0.0,0.0
124,8219070.0,7805600.0,12454616.84098915,0.0,0.0
125,8219070.0,7805600.0,12029635.772578835,0.0,0.0
126,8219070.0,7805600.0,12672687.270618223,0.0,0.0
127,8219070.0,7805600.0,13251439.253730096,0.0,0.0
128,8219070.0,7805600.0,14349462.364984168,0.0,0.0
129,8219070.0,7805600.0,15495828.468450034,0.0,0.0
130,8219070.0,7805600.0,16144499.428573335,0.0,0.0
131,8219070.0,7805600.0,16273960.920056013,0.0,0.0
132,8219070.0,7805600.0,16421906.713433411,0.0,0.0
133,8219070.0,7805600.0,15809082.921431342,0.0,0.0
134,8219070.0,7805600.0,15419180.50228772,0.0,0.0
135,8219070.0,7805600.0,15458327.628895704,0.0,0.0
136,8219070.0,7805600.0,16880476.14275271,0.0,0.0
137,8219070.0,7805600.0,17917971.8786505,0.0,0.0
138,8219070.0,7805600.0,17631691.577795748,0.0,0.0
139,8219070.0,7805600.0,16876119.24529107,0.0,0.0
140,8219070.0,7805600.0,16048338.932705684,0.0,0.0
141,8219070.0,7805600.0,15184474.495039545,0.0,0.0
142,8219070.0,7805600.0,13999673.418911166,0.0,0.0
143,8219070.0,7805600.0,12856320.316195186,0.0,0.0
144,8219070.0,7805600.0,11517517.894863117,0.0,0.0
145,8219070.0,7805600.0,11727815.998951059,0.0,0.0
146,8219070.0,7805600.0,11394428.005278906,0.0,0.0
147,8219070.0,7805600.0,12950083.419051386,0.0,0.0
148,8219070.0,7805600.0,10326689.032019055,0.0,0.0
149,8219070.0,7805600.0,10164944.94560556,0.0,0.0
150,8219070.0,7805600.0,10803460.928998005,0.0,0.0
151,8219070.0,7805600.0,11751061.156856634,0.0,0.0
152,8219070.0,7805600.0,12851343.945537787,0.0,0.0
153,8219070.0,7805600.0,15567979.386827456,0.0,0.0
154,8219070.0,7805600.0,17568994.40897954,0.0,0.0
155,8219070.0,7805600.0,18709976.339772888,0.0,0.0
156,8219070.0,7805600.0,19152762.067815598,0.0,0.0
157,8219070.0,7805600.0,18620759.742866036,0.0,0.0
158,8219070.0,7805600.0,18806832.081078872,0.0,0.0
159,8219070.0,7805600.0,18852625.15065629,0.0,0.0
160,8219070.0,7805600.0,20754143.999999996,330098.72162631404,0.0
161,8219070.0,7805600.0,20754143.999999996,1804598.1393925175,0.0
162,8219070.0,7805600.0,20754143.999999996,962073.5875510989,0.0
163,8219070.0,7805600.0,20321801.4484236,0.0,0.0
164,8219070.0,7805600.0,18401971.473757673,0.0,0.0
165,8219070.0,7805600.0,15892295.919651752,0.0,0.0
166,8219070.0,7805600.0,13059401.529674346,0.0,0.0
167,8219070.0,7805600.0,10741467.173892949,0.0,0.0
168,8219070.0,7805600.0,11265802.793260105,0.0,0.0
169,8219070.0,7805600.0,11107206.737222608,0.0,0.0
170,8219070.0,7805600.0,10322451.160528984,0.0,0.0
171,8219070.0,7805600.0,9857965.707046881,0.0,0.0
172,8219070.0,7805600.0,9669704.216085246,0.0,0.0
173,8219070.0,7805600.0,10403849.471589593,0.0,0.0
174,8219070.0,7805600.0,13849263.867632207,0.0,0.0
175,8219070.0,7805600.0,19788434.40370092,0.0,0.0
176,8219070.0,7805600.0,20754143.999999996,1012382.6706796557,0.0
177,8219070.0,7805600.0,20754143.999999996,1993355.588327186,0.0
178,8219070.0,7805600.0,20754143.999999996,2854686.0286943447,0.0
179,8219070.0,7805600.0,20754143.999999996,3599765.3507219455,0.0
180,8219070.0,7805600.0,20754143.999999996,4117019.316438736,0.0
181,8219070.0,7805600.0,20754143.999999996,4335717.553332556,0.0
182,8219070.0,7805600.0,20754143.999999996,3927781.4157271725,0.0
183,8219070.0,7805600.0,20754143.999999996,6921791.763781939,0.0
184,8219070.0,7805600.0,20754143.999999996,5332007.958909387,0.0
185,8219070.0,7805600.0,20754143.999999996,5415732.114519705,0.0
186,8219070.0,7805600.0,20754143.999999996,5030139.20561837,0.0
187,8219070.0,7805600.0,20754143.999999996,4365592.356079951,0.0
188,8219070.0,7805600.0,20754143.999999996,2087515.39610851,0.0
189,8219070.0,7805600.0,19521691.87190704,0.0,0.0
190,8219070.0,7805600.0,16035503.629029531,0.0,0.0
191,8219070.0,7805600.0,13874583.921323055,0.0,0.0
192,8219070.0,7805600.0,15184112.93694135,0.0,0.0
193,8219070.0,7805600.0,15214048.002037596,0.0,0.0
194,8219070.0,7805600.0,14814567.143377833,0.0,0.0
195,8219070.0,7805600.0,14754714.288086241,0.0,0.0
196,8219070.0,7805600.0,14942693.278226689,0.0,0.0
197,8219070.0,7805600.0,15463572.871383997,0.0,0.0
198,8219070.0,7805600.0,18838079.059850976,0.0,0.0
199,8219070.0,7805600.0,20754143.999999996,3254521.8847063757,0.0
200,8219070.0,7805600.0,20754143.999999996,4921537.254050646,0.0
201,8219070.0,7805600.0,20754143.999999996,7478193.775057056,0.0
202,8219070.0,7805600.0,20754143.999999996,6137097.903430783,0.0
203,8219070.0,7805600.0,20754143.999999996,6688765.056281311,0.0
204,8219070.0,7805600.0,20754143.999999996,6791371.324925605,0.0
205,8219070.0,7805600.0,20754143.999999996,6867486.789674301,0.0
206,8219070.0,7805600.0,20754143.999999996,6368978.35143927,0.0
207,8219070.0,7805600.0,20754143.999999996,6779889.830851468,0.0
208,8219070.0,7805600.0,20754143.999999996,7587945.094912921,0.0
209,8219070.0,7805600.0,20754143.999999996,8328787.116809661,0.0
210,8219070.0,7805600.0,20754143.999999996,8160503.425507568,0.0
211,8219070.0,7805600.0,20754143.999999996,7359993.35489804,0.0
212,8219070.0,7805600.0,20754143.999999996,5860802.579621375,0.0
213,8219070.0,7805600.0,20754143.999999996,1295034.216285423,0.0
214,8219070.0,7805600.0,18890839.79360286,0.0,0.0
215,8219070.0,7805600.0,16654025.261548677,0.0,0.0
216,8219070.0,7805600.0,17340216.615320243,0.0,0.0
217,8219070.0,7805600.0,17103624.927344065,0.0,0.0
218,8219070.0,7805600.0,17074071.090307638,0.0,0.0
219,8219070.0,7805600.0,16937694.476693112,0.0,0.0
220,8219070.0,7805600.0,16979695.50433788,0.0,0.0
221,8219070.0,7805600.0,17997610.380310908,0.0,0.0
222,8219070.0,7805600.0,20238846.87115422,0.0,0.0
223,8219070.0,7805600.0,20754143.999999996,6308408.201563655,0.0
224,8219070.0,7805600.0,20754143.999999996,7946912.240556367,0.0
225,8219070.0,7805600.0,20754143.999999996,9089706.257530838,0.0
226,8219070.0,7805600.0,20754143.999999996,9790092.421394063,0.0
227,8219070.0,7805600.0,20754143.999999996,10310563.249316853,0.0
228,8219070.0,7805600.0,20754143.999999996,10659237.088893551,0.0
229,8219070.0,7805600.0,20754143.999999996,10047411.551904269,0.0
230,8219070.0,7805600.0,20754143.999999996,9867652.868108759,0.0
231,8219070.0,7805600.0,20754143.999999996,10139155.084237535,0.0
232,8219070.0,7805600.0,20754143.999999996,11493846.346839782,0.0
233,8219070.0,7805600.0,20754143.999999996,12579030.759288441,0.0
234,8219070.0,7805600.0,20754143.999999996,12509619.384312116,0.0
235,8219070.0,7805600.0,20754143.999999996,11946097.007249799,0.0
236,8219070.0,7805600.0,20754143.999999996,9866017.458581846,0.0
237,8219070.0,7805600.0,20754143.999999996,6576808.3341280725,0.0
238,8219070.0,7805600.0,20754143.999999996,2669286.6475482155,0.0
239,8219070.0,7805600.0,20754143.999999996,279080.6096245326,0.0
240,8219070.0,7805600.0,20754143.999999996,854873.8255268938,0.0
241,8219070.0,7805600.0,20754143.999999996,363013.9678394034,0.0
242,8219070.0,7805600.0,20366459.720727485,0.0,0.0
243,8219070.0,7805600.0,19904897.051644273,0.0,0.0
244,8219070.0,7805600.0,19579942.00823136,0.0,0.0
245,8219070.0,7805600.0,20402734.302883606,0.0,0.0
246,8219070.0,7805600.0,20754143.999999996,3151217.4989577616,0.0
247,8219070.0,7805600.0,20754143.999999996,8524208.795669883,0.0
248,8219070.0,7805600.0,20754143.999999996,10363199.542107377,0.0
249,8219070.0,7805600.0,20754143.999999996,11604776.776299205,0.0
250,8219070.0,7805600.0,20754143.999999996,11829911.891125927,0.0
251,8219070.0,7805600.0,20754143.999999996,12226822.44777199,0.0
252,8219070.0,7805600.0,20754143.999999996,12364953.791916516,0.0
253,8219070.0,7805600.0,20754143.999999996,12057057.483083773,0.0
