,2039
0,-0.01
1,-0.01
2,-0.01
3,-0.01
4,-0.01
5,-0.01
6,-0.01
7,-0.01
8,-0.01
9,-0.01
10,0.06427621702524304
11,0.06427621702524304
12,0.06427621702524304
13,0.06427621702524304
14,0.06427621702524304
15,0.06427621702524304
16,0.06427621702524304
17,0.06427621702524304
18,0.06427621702524304
19,0.06427621702524304
20,0.06427621702524304
21,0.06427621702524304
22,-0.01
23,-0.01
24,-0.01
25,-0.01
26,-0.01
27,-0.01
28,-0.01
29,0.06427621702524304
30,0.06427621702524304
31,0.06427621702524304
32,0.06427621702524304
33,0.06427621702524304
34,0.06427621702524304
35,0.06427621702524304
36,0.06427621702524304
37,0.06427621702524304
38,0.06427621702524304
39,0.06427621702524304
40,0.06427621702524304
41,0.06427621702524304
42,0.06427621702524304
43,0.06427621702524304
44,0.06427621702524304
45,0.06427621702524304
46,0.06427621702524304
47,-0.01
48,-0.01
49,-0.01
50,-0.01
51,-0.01
52,-0.01
53,-0.01
54,-0.01
55,0.06427621702524304
56,0.06427621702524304
57,0.06427621702524304
58,0.06427621702524304
59,0.06427621702524304
60,0.06427621702524304
61,0.06427621702524304
62,0.06427621702524304
63,0.06427621702524304
64,0.06427621702524304
65,0.06427621702524304
66,0.06427621702524304
67,0.06427621702524304
68,0.06427621702524304
69,0.06427621702524304
70,0.06427621702524304
71,-0.01
72,-0.01
73,-0.01
74,0.06427621702524304
75,0.06427621702524304
76,0.06427621702524304
77,0.06427621702524304
78,0.06427621702524304
79,0.06427621702524304
80,0.06427621702524304
81,0.06427621702524304
82,0.06427621702524304
83,0.06427621702524304
84,0.06427621702524304
85,0.06427621702524304
86,0.06427621702524304
87,0.06427621702524304
88,0.06427621702524304
89,0.06427621702524304
90,0.06427621702524304
91,0.06427621702524304
92,0.06427621702524304
93,0.06427621702524304
94,0.06427621702524304
95,0.06427621702524304
96,0.06427621702524304
97,0.06427621702524304
98,0.06427621702524304
99,0.06427621702524304
100,0.06427621702524304
101,0.06427621702524304
102,0.06427621702524304
103,0.06427621702524304
104,0.06427621702524304
105,0.06427621702524304
106,0.06427621702524304
107,0.06427621702524304
108,0.06427621702524304
109,0.06427621702524304
110,0.06427621702524304
111,0.06427621702524304
112,0.06427621702524304
113,0.06427621702524304
114,0.06427621702524304
115,0.06427621702524304
116,0.06427621702524304
117,0.06427621702524304
118,0.06427621702524304
119,0.06427621702524304
120,0.06427621702524304
121,0.06427621702524304
122,0.06427621702524304
123,0.06427621702524304
124,0.06427621702524304
125,0.06427621702524304
126,0.06427621702524304
127,0.06427621702524304
128,0.06427621702524304
129,0.06427621702524304
130,0.06427621702524304
131,0.06427621702524304
132,0.06427621702524304
133,0.06427621702524304
134,0.06427621702524304
135,0.06427621702524304
136,0.06427621702524304
137,0.06427621702524304
138,0.06427621702524304
139,0.06427621702524304
140,0.06427621702524304
141,0.06427621702524304
142,0.06427621702524304
143,0.06427621702524304
144,0.06427621702524304
145,0.06427621702524304
146,0.06427621702524304
147,0.06427621702524304
148,0.06427621702524304
149,0.06427621702524304
150,0.06427621702524304
151,0.06427621702524304
152,0.06427621702524304
153,0.06427621702524304
154,0.06427621702524304
