,TotalCustomerCons,TotalCustomerConsAfterRGen,TotalCustomerConsAfterTGen1,TotalCustomerConsAfterBattery,TotalCustomerConsAfterTGen2
48,32924158.233758967,21261853.556955747,9450623.556955747,10725179.065337835,0
49,32492101.886830185,20589601.230614156,8778371.230614156,10136751.058271032,0
50,32271801.969822716,20182186.122943886,8370956.122943886,9780137.2535112,0
51,31801910.180083785,19857413.831196126,8046183.831196126,9495861.387299407,0
52,31593815.244627982,19465419.14856051,7654189.148560509,9152745.207784913,0
53,32285227.449529547,20062392.749934256,8251162.749934256,9248159.147734463,0
54,36235369.72872442,24266436.219950885,12455206.219950885,12455206.219950885,0
55,42278056.09495146,30458411.85455521,18647181.85455521,18647181.85455521,0
56,45999965.21913027,33544448.346594587,21733218.346594587,21444214.98531823,0
57,48464761.243488096,34863622.37215893,23052392.37215893,22578417.41751395,0
58,49394170.58864702,34966262.1920073,23155032.192007303,22666665.314346496,0
59,49809750.21048105,34929699.82863012,23118469.82863012,22635229.642732583,0
60,50306492.95963364,35389430.653996915,23578200.653996915,23030498.053254317,0
61,49854908.6422222,35235588.252981424,23424358.252981424,22898227.08519008,0
62,49804257.96878281,35840019.14367883,24028789.14367883,23417906.045689587,0
63,50380943.34709875,37481562.82868141,25670332.82868141,24829276.19398291,0
64,53787963.94724475,40593224.26166036,28781994.26166036,27504627.51007978,0
65,56239944.740973316,43199155.200814605,31387925.200814605,29745160.716499154,0
66,55143937.397634216,42280440.522490054,30469210.522490054,28955266.129085768,0
67,52880523.5688788,40362101.71743126,28550871.717431262,27305912.445410606,0
68,49217198.35614796,36736714.579196185,24925484.579196185,24188868.87863916,0
69,44498752.48827606,32153662.477365136,20342432.477365136,20248441.959944524,0
70,39616759.86761191,27793251.058956802,15982021.058956802,16442165.180326251,0
71,36438582.671559565,25318882.180529155,13507652.180529155,14276329.688458487,0
72,36722348.49263566,26633989.550245725,14822759.550245725,16378600.753785828,0
73,36181057.56081953,26671088.53083283,14859858.53083283,16410765.577547107,0
74,35431671.69354758,27131255.05043259,15320025.050432589,16809730.04421258,0
75,34999005.09754121,27676011.752019305,15864781.752019305,17282034.215972032,0
76,34789079.41485266,28664529.150723,16853299.150723,18139079.002946958,0
77,36230487.73610376,30286445.96517264,18475215.96517264,19545281.212997995,0
78,40201988.733014025,34469045.54841355,22657815.548413552,23171595.907631516,0
79,46455211.03100721,41254782.45785513,29443552.457855128,28994393.963443253,0
80,49474113.217810385,44209856.18541953,32398626.18541953,31495349.568123136,0
81,50900265.312121905,45150857.89144815,33339627.891448148,32291743.738851767,0
82,51071135.05384516,44744651.10963178,32933421.109631777,31947960.3949147,0
83,51642938.43954044,44332331.48516445,32521101.48516445,31599003.59356242,0
84,51885817.57241848,42336003.255891986,30524773.255891986,29909459.191604402,0
85,51818690.17388435,41186292.6089603,29375062.6089603,28936429.226435363,0
86,51176097.895189434,40843393.550312795,29032163.550312795,28646224.85198452,0
87,51535534.60188584,41561754.11315759,29750524.113157593,29254192.04382459,0
88,54766193.218610324,44206888.882303596,32395658.882303596,31492838.262469627,0
89,57173625.82967533,46272266.3682892,34461036.3682892,33240820.84279352,0
90,56212483.53248207,45624015.11229344,33812785.11229344,32692188.977266558,0
91,53958833.68896799,43866013.0874047,32054783.087404698,31430358.656305604,0
92,50372399.8600126,40804312.05880347,28993082.05880347,28993082.05880347,0
93,45876694.90545852,36727745.56081635,24916515.560816348,25129889.280624814,0
94,41146654.30511254,33373295.084293947,21562065.084293947,22221580.030995887,0
95,37574866.45401915,30709642.7185316,18898412.7185316,19912192.884766884,0
96,37576697.20125188,31678383.185219143,19867153.185219143,21146064.080359876,0
97,37050052.24729774,32008648.29578335,20197418.29578335,21436083.798665795,0
98,35960757.64381206,31545604.949651405,19734374.949651405,21029465.913478952,0
99,35114342.173204415,30813088.48550498,19001858.48550498,20386212.321771137,0
100,34599291.95172435,30760210.653887257,18948980.653887257,20339778.068379357,0
101,35835656.58290754,31937433.825461514,20126203.825461514,21373547.369714037,0
102,40122656.352928236,35974204.310688406,24162974.310688406,24918405.732110105,0
103,46717007.885290325,42365754.33246423,30554524.332464233,30528152.17168925,0
104,50374230.60724535,46514221.78364509,34702991.78364509,34107779.705092646,0
105,52533291.84373406,48251834.51355197,36440604.51355197,35607130.11426512,0
106,53595125.238728516,48232936.90276103,36421706.90276103,35590823.753253765,0
107,54371362.065414116,48430416.74541752,36619186.74541752,35761225.06178136,0
108,54481206.899379045,48474128.05149321,36662898.05149321,35798942.65185314,0
109,53524336.34572888,47782958.60007807,35971728.60007807,35202546.69897447,0
110,52906764.279214874,47330765.82167285,35519535.82167285,34812358.81898406,0
111,52737115.03564678,47464532.73317802,35653302.73317802,34927783.54513105,0
112,55301381.65965064,49482415.55866455,37671185.55866455,36668973.275145024,0
113,57472037.62861341,51386285.80853966,39575055.80853966,38311783.89055448,0
114,56544459.030687235,50188343.90679048,38377113.90679048,37278104.377485566,0
115,54318270.39566439,48040304.50925547,36229074.50925547,35424605.209241405,0
116,50851445.385915264,44876601.245497026,33065371.245497026,32966808.82852893,0
117,46450329.03838653,40726862.95323804,28915632.95323804,29091915.668905295,0
118,41814266.79598836,35969044.32341942,24157814.323419422,24913874.529732537,0
119,37823237.82859542,31939731.95023761,20128501.95023761,21375565.449974034,0
120,36627759.88561029,30662914.57076461,18851684.57076461,19387226.199850224,0
121,35928414.44270016,29657784.902012173,17846554.902012173,18580699.370975666,0
122,34850714.57168854,28418400.77990333,16607170.77990333,17586204.255730893,0
123,34507754.59008689,27305705.845844064,15494475.845844064,16693365.904052878,0
124,33544171.2965833,25567165.034522653,13755935.034522653,15298342.106611481,0
125,33317158.63972242,24630288.411857434,12819058.411857434,14546582.254111312,0
126,35233340.74333311,26458706.09402611,14647476.094026111,16013724.216887124,0
127,36967058.372746445,27987751.767214525,16176521.767214525,16683326.676208546,0
128,40696595.61039507,30919010.30281484,19107780.30281484,19107780.30281484,0
129,44650704.508594245,33865482.39026588,22054252.390265882,21952459.40388568,0
130,46757284.324410796,35200144.05768488,23388914.057684883,23011123.865600977,0
131,47292472.7654511,35775545.1449427,23964315.1449427,23467536.675815426,0
132,47300406.00345969,36257764.245363355,24446534.245363355,23850036.778154384,0
133,46892149.370556645,35312545.35324038,23501315.35324038,23100281.4850638,0
134,46111030.55125038,35096072.028482705,23284842.028482705,22928573.08777875,0
135,46297156.519913204,35892700.22979022,24081470.22979022,23560465.039508637,0
136,50080700.80092792,39961957.809870616,28150727.809870616,26788233.16289197,0
137,52964737.94158527,42914645.51083147,31103415.510831468,29130329.000255775,0
138,52118932.72005521,42073247.05030684,30262017.05030684,28462924.91572704,0
139,49832329.42635164,40298061.75483872,28486831.75483872,27054833.53860227,0
140,46920831.07720305,37936506.43232909,26125276.43232909,25181628.699243777,0
141,43580937.87559119,35348715.90367504,23537485.903675042,23128972.259093393,0
142,40162322.54297113,32343116.59941773,20531886.59941773,20735438.3322412,0
143,36921289.69192772,29258413.07041747,17447183.07041747,18260239.128987495,0
144,35973572.874441296,28521624.129128218,16710394.129128218,17687713.162958704,0
145,36188380.54975053,28962505.801970974,17151275.801970974,18063660.739816166,0
146,35438994.68247858,28401962.217473418,16590732.217473418,17585675.340795033,0
147,34615768.676819086,30150060.968949836,18338830.968949836,19076309.97182337,0
148,33716871.7855393,26709033.62079138,14897803.62079138,16142085.273620011,0
149,33537458.556729887,26460376.656671323,14649146.656671323,15930051.095544726,0
150,34729275.00524953,27503078.832881726,15691848.832881726,16819181.628013268,0
151,36076094.71947525,28993591.390339494,17182361.390339494,18090167.96917542,0
152,37707900.752932236,30612985.223015204,18801755.223015204,19471053.646384083,0
153,42420244.1300283,34188330.30215604,22377100.30215604,22519813.442329682,0
154,45820551.990320876,36263153.31570669,24451923.315706693,24274150.760452148,0
155,47608581.787639104,37478961.664383106,25667731.664383106,25294511.65943692,0
156,48655769.20477156,37907846.11452522,26096616.11452522,25654450.726794045,0
157,47786774.518293366,37820407.36023119,26009177.36023119,25581068.202291142,0
158,48163298.19916208,38750388.161730215,26939158.161730215,26361549.8034326,0
159,48736932.33209011,40629933.351788506,28818703.351788506,27938948.4303611,0
160,53097772.240498364,45087525.79018226,33276295.790182263,31679959.941508144,0
161,56364435.55280025,47781921.283212185,35970691.283212185,33941217.49125395,0
162,54908991.50276476,46324929.409565955,34513699.409565955,32718444.560285352,0
163,52203147.092761636,44007822.89094823,32196592.89094823,30773824.840447005,0
164,48787583.0055295,40492494.60976055,28681264.609760553,28392656.617295332,0
165,44463968.29085382,35947826.67333236,24136596.673332363,24136596.673332363,0
166,39799224.34180923,31107213.43591724,19295983.43591724,19892490.758652914,0
167,35972962.62536371,27152074.45681192,15340844.45681192,16519874.00699344,0
168,36344604.31361178,27536999.96688377,15725769.966883771,16965715.93872109,0
169,36542935.26382625,27333808.18587242,15522578.18587242,16783826.99111329,0
170,35637935.88177063,26072360.854743607,14261130.854743607,15654631.083780421,0
171,35158280.106790386,25453302.22211902,13642072.222119018,15100475.189112013,0
172,34972154.13812757,25098431.912866466,13287201.912866466,14782809.84474655,0
173,36202416.278534934,26216888.663929302,14405658.663929302,15784006.450155986,0
174,42165160.01559857,32208976.00916922,20397746.00916922,21147877.251302443,0
175,50289405.985461324,40035926.54991334,28224696.54991334,28145618.807207156,0
176,53067259.78661921,42923330.87156356,31112100.87156356,30693284.84254354,0
177,55070707.50832426,43770872.03339805,31959642.033398047,31441102.463846102,0
178,56223468.01587857,44674598.31577923,32863368.31577923,32238494.341942184,0
179,57241363.47728703,45764304.99381858,33953074.99381858,33199983.75695191,0
180,57694778.54193123,46701121.117473364,34889891.117473364,34026572.053469665,0
181,57306660.12858844,46810618.913588814,34999388.913588814,34123186.10021599,0
182,56265575.20223179,46523725.76540382,34712495.76540382,33870049.42520264,0
183,57096734.44589988,50590807.284167364,38779577.284167364,37458589.267235026,0
184,59127033.12701857,48271606.77871755,36460376.77871755,35412270.94854085,0
185,59565191.96472317,48472318.38523756,36661088.38523756,35589366.389936,0
186,59040377.75800178,47831216.06010447,36019986.06010447,35023697.561822824,0
187,57434812.43488087,46883997.40924585,35072767.40924585,34187930.722127035,0
188,53537761.82543572,43363235.568858705,31552005.568858705,31097591.559964128,0
189,48161467.45192932,38183364.823610276,26372134.823610276,26495905.053656388,0
190,42586231.879130885,33043353.293153018,21232123.293153018,21894777.570480186,0
191,38745934.43390095,29764710.212917242,17953480.212917242,18959870.772195943,0
192,38638530.59624635,30001447.95074882,18190217.95074882,19531074.692468867,0
193,38532347.2567469,30012219.195242204,18200989.195242204,19540663.1532267,0
194,37707290.50385465,29426901.755501885,17615671.755501885,19019619.061684705,0
195,37314290.09789119,29425227.398310557,17613997.398310557,19018128.56462713,0
196,36932884.4244018,29685163.329550166,17873933.329550166,19249521.091068797,0
197,38083203.93564578,30650290.368768044,18839060.368768044,20108668.123480808,0
198,43173291.491765745,35799170.01666898,23987940.016668983,24692152.462833323,0
199,51013161.39147478,43555311.49565319,31744081.49565319,31576950.35669944,0
200,53980192.406683415,46247456.75808247,34436226.75808247,33934110.98221683,0
201,55214116.04155627,50025349.16870123,38214119.16870123,37241918.83420319,0
202,55985470.8756212,47924231.76489028,36113001.76489028,35402244.25089952,0
203,56603653.19121279,48637482.40062595,36826252.40062595,36026744.84458751,0
204,56678103.57867793,48681381.962822646,36870151.962822646,36065181.96792242,0
205,56608535.18383347,48530319.10645027,36719089.10645027,35932915.918987945,0
206,56176478.83690468,48124920.08120402,36313690.08120402,35577960.84532625,0
207,56712887.77610015,48787326.49456478,36976096.49456478,36157943.78215159,0
208,57993800.58994691,49714543.11400506,37903313.11400506,36969786.492562346,0
209,58976911.853933156,50690070.30928131,38878840.30928131,37823928.475878485,0
210,58484440.84832365,50692996.04003963,38881766.04003963,37826490.156869724,0
211,57427489.44594987,49679806.49698723,37868576.49698723,36939372.165727586,0
212,53994838.38454539,46161964.736563705,34350734.736563705,33989558.6545873,0
213,48520904.15862572,40781108.26344805,28969878.263448052,29127027.133683752,0
214,42962755.55999959,35792888.05094345,23981658.05094345,24686560.31590189,0
215,39400731.69414753,32468677.969817,20657447.969817,21727379.700023197,0
216,38991864.812166914,32360951.303317912,20549721.303317912,21999887.958593074,0
217,38630597.35823777,32185632.680666115,20374402.680666115,21843170.511605825,0
218,37917826.4356208,32194137.08628405,20382907.08628405,21850772.606103428,0
219,37146471.60155586,31938772.128064863,20127542.128064863,21622501.6803068,0
220,36657662.09041187,32121227.234847054,20309997.234847054,21785598.435758047,0
221,37996548.566629015,33785819.98915154,21974589.989151537,23273579.135025647,0
222,43206855.1910328,39224144.2685356,27412914.2685356,27594581.49807395,0
223,51536755.100040995,47555317.552145876,35744087.552145876,35558497.10067746,0
224,53924659.740623355,49879121.0031296,38067891.0031296,37599769.14848816,0
225,55331894.113529764,50924398.13487464,39113168.13487464,38517959.966366336,0
226,56108741.189292945,51234837.90274339,39423607.90274339,38790656.015772395,0
227,56258252.2133008,51448167.92005136,39636937.92005136,38978049.05932151,0
228,56416916.97347238,51526250.57692907,39715020.57692907,39046638.31321721,0
229,55214726.29063384,51117815.83151517,39306585.83151517,38687861.65815406,0
230,54713101.548860595,51217284.441895284,39406054.441895284,38775236.73022288,0
231,55057892.27769501,52374601.544441104,40563371.544441104,39791845.5363076,0
232,57260891.44776971,54624163.01791995,42812933.01791995,41767902.05421162,0
233,58972640.11039006,56165736.495644376,44354506.495644376,43122048.786540926,0
234,58823129.08638221,56065063.850977525,44253833.850977525,43033616.06842503,0
235,57857104.7965683,55443892.141663454,43632662.141663454,42487967.31892477,0
236,54382956.79788818,52252887.69487496,40441657.69487496,39684929.83358511,0
237,48992626.69559741,47185763.081007004,35374533.081007004,35233873.59959783,0
238,43137897.04526593,41416515.34196748,29605285.34196748,30094663.37777509,0
239,39567939.94140528,37815284.74832734,26004054.748327337,26875520.675698668,0
240,39314686.574208334,37584099.96193102,25772869.96193102,26924555.543048684,0
241,38602525.900668934,36823518.927743234,25012288.927743234,26249131.7648011,0
242,37546794.99645031,35686928.53713989,23875698.537139893,25239797.924704783,0
243,36807783.36349728,34979783.545721546,23168553.545721546,24611827.30697479,0
244,36330568.58482738,34503573.70696926,22692343.70696926,24188935.551762637,0
245,37572425.45770881,35747307.551700264,23936077.551700264,25293416.698126853,0
246,42972519.545240924,41082367.447669305,29271137.447669305,30031145.027049154,0
247,51275568.49483548,49444341.84416684,37633111.84416684,37437124.5900248,0
248,54204764.06723394,52310740.72492813,40499510.72492813,39946613.57303374,0
249,55940922.69295764,53841188.144989684,42029958.144989684,41286497.20384885,0
250,56397389.00298974,53554667.48337241,41743437.48337241,41035652.68651432,0
251,56922813.45878871,53805957.62901108,41994727.62901108,41255653.41853085,0
252,56986279.36285736,53962592.024783365,42151362.024783365,41392784.46933784,0
253,56578022.72995431,53817102.23423955,42005872.23423955,41265410.35230184,0
254,56153899.62103411,53954592.53066191,42143362.53066191,41385781.03289983,0
255,55906748.744612984,54181615.88739515,42370385.88739515,41584536.55727281,0
256,58090219.94420502,55995705.2538378,44184475.2538378,43172744.43365615,0
257,59131304.870561644,56701648.27799202,44890418.27799202,43790786.90277563,0
258,58699858.772710465,56280942.26453079,44469712.26453079,43422465.133969255,0
259,57785095.405413516,55588773.45847534,43777543.45847534,42816481.785023324,0
260,54636820.41416272,52934506.63986668,41123276.63986668,41053938.158289105,0
261,49370370.87462128,47639597.918866,35828367.918866,35854205.5302937,0
262,43704818.438340545,41840405.97642614,30029175.97642614,30704310.967476446,0
263,38714811.73094421,36623949.97654086,24812719.976540864,26071907.23646936,0
264,38385887.47812696,36210773.79269557,24399543.792695567,25178513.07306911,0
265,38806349.09258166,36556614.58836575,24745384.58836575,25472606.952758208,0
266,38047199.240068406,35539878.54646184,23728648.546461843,24608001.472644676,0
267,37104364.41520263,34318636.68186792,22507406.68186792,23569489.641496513,0
268,36378168.01287884,33073908.770373672,21262678.770373672,22511005.896282803,0
269,37436950.162485376,33954584.07421103,22143354.07421103,23259908.91783065,0
270,42567924.40680338,38481693.770286575,26670463.770286575,27109643.451655652,0
271,50199699.37105659,45653386.436364755,33842156.436364755,33162963.213946305,0
272,52350217.12045917,47316576.93382511,35505346.93382511,34559507.86098463,0
273,53567053.7811597,47233994.852823526,35422764.852823526,34490165.495609075,0
274,53914285.50630443,47148008.748854324,35336778.748854324,34417964.84667486,0
275,53978971.90852823,46712996.56127486,34901766.56127486,34052694.63686533,0
276,54163267.1299583,46505788.180125564,34694558.180125564,33878706.295807995,0
277,53920998.24615783,45972144.77356991,34160914.77356991,33430617.61084337,0
278,52870759.58363747,45194504.022531755,33383274.022531755,32777649.697763365,0
279,52666631.267185956,45225521.183398515,33414291.183398515,32803694.128657456,0
280,55283684.43640073,47388286.86169571,35577056.86169571,34619721.11740962,0
281,57487293.85555299,49300065.15679465,37488835.15679465,37322209.76281493,0
282,55560737.51762342,46627492.37045409,34816262.37045409,34816262.37045409,0
283,53107536.22573969,43993313.19311662,32182083.19311662,32182083.19311662,0
284,49563819.8322151,40589686.40840784,28778456.408407837,28902224.723335285,0
285,45069945.62489377,36278188.71615432,24466958.716154322,25235840.94368804,0
286,40425339.89540942,31336343.393432077,19525113.393432077,21033426.18528323,0
287,36315922.60696538,27265974.394553363,15454744.394553363,17572091.878765784,0
288,35431671.69354758,26090894.799527798,14279664.799527798,15279564.67227299,0
289,35559823.99984001,25752549.988506526,13941319.988506526,14992178.071773568,0
290,34751854.221120104,25156305.507982865,13345075.507982865,14485734.146101935,0
291,33659508.3722465,24334268.61046642,12523038.61046642,13787504.465116838,0
292,32766713.971742544,23857865.410850346,12046635.410850346,13382852.490134712,0
293,32702027.56951874,23555997.416767176,11744767.416767176,12204357.070176363,0
294,34652993.87055165,25013337.61800252,13202107.618002519,13202107.618002519,0
295,36954243.1421172,26847521.363475565,15036291.363475565,15036291.363475565,0
296,41194253.733164005,30328205.51054322,18516975.51054322,18516975.51054322,0
297,45314655.50500455,34092968.1806997,22281738.1806997,22057213.415817313,0
298,46934256.55690989,35010715.608287826,23199485.608287826,22823812.00286287,0
299,47637873.74336309,35958121.26296076,24146891.26296076,23615184.241453554,0
300,47606140.79132878,36380527.188824296,24569297.188824296,23968021.826384343,0
301,47777010.53305202,36639009.16953716,24827779.169537157,24183932.996750638,0
302,47208868.64182222,36747554.79165122,24936324.79165122,24274601.647014603,0
303,47630550.75443209,37688921.47522957,25877691.47522957,25060929.50567113,0
304,50719021.336079754,40627601.71215459,28816371.71215459,27515622.43063617,0
305,53387030.30327271,43455376.180688314,31644146.180688314,29877675.26445171,0
306,52498507.64631185,42364157.485306256,30552927.485306256,28966175.34095314,0
307,50044085.85627293,40292087.222340114,28480857.222340114,27235365.656175863,0
308,46925102.82074614,37346154.71710341,25534924.717103407,24774614.878610566,0
309,43401524.6467818,34276272.84471065,22465042.844710648,22210328.63271195,0
310,39799834.59088682,30966961.304308973,19155731.304308973,19421245.38074428,0
311,36819988.34504895,28474788.61701007,16663558.617010068,17304419.54765854,0
312,36495946.08485236,28566408.692111243,16755178.692111243,17336457.17568366,0
313,36143832.367086954,28309928.40619889,16498698.406198889,17120439.091275,0
314,35359662.30239278,27731245.928004727,15920015.928004727,16633049.271134669,0
315,34323459.36865682,29433117.287490398,17621887.287490398,18066434.25695653,0
316,33535627.80949715,25662349.400963705,13851119.400963705,14890540.824447023,0
317,33386116.785489306,25272356.851918384,13461126.851918384,14562073.304696942,0
318,33992704.36860683,25779176.410751287,13967946.410751287,14988937.263657672,0
319,34798843.400094,26446583.217514176,14635353.217514176,15551054.30670983,0
320,37873278.25295724,28629537.36250637,16818307.36250637,17389626.69864139,0
321,42400105.910468064,32604987.05741013,20793757.05741013,20735014.412233707,0
322,45634426.021658055,35258500.756721035,23447270.756721035,22948088.697333585,0
323,47160048.715615585,36456795.90223386,24645565.90223386,23947486.655287623,0
324,47853901.91682747,37034569.638284534,25223339.638284534,24429359.501164347,0
325,47777010.53305202,36877194.313542515,25065964.313542515,24298105.87907594,0
326,47040439.89640932,36727368.9929664,24916138.9929664,24173149.08525576,0
327,47769077.29504344,38015268.583533,26204038.583532996,25247278.63145472,0
328,51010720.395164445,44279362.62182024,32468132.62182024,30471636.59847066,0
329,52972671.17959383,41962932.74942684,30151702.74942684,28750437.512834907,0
330,51805874.943255104,40480991.845082946,28669761.845082946,28669761.845082946,0
331,48739983.577478044,37148096.1901301,25336866.1901301,25336866.1901301,0
332,45520919.693227604,33576857.00472604,21765627.004726037,21765627.004726037,0
333,40808576.316131555,28729005.967859514,16917775.967859514,17473403.186611034,0
334,36009577.570018694,24051016.252804656,12239786.252804656,13533410.78705909,0
335,31928231.73914348,20132741.41378452,8321511.413784519,10233281.025035035,0
336,32376154.562089413,21479893.99835352,9668663.998353519,10892921.827140106,0
337,32785021.444070034,21870347.315142453,10059117.315142453,11242049.14631673,0
338,32147921.40707336,20227682.70919128,8416452.709191281,9773245.923185015,0
339,31714034.312911835,18901086.17502082,7089856.175020821,8587057.788293859,0
340,31203866.084052432,18594703.40925097,6783473.409250971,8313102.902893391,0
341,32529327.08056275,20529168.36207182,8717938.36207182,8936103.0169453,0
342,38606797.64421202,27209534.81742225,15398304.817422248,15398304.817422248,0
343,46469857.00886921,35192076.7007107,23380846.7007107,23126425.921763513,0
344,48963334.739873424,37356059.01410914,25544829.014109142,25033780.211867206,0
345,50662268.171864524,38972521.85539265,27161291.85539265,26458545.708343603,0
346,52148834.92485677,40355157.9536982,28543927.953698203,27677214.122326024,0
347,52943379.22386986,40667882.30169624,28856652.30169624,27952852.293248605,0
348,52705382.083612464,39353567.1626458,27542337.162645802,26794402.613001846,0
349,51179759.389654934,37558606.46104342,25747376.461043417,25212307.42970427,0
350,50480413.94674479,36388770.81536496,24577540.815364957,24181203.328859344,0
351,50548761.8434341,37199782.737963945,25388552.737963945,24896036.837579254,0
352,53239960.27557519,40005063.519257285,28193833.519257285,27368637.60701078,0
353,56924644.206021465,43989187.22979863,32177957.22979863,30880281.581434377,0
354,56217975.77418032,43525646.84621911,31714416.846219108,30471712.74342561,0
355,54034504.574588284,41310113.96725419,29498883.96725419,28518921.30174185,0
356,50115484.99835016,38022203.22951186,26210973.229511857,25620925.965882495,0
357,44892973.392394684,36620579.89919629,24809349.89919629,24385522.027673617,0
358,39518509.76612104,26486744.975157194,14675514.975157194,15369842.32924777,0
359,34511416.084552385,21292177.971591808,9480947.971591808,10725073.865881193,0
360,34304541.64725175,21173460.73015981,9362230.730159812,10693136.211464435,0
361,34901975.49420552,22009227.341807693,10197997.341807693,11432451.470880749,0
362,33958530.42026218,20717041.468350403,8905811.468350403,10289389.854234515,0
363,33124319.9312062,19744782.559671633,7933552.559671633,9429334.143379545,0
364,32713622.301992822,19434857.317290664,7623627.317290664,9155175.714725919,0
365,34138553.89814916,20901768.707777083,9090538.707777083,10452798.7114856,0
366,39735148.18866302,26366474.213755414,14555244.213755414,15048262.98426198,0
367,47779451.529362366,34154788.08210659,22343558.08210659,22154349.89947907,0
368,50135623.217910394,36387422.63733954,24576192.63733954,24095432.983652662,0
369,51645379.435850784,36196582.69053505,24385352.690535054,23929514.118131857,0
370,51846761.63145318,35300910.87530108,23489680.875301078,23150804.765341993,0
371,52170803.89164975,34932249.60619484,23121019.60619484,22830285.604884308,0
372,52271494.98945095,35087339.902648985,23276109.902648985,22965123.234383956,0
373,51771090.74583289,40483655.11853865,28672425.118538648,27656753.648273654,0
374,51650871.67754903,41366789.33173908,29555559.331739083,28424562.638007544,0
375,52310550.930416256,37861019.9824932,26049789.9824932,25376598.713555302,0
376,55622372.67445929,41271201.57679489,29459971.576794893,28341457.333674844,0
377,58178095.811376974,44019732.35104267,32208502.351042673,30731067.661848888,0
378,57484852.859242655,43291473.47598205,31480243.475982048,30097909.413909834,0
379,55757847.96968272,41725957.180188596,29914727.180188596,28736828.088423632,0
380,51615477.23104921,38038398.37586434,26227168.37586434,25530813.920008857,0
381,46465585.26532612,32944803.927410778,21133573.927410778,21102373.090604,0
382,40934287.62611364,27640243.027967628,15829013.027967628,16413621.769826148,0
383,36350096.555310026,23174761.91443438,11363531.91443438,12463477.935579034,0
