,CCGT,OCGT,Coal,Nuclear,Wind Offshore,Wind Onshore,Solar,Hydro,Biomass,BECCS,Hydrogen,Battery
1,0.0,0.0,0,500000,0.0,0.0,0.0,121000,0.0,0.0,0,1963295.4545454474
2,1882352.0,500000.0,0,0,0.0,0.0,0.0,0,250000.0,1500000.0,0,981647.7272727237
3,823529.0,0.0,0,0,0.0,0.0,0.0,0,500000.0,0.0,0,981647.7272727237
4,1176470.0,500000.0,0,0,0.0,0.0,0.0,0,250000.0,0.0,0,1472471.5909090855
5,2823528.0,2250000.0,0,0,0.0,0.0,0.0,2000,1250000.0,0.0,0,981647.7272727237
6,1529411.0,500000.0,0,0,0.0,0.0,0.0,3000,0.0,0.0,0,490823.86363636184
7,1647058.0,500000.0,0,1205000,0.0,0.0,0.0,0,500000.0,500000.0,0,1472471.5909090855
8,1411764.0,500000.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,981647.7272727237
9,1411764.0,750000.0,0,0,150000.0,0.0,0.0,6000,0.0,0.0,0,490823.86363636184
10,1176470.0,1000000.0,0,0,62100.0,2951000.0,0.0,0,0.0,0.0,0,2454119.318181809
11,1176470.0,1250000.0,0,1230000,367200.0,0.0,0.0,0,500000.0,0.0,0,0.0
12,1058823.0,500000.0,0,0,0.0,0.0,0.0,0,750000.0,500000.0,0,490823.86363636184
13,705882.0,500000.0,0,500000,1285713.0,0.0,0.0,0,250000.0,0.0,0,490823.86363636184
14,1529411.0,750000.0,0,500000,0.0,0.0,0.0,0,250000.0,0.0,0,981647.7272727237
15,705882.0,1750000.0,0,500000,1285713.0,0.0,0.0,0,250000.0,0.0,0,0.0
16,1411764.0,750000.0,0,0,1567713.0,0.0,0.0,0,750000.0,500000.0,0,490823.86363636184
17,1999999.0,750000.0,0,500000,2571426.0,0.0,0.0,0,750000.0,500000.0,0,981647.7272727237
18,1411764.0,500000.0,0,0,0.0,0.0,0.0,0,250000.0,0.0,0,981647.7272727237
19,1411764.0,750000.0,0,0,2031284.0,0.0,0.0,0,0.0,0.0,0,490823.86363636184
20,1647058.0,500000.0,0,2188000,3075426.0,0.0,0.0,0,1000000.0,0.0,0,981647.7272727237
21,1176470.0,1250000.0,0,0,0.0,0.0,111000.0,0,750000.0,0.0,0,490823.86363636184
22,588235.0,500000.0,0,500000,0.0,0.0,0.0,0,0.0,1000000.0,0,0.0
23,1058823.0,250000.0,0,0,0.0,0.0,0.0,0,500000.0,0.0,0,981647.7272727237
24,1764705.0,250000.0,0,500000,0.0,0.0,0.0,0,250000.0,0.0,0,1472471.5909090855
25,1411764.0,1000000.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,490823.86363636184
26,1411764.0,750000.0,0,500000,0.0,0.0,0.0,0,750000.0,1000000.0,0,490823.86363636184
27,1411764.0,250000.0,0,0,630000.0,0.0,0.0,0,500000.0,0.0,0,1472471.5909090855
28,1294117.0,250000.0,0,0,0.0,0.0,0.0,0,250000.0,0.0,0,1472471.5909090855
29,1176470.0,1750000.0,0,0,563200.0,0.0,0.0,0,0.0,0.0,0,981647.7272727237
30,1411764.0,1500000.0,0,0,0.0,0.0,0.0,0,500000.0,500000.0,0,981647.7272727237
