bidPrice,Capacity,indx,Type,ConstructionTime,DeRateCap,Battery,bidBus,STRIKEPriceGBP
0.0,117647,11.0,CCGT,3,99999.95,0,28,0.0
0.0,117647,36.0,CCGT,3,99999.95,0,14,0.0
0.0,250000,35.0,OCGT,2,230000.0,0,23,0.0
0.0,117647,55.0,CCGT,3,99999.95,0,27,0.0
0.0,117647,0.0,CCGT,3,99999.95,0,4,0.0
