,CCGT,OCGT,Coal,Nuclear,Biomass,BECCS,Hydrogen
0,5593125.136932842,0.0,0.0,8219070.0,105600.0,440000.0,0
1,6056937.181449454,0.0,0.0,8219070.0,105600.0,440000.0,0
2,5393467.747937955,0.0,0.0,8219070.0,105600.0,440000.0,0
3,4424195.487194847,0.0,0.0,8219070.0,105600.0,440000.0,0
4,3501271.213681996,0.0,0.0,8219070.0,105600.0,440000.0,0
5,3929896.3685491197,0.0,0.0,8219070.0,105600.0,440000.0,0
6,6459215.815441249,0.0,0.0,8219070.0,105600.0,440000.0,0
7,6835087.476505434,0.0,0.0,8219070.0,105600.0,440000.0,0
8,9413882.065434776,0.0,0.0,8219070.0,105600.0,440000.0,0
9,13065361.644267727,0.0,0.0,8219070.0,105600.0,440000.0,0
10,16340698.552860849,0.0,0.0,8219070.0,105600.0,440000.0,0
11,19251779.803580955,0.0,0.0,8219070.0,105600.0,440000.0,0
12,21261987.345526233,0.0,0.0,8219070.0,105600.0,440000.0,0
13,22356454.342490796,0.0,0.0,8219070.0,105600.0,440000.0,0
14,21376733.470492594,0.0,0.0,8219070.0,105600.0,440000.0,0
15,20709591.361531466,0.0,0.0,8219070.0,105600.0,440000.0,0
16,22264843.58490031,0.0,0.0,8219070.0,105600.0,440000.0,0
17,23019700.0,89210.83804114908,0.0,8219070.0,105600.0,440000.0,0
18,20759769.186153702,0.0,0.0,8219070.0,105600.0,440000.0,0
19,18249293.22881683,0.0,0.0,8219070.0,105600.0,440000.0,0
20,14517914.892493319,0.0,0.0,8219070.0,105600.0,440000.0,0
21,12314995.600036353,0.0,0.0,8219070.0,105600.0,440000.0,0
22,9801636.018714521,0.0,0.0,8219070.0,105600.0,440000.0,0
23,8143660.347594768,0.0,0.0,8219070.0,105600.0,440000.0,0
24,8636855.248710688,0.0,0.0,8219070.0,105600.0,440000.0,0
25,10629886.149403129,0.0,0.0,8219070.0,105600.0,440000.0,0
26,11912702.781556707,0.0,0.0,8219070.0,105600.0,440000.0,0
27,13749239.795755133,0.0,0.0,8219070.0,105600.0,440000.0,0
28,14443727.735941388,0.0,0.0,8219070.0,105600.0,440000.0,0
29,15359982.992730767,0.0,0.0,8219070.0,105600.0,440000.0,0
30,18660981.87405762,0.0,0.0,8219070.0,105600.0,440000.0,0
31,22500970.783087093,0.0,0.0,8219070.0,105600.0,440000.0,0
32,23019700.0,1658086.6439030394,0.0,8219070.0,105600.0,440000.0,0
33,23019700.0,1696480.0,1320726.1797762662,8219070.0,105600.0,440000.0,0
34,23019700.0,1696480.0,1303327.7560477778,8219070.0,105600.0,440000.0,0
35,23019700.0,1696480.0,1267417.9443024248,8219070.0,105600.0,440000.0,0
36,23019700.0,1520886.2780136317,0.0,8219070.0,105600.0,440000.0,0
37,23019700.0,1454883.8909171298,0.0,8219070.0,105600.0,440000.0,0
38,23019700.0,379927.5225998089,0.0,8219070.0,105600.0,440000.0,0
39,23019700.0,1035422.4754738174,0.0,8219070.0,105600.0,440000.0,0
40,23019700.0,1696480.0,4895431.308283463,8219070.0,105600.0,440000.0,0
41,23019700.0,1696480.0,7273855.768519193,8219070.0,105600.0,440000.0,0
42,23019700.0,1696480.0,6868178.843492105,8219070.0,105600.0,440000.0,0
43,23019700.0,1696480.0,2968002.3371026586,8219070.0,105600.0,440000.0,0
44,22876574.46647659,0.0,0.0,8219070.0,105600.0,440000.0,0
45,16768224.804122653,0.0,0.0,8219070.0,105600.0,440000.0,0
46,11186453.124526255,0.0,0.0,8219070.0,105600.0,440000.0,0
47,7177456.092087198,0.0,0.0,8219070.0,105600.0,440000.0,0
48,6313234.642978083,0.0,0.0,8219070.0,105600.0,440000.0,0
49,4988445.122359514,0.0,0.0,8219070.0,105600.0,440000.0,0
50,4320228.913690899,0.0,0.0,8219070.0,105600.0,440000.0,0
51,4084454.2256529033,0.0,0.0,8219070.0,105600.0,440000.0,0
52,4058432.1400686763,0.0,0.0,8219070.0,105600.0,440000.0,0
53,5202027.954658594,0.0,0.0,8219070.0,105600.0,440000.0,0
54,9372105.109378971,0.0,0.0,8219070.0,105600.0,440000.0,0
55,15638184.440262172,0.0,0.0,8219070.0,105600.0,440000.0,0
56,18800366.597898666,0.0,0.0,8219070.0,105600.0,440000.0,0
57,20348234.715056147,0.0,0.0,8219070.0,105600.0,440000.0,0
58,21030769.018074583,0.0,0.0,8219070.0,105600.0,440000.0,0
59,20929472.555820018,0.0,0.0,8219070.0,105600.0,440000.0,0
60,21961418.437183883,0.0,0.0,8219070.0,105600.0,440000.0,0
61,21259008.495178923,0.0,0.0,8219070.0,105600.0,440000.0,0
62,21199061.30919761,0.0,0.0,8219070.0,105600.0,440000.0,0
63,22940512.4253763,0.0,0.0,8219070.0,105600.0,440000.0,0
64,23019700.0,1696480.0,1328176.0829540046,8219070.0,105600.0,440000.0,0
65,23019700.0,1696480.0,4615903.925171465,8219070.0,105600.0,440000.0,0
66,23019700.0,1696480.0,3823990.8279339597,8219070.0,105600.0,440000.0,0
67,23019700.0,1696480.0,1726668.8069569468,8219070.0,105600.0,440000.0,0
68,22815093.575725727,0.0,0.0,8219070.0,105600.0,440000.0,0
69,18431425.658780187,0.0,0.0,8219070.0,105600.0,440000.0,0
70,14650708.602004267,0.0,0.0,8219070.0,105600.0,440000.0,0
71,13039716.902245782,0.0,0.0,8219070.0,105600.0,440000.0,0
72,15471675.396381937,0.0,0.0,8219070.0,105600.0,440000.0,0
73,16241995.121857319,0.0,0.0,8219070.0,105600.0,440000.0,0
74,17490320.486472107,0.0,0.0,8219070.0,105600.0,440000.0,0
75,18342504.752206612,0.0,0.0,8219070.0,105600.0,440000.0,0
76,18837389.900534242,0.0,0.0,8219070.0,105600.0,440000.0,0
77,20256756.67402469,0.0,0.0,8219070.0,105600.0,440000.0,0
78,23019700.0,594583.7410621867,0.0,8219070.0,105600.0,440000.0,0
79,23019700.0,1696480.0,4868318.461956769,8219070.0,105600.0,440000.0,0
