,CCGT,OCGT,Coal,Nuclear,Wind Offshore,Wind Onshore,Solar,Hydro,Biomass,BECCS,Hydrogen,Battery
1,0.0,0.0,0,0,0.0,0.0,0.0,124000,0.0,0.0,0.0,0.0
2,2117646.0,500000.0,0,0,0.0,0.0,0.0,0,250000.0,1500000.0,0.0,468971.5909090892
3,941176.0,0.0,0,0,0.0,0.0,0.0,0,750000.0,0.0,0.0,937943.1818181784
4,1411764.0,750000.0,0,0,0.0,0.0,0.0,0,250000.0,0.0,1.5,937943.1818181784
5,2588234.0,2250000.0,0,0,0.0,0.0,0.0,2000,1250000.0,0.0,0.0,937943.1818181784
6,1529411.0,500000.0,0,0,0.0,0.0,0.0,3000,0.0,0.0,1.5,1875886.3636363568
7,1764705.0,250000.0,0,1205000,0.0,0.0,0.0,0,500000.0,500000.0,0.0,0.0
8,1529411.0,750000.0,0,0,0.0,0.0,0.0,0,0.0,0.0,1.5,937943.1818181784
9,1411764.0,750000.0,0,0,150000.0,0.0,0.0,6000,750000.0,0.0,1.5,468971.5909090892
10,1176470.0,1250000.0,0,1190000,62100.0,2951000.0,0.0,0,0.0,0.0,0.0,468971.5909090892
11,705882.0,1000000.0,0,2390000,367200.0,0.0,0.0,0,500000.0,0.0,0.0,2813829.5454545347
12,1294117.0,500000.0,0,0,0.0,0.0,0.0,42000,750000.0,500000.0,0.0,1406914.7727272676
13,705882.0,500000.0,0,500000,2142855.0,0.0,0.0,0,250000.0,0.0,0.0,468971.5909090892
14,1882352.0,750000.0,0,500000,0.0,0.0,0.0,0,500000.0,0.0,1.5,468971.5909090892
15,941176.0,1500000.0,0,500000,1714284.0,0.0,0.0,0,250000.0,0.0,0.0,937943.1818181784
16,1058823.0,750000.0,0,0,1567713.0,0.0,0.0,0,500000.0,0.0,0.0,1406914.7727272676
17,1999999.0,1000000.0,0,500000,2571426.0,0.0,0.0,0,500000.0,0.0,3.0,468971.5909090892
18,1529411.0,250000.0,0,0,0.0,0.0,0.0,0,250000.0,0.0,1.5,1875886.3636363568
19,1529411.0,750000.0,0,0,3316997.0,0.0,0.0,0,0.0,0.0,1.5,468971.5909090892
20,1411764.0,750000.0,0,2188000,3075426.0,0.0,0.0,0,750000.0,0.0,0.0,937943.1818181784
21,1176470.0,1500000.0,0,0,0.0,0.0,111000.0,0,500000.0,0.0,0.0,1406914.7727272676
22,705882.0,500000.0,0,500000,0.0,0.0,0.0,0,0.0,1000000.0,1.5,1406914.7727272676
23,941176.0,250000.0,0,0,0.0,0.0,0.0,0,500000.0,0.0,4.5,937943.1818181784
24,1647058.0,250000.0,0,500000,0.0,0.0,0.0,0,250000.0,0.0,0.0,468971.5909090892
25,1411764.0,750000.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1406914.7727272676
26,1411764.0,750000.0,0,500000,0.0,0.0,0.0,0,500000.0,1000000.0,0.0,0.0
27,1411764.0,500000.0,0,1040000,630000.0,0.0,0.0,0,500000.0,0.0,1.5,468971.5909090892
28,1176470.0,0.0,0,0,0.0,0.0,0.0,0,500000.0,0.0,0.0,468971.5909090892
29,1176470.0,1500000.0,0,0,563200.0,0.0,0.0,0,0.0,0.0,4.5,0.0
30,1058823.0,1500000.0,0,0,0.0,0.0,0.0,0,500000.0,500000.0,1.5,937943.1818181784
