,Wind Offshore,Wind Onshore,Solar,Hydro
0,6322401.047812499,15422679.248842115,0.0,372768.0
1,6356236.590374999,15257275.266315805,0.0,367488.0
2,6321581.835625,14658251.117052618,0.0,350064.0
3,6276591.7003125,14591129.290736824,0.0,295680.0
4,6208623.70275,14220934.408421062,0.0,287232.0
5,6113278.216062499,13737903.591789458,0.0,278784.0
6,6028975.044312501,12448306.234736847,526.4615384615385,290928.0
7,6037184.6316249985,11421617.286315778,0.0,459360.0
8,5680043.8804375,10234186.088210534,723.8846153846152,398112.0
9,5136273.285937499,9893190.168631569,42972.42307692307,536976.0
10,5016582.642750001,9717300.773052637,102199.34615384614,657888.0
11,4851445.2678125,9670100.921684192,169125.76923076922,647856.0
12,4519967.8978125,9667808.012210542,244146.53846153853,570768.0
13,3443751.7975000003,9048697.666105276,197752.11538461543,574992.0
14,3350610.282687499,9836028.555157902,138327.76923076928,506352.0
15,3237767.7543749996,10858811.8111579,33232.88461538461,534336.0
16,3813525.8818125,12371851.647157904,131.6153846153846,769296.0
17,5085616.032,12975920.19726315,65.8076923076923,749760.0
18,4781576.864312501,13809628.27894736,0.0,751344.0
19,5289794.4815625,14058968.240842123,0.0,638352.0
20,5765968.842812501,14946987.291789474,0.0,523776.0
21,5674242.860125,14476703.812421069,0.0,423984.0
22,5799281.2539375,13624004.862947384,0.0,330528.0
23,5886463.7278125,13053690.109263148,0.0,332640.0
24,5537242.305000001,12399450.221052634,0.0,330000.0
25,5530166.307750002,10513679.358947376,0.0,328944.0
26,5320897.099000001,8742546.224210512,0.0,294624.0
27,4776302.3021875005,7050836.065263152,0.0,270864.0
28,4514954.4855625,6212568.5021052575,0.0,264000.0
29,4139888.3736875,6328874.785894742,0.0,259776.0
30,4272404.4698125,6636158.7391579,0.0,258720.0
31,3864559.0585000003,8124343.746315778,0.0,270336.0
32,3994324.7640624996,9708429.69221054,592.269230769231,403920.0
33,4330689.9615,11423036.411368418,6054.307692307694,579744.0
34,3813421.089187501,13440088.734947393,23164.307692307688,541728.0
35,4051772.7464374993,14261932.55936844,44354.384615384624,506880.0
36,4922756.649124999,16163598.861473704,63043.76923076921,494736.0
37,5489088.4304375,15821255.082947385,67189.65384615386,463584.0
38,5863266.300062498,15972813.300631605,30074.115384615394,464112.0
39,5957851.624375,15580474.799999982,3619.4230769230758,503712.0
40,5073706.267,12693388.821473662,1381.9615384615379,754512.0
41,5417922.594437499,11934237.479999997,460.6538461538461,769296.0
42,5367505.698187498,11099702.09178946,0.0,743952.0
43,5556856.823000001,11995774.212631581,0.0,698016.0
44,5818573.908875002,13030579.750736855,0.0,544896.0
45,5878887.0546875,14389483.395157881,0.0,488928.0
46,5389547.0803125,14987074.476000011,0.0,463584.0
47,5240390.580687499,15056871.879789453,0.0,481008.0
48,5226652.7665625,15270902.58505264,0.0,466224.0
49,5148543.1716249995,16304034.918947356,0.0,427680.0
50,5256232.564187501,16834635.86084208,0.0,357984.0
51,5199878.250875002,16633216.157684203,0.0,349536.0
52,5522145.513499999,16333012.337052606,0.0,333696.0
53,5839595.642125001,15703920.088421028,0.0,340032.0
54,5643680.839562499,15462927.556421053,0.0,358512.0
55,5645132.9659375,15161541.64799999,0.0,335280.0
56,6030525.309812499,15390862.031368405,2171.653846153846,425040.0
57,6122000.122874999,16004966.708210524,79495.69230769228,593472.0
58,6091624.4003125,16206279.51221052,186235.76923076922,612480.0
59,6171651.866625,16892153.80484212,234933.46153846147,478896.0
60,6224429.923687501,16295230.45642107,264546.9230769231,477312.0
61,6306044.2497499995,16585323.785684226,201503.1538461538,451440.0
62,6342098.734562499,16600424.453684188,101541.26923076925,455136.0
63,6333336.906749999,15382073.0614737,13424.769230769232,464112.0
64,6294703.359000001,15249488.66968419,921.3076923076922,744480.0
65,6342230.1411875,14120029.349684209,658.076923076923,874896.0
66,6328597.1196874995,13890687.276631562,65.8076923076923,830544.0
67,6265869.585062499,14094330.17242106,0.0,617760.0
68,6324804.6246875,14218494.318947377,0.0,532752.0
69,6300972.619375,13974847.899157882,0.0,520080.0
70,6209501.964749999,13000737.843789477,0.0,478896.0
71,6107148.679187501,11490128.801684204,0.0,454080.0
72,5895903.3809375,9343737.792631587,0.0,439296.0
73,5826818.427062498,8024442.610105255,0.0,427152.0
74,5375919.0489374995,6207967.19052632,0.0,375936.0
75,4864719.0003125,5149084.553684205,0.0,331584.0
76,3771564.752374999,4882129.469684214,0.0,326832.0
77,3523456.5690625003,4948634.689263155,0.0,352176.0
78,3024145.4932500003,5743323.029052636,0.0,347952.0
79,2250062.3328750003,6200468.756842104,0.0,390192.0
80,2201466.8322500004,6039869.039368414,8423.384615384615,457248.0
81,2452057.6027499996,5606337.180631577,23690.769230769223,628848.0
82,2087430.832375,7070516.3551578885,86537.11538461539,602976.0
83,2525745.11525,8435880.426947374,127601.11538461542,455136.0
84,4479739.1734375,8776967.753052624,151357.69230769228,451968.0
85,5447708.650562501,8905995.036631588,172416.1538461538,404448.0
86,5552046.342500001,8891156.194105279,117400.92307692312,397584.0
87,5744717.563812498,8849010.03915788,35667.76923076922,420816.0
88,5859030.515625,9192803.928000003,65.8076923076923,774576.0
89,5944541.297625,9455783.602736853,0.0,869616.0
90,5920829.887000001,9139758.706736857,0.0,767184.0
91,5835709.998125,8658825.592421053,0.0,628848.0
92,5837177.094875,7868565.046736839,0.0,489984.0
93,5879494.186562501,6815217.927157888,0.0,447744.0
94,5234743.422562499,5238114.510315785,0.0,360096.0
95,4562998.577375,4588059.181894738,0.0,362208.0
96,3745461.4085,4227218.750526313,0.0,352176.0
97,2948560.069874999,4243960.088210521,0.0,312048.0
98,2509126.3356250003,3833884.073684218,0.0,290928.0
99,2428816.0955625,3762083.4726315797,0.0,286704.0
100,1915167.5589375,3927594.3543157834,0.0,280368.0
101,1907856.1941250004,3960872.5269473637,0.0,312576.0
102,2099442.8949374994,3985851.296842103,0.0,342144.0
103,2163878.7156875003,4120105.794315786,0.0,394944.0
104,1571515.115625,4014188.8692631526,3816.8461538461524,462000.0
105,1311157.0071249998,4105897.5018947404,65741.88461538462,588192.0
106,1664894.4930625,4150206.4282105216,166493.46153846153,589776.0
107,1857167.3360624998,4071624.702315791,248095.0,495792.0
108,1876953.1816875,4295009.858526312,269153.4615384615,385968.0
109,2049112.4941874999,4491916.558105256,198936.6538461538,375936.0
110,2185098.3905625,4726188.38652632,138459.3846153846,398112.0
111,2211605.9345625,5166907.277052638,28955.384615384606,562848.0
112,2223780.1761875,5378951.826947363,658.076923076923,952512.0
113,2227500.314375,5937930.622105269,658.076923076923,985776.0
114,2337372.0549375,6910111.844842095,263.2307692307692,868560.0
115,2322186.272875,8307829.179157887,0.0,523776.0
116,1776156.8151250002,9190687.634526309,0.0,473088.0
117,1307940.8715625,10077712.058526305,0.0,406032.0
118,962569.3301875001,11427512.232631585,0.0,385968.0
119,778105.2011250001,11929600.535368407,0.0,407616.0
120,680080.8489999999,12738562.236631583,0.0,335808.0
121,973221.5836875001,12986842.502526315,0.0,288816.0
122,1140240.23575,13095173.179578945,0.0,261888.0
123,1215681.7771875001,14980579.964842115,0.0,259248.0
124,1582401.0733125003,16064309.684210539,0.0,263472.0
125,2164108.2614375,16187477.654526293,0.0,313104.0
