,GB Electricity Demand,Demand - Renewables,Demand - Renewables - Battery,Peak: 55.76 GW,Peak - Renewables: 36.82 GW,Peak - Renewables - Battery: 33.77 GW,Battery Charge/Discharge
40,49744661.41947225,21534133.58050915,18241546.237674426,55755700.0,36824461.25484094,33768024.438350946,3292587.3428347223
41,51428332.02911737,22781700.271979854,19015719.524976294,55755700.0,36824461.25484094,33768024.438350946,3765980.747003559
42,50260912.738853514,21906702.152047306,18479997.783224165,55755700.0,36824461.25484094,33768024.438350946,3426704.368823141
43,47444388.26205642,18557424.78982915,18083249.44253823,55755700.0,36824461.25484094,33768024.438350946,474175.34729091823
44,43795506.09645133,14245531.5883376,14245531.5883376,55755700.0,36824461.25484094,33768024.438350946,0.0
45,39277470.791628756,9317707.489436813,10513171.684670184,55755700.0,36824461.25484094,33768024.438350946,-1195464.195233371
46,34408763.69426752,5183291.978443146,7775140.808275903,55755700.0,36824461.25484094,33768024.438350946,-2591848.829832757
47,30715838.489535943,1733381.32927474,5490425.628317053,55755700.0,36824461.25484094,33768024.438350946,-3757044.2990423134
48,30078608.18926297,1074494.3023889922,4486685.959512449,55755700.0,36824461.25484094,33768024.438350946,-3412191.6571234567
49,29683893.35759782,586795.2773371749,4184339.2413238958,55755700.0,36824461.25484094,33768024.438350946,-3597543.963986721
50,29482633.39399454,90040.45692222938,3876378.4253660543,55755700.0,36824461.25484094,33768024.438350946,-3786337.968443825
51,29053353.139217462,0.0,3820558.2673254637,55755700.0,36824461.25484094,33768024.438350946,-3820558.2673254637
52,28863243.31210191,0.0,3820558.2673254637,55755700.0,36824461.25484094,33768024.438350946,-3820558.2673254637
53,29494898.54413103,0.0,3792837.6312619424,55755700.0,36824461.25484094,33768024.438350946,-3792837.6312619424
54,33103640.218380347,3346051.805189632,3571666.7256143005,55755700.0,36824461.25484094,33768024.438350946,-225614.92042466858
55,38624072.79344858,8941248.220325455,8941248.220325455,55755700.0,36824461.25484094,33768024.438350946,0.0
56,42024306.915377624,11578898.81383013,10941832.79552878,55755700.0,36824461.25484094,33768024.438350946,637066.0183013491
57,44276076.97907188,13471427.27521398,12045110.83015236,55755700.0,36824461.25484094,33768024.438350946,1426316.4450616185
58,45125159.87261147,14314769.05046175,12536749.648429876,55755700.0,36824461.25484094,33768024.438350946,1778019.4020318743
59,45504822.02001819,14426581.822265603,12601932.59158697,55755700.0,36824461.25484094,33768024.438350946,1824649.2306786329
60,45958632.57506825,14925440.17730748,12892749.600015845,55755700.0,36824461.25484094,33768024.438350946,2032690.577291634
61,45546077.52502274,14311634.283363484,12534922.188630063,55755700.0,36824461.25484094,33768024.438350946,1776712.0947334208
62,45499804.45859874,14203348.276190571,12471795.22615172,55755700.0,36824461.25484094,33768024.438350946,1731553.0500388518
63,46026648.40764331,15034746.49729294,12956471.369250065,55755700.0,36824461.25484094,33768024.438350946,2078275.1280428749
64,49139209.008189276,18167783.893485136,14782922.8131272,55755700.0,36824461.25484094,33768024.438350946,3384861.080357937
65,51379271.428571425,20551465.74683974,16172526.131649518,55755700.0,36824461.25484094,33768024.438350946,4378939.615190221
66,50377989.1719745,19640837.990162842,15641661.934803821,55755700.0,36824461.25484094,33768024.438350946,3999176.055359021
67,48310196.36032757,17697094.624899857,14508527.398865648,55755700.0,36824461.25484094,33768024.438350946,3188567.226034209
68,44963482.893539585,14241024.791136067,12493759.319273008,55755700.0,36824461.25484094,33768024.438350946,1747265.4718630593
69,40652840.127388544,10033400.591490977,10038331.408337558,55755700.0,36824461.25484094,33768024.438350946,-4930.816846581176
70,36192785.53230209,5975763.05036401,7525204.481777101,55755700.0,36824461.25484094,33768024.438350946,-1549441.4314130908
71,33289289.990900815,3615188.074444823,6061777.121159851,55755700.0,36824461.25484094,33768024.438350946,-2446589.0467150277
72,33548530.664240226,4756661.230301838,9184684.807456791,55755700.0,36824461.25484094,33768024.438350946,-4428023.577154953
73,33054022.11101001,4697609.199146926,9147710.415687574,55755700.0,36824461.25484094,33768024.438350946,-4450101.216540648
74,32369403.730664242,5252949.8014580645,9495427.176544493,55755700.0,36824461.25484094,33768024.438350946,-4242477.375086429
75,31974131.39217471,6024796.630222969,9978705.507102158,55755700.0,36824461.25484094,33768024.438350946,-3953908.876879189
76,31782349.044585988,7834460.578805372,11111794.792888017,55755700.0,36824461.25484094,33768024.438350946,-3277334.2140826453
77,33099180.16378526,9568198.501807857,12197344.331769872,55755700.0,36824461.25484094,33768024.438350946,-2629145.829962015
78,36727434.576888084,13896151.001140479,14907215.747523844,55755700.0,36824461.25484094,33768024.438350946,-1011064.7463833652
79,42440207.00636943,20861569.70453549,19059471.732831806,55755700.0,36824461.25484094,33768024.438350946,1802097.9717036858
80,45198193.266605996,23723706.600421295,20711353.450516485,55755700.0,36824461.25484094,33768024.438350946,3012353.14990481
81,46501086.71519562,24634283.361174934,21236892.639714494,55755700.0,36824461.25484094,33768024.438350946,3397390.7214604393
82,46657188.62602366,25096383.02288255,21503593.36392525,55755700.0,36824461.25484094,33768024.438350946,3592789.6589573026
83,47179572.520473145,24561033.93084021,21194616.746141866,55755700.0,36824461.25484094,33768024.438350946,3366417.1846983433
84,47401460.23657872,21239085.877639256,19277355.114083335,55755700.0,36824461.25484094,33768024.438350946,1961730.7635559216
85,47340134.48589627,19444081.364467748,18241368.63044177,55755700.0,36824461.25484094,33768024.438350946,1202712.7340259776
86,46753079.79981801,18681110.764246494,17801020.306275975,55755700.0,36824461.25484094,33768024.438350946,880090.4579705186
87,47081451.319381244,18676570.240484625,17798399.743925616,55755700.0,36824461.25484094,33768024.438350946,878170.496559009
88,50032892.4476797,21246217.25463018,19281470.986839175,55755700.0,36824461.25484094,33768024.438350946,1964746.267791003
89,52232256.8698817,23205236.582425475,20412118.586829133,55755700.0,36824461.25484094,33768024.438350946,2793117.995596342
90,51354183.621474065,22472535.648966588,19989240.39457667,55755700.0,36824461.25484094,33768024.438350946,2483295.2543899193
91,49295310.91901729,20716799.8975067,20042786.81804072,55755700.0,36824461.25484094,33768024.438350946,674013.0794659778
92,46018843.312101915,17662735.934984192,17662735.934984192,55755700.0,36824461.25484094,33768024.438350946,0.0
93,41911690.536851674,13739773.879913483,14809302.960598318,55755700.0,36824461.25484094,33768024.438350946,-1069529.080684835
94,37590455.14103731,10956290.0820688,13066473.486116624,55755700.0,36824461.25484094,33768024.438350946,-2110183.4040478226
95,34327367.69790719,9035694.842108145,11863926.521286245,55755700.0,36824461.25484094,33768024.438350946,-2828231.6791781
96,34329040.21838034,10573856.709540285,14620715.010372,55755700.0,36824461.25484094,33768024.438350946,-4046858.3008317146
97,33847911.8289354,11512628.50168873,15233549.657779977,55755700.0,36824461.25484094,33768024.438350946,-3720921.1560912468
98,32852762.14740673,11398548.370760612,15159077.61100748,55755700.0,36824461.25484094,33768024.438350946,-3760529.2402468678
99,32079500.18198362,10785675.375240482,14758991.232979547,55755700.0,36824461.25484094,33768024.438350946,-3973315.857739065
100,31608964.422201995,11188477.453624241,15021942.326894058,55755700.0,36824461.25484094,33768024.438350946,-3833464.873269817
101,32738473.248407636,12313955.891231991,15756659.95182198,55755700.0,36824461.25484094,33768024.438350946,-3442704.060589988
102,36654958.689717926,15876593.236915119,17090855.584235672,55755700.0,36824461.25484094,33768024.438350946,-1214262.347320553
103,42679377.43403093,21740258.245658673,21740258.245658673,55755700.0,36824461.25484094,33768024.438350946,0.0
104,46020515.83257507,26136764.543061174,24615074.691962786,55755700.0,36824461.25484094,33768024.438350946,1521689.8510983884
105,47992974.97725206,28509165.244698055,26063792.532351594,55755700.0,36824461.25484094,33768024.438350946,2445372.7123464607
106,48963036.85168333,28834895.42096588,26262701.223108012,55755700.0,36824461.25484094,33768024.438350946,2572194.197857868
107,49672185.532302074,29243201.93494457,26512035.549615238,55755700.0,36824461.25484094,33768024.438350946,2731166.385329332
108,49772536.76069153,29286009.655880697,26538176.289239764,55755700.0,36824461.25484094,33768024.438350946,2747833.366640933
109,48898366.06005461,28067925.596736386,25794347.429992657,55755700.0,36824461.25484094,33768024.438350946,2273578.1667437293
110,48334169.153776154,27205347.892348766,25267610.22737518,55755700.0,36824461.25484094,33768024.438350946,1937737.6649735868
111,48179182.2565969,26860120.43733246,25056795.430056553,55755700.0,36824461.25484094,33768024.438350946,1803325.0072759055
112,50521825.93266604,29022200.873333827,26377080.19385284,55755700.0,36824461.25484094,33768024.438350946,2645120.679480985
113,52504877.70700636,30858022.062113203,27498133.18718294,55755700.0,36824461.25484094,33768024.438350946,3359888.8749302626
114,51657467.33393994,29621209.605874054,26742867.742634535,55755700.0,36824461.25484094,33768024.438350946,2878341.8632395193
115,49623682.43858053,27384680.19633396,25377120.35690858,55755700.0,36824461.25484094,33768024.438350946,2007559.8394253813
116,46456486.16924475,24992539.71821195,23916348.327554327,55755700.0,36824461.25484094,33768024.438350946,1076191.3906576224
117,42435746.951774344,21612631.316551417,21826879.06502671,55755700.0,36824461.25484094,33768024.438350946,-214247.74847529456
118,38200367.60691536,17678381.535087474,19258582.27788042,55755700.0,36824461.25484094,33768024.438350946,-1580200.7427929454
119,34554272.9754322,14235244.691021718,17010886.329345975,55755700.0,36824461.25484094,33768024.438350946,-2775641.638324257
120,33462117.106460415,13147480.258869153,13415575.762745371,55755700.0,36824461.25484094,33768024.438350946,-268095.5038762186
121,32823214.285714284,11944168.045421604,13120185.565885186,55755700.0,36824461.25484094,33768024.438350946,-1176017.5204635821
122,31838657.233848948,10645852.416785292,12801473.84265688,55755700.0,36824461.25484094,33768024.438350946,-2155621.4258715883
123,31525338.398544133,9757195.653089825,12583325.557086786,55755700.0,36824461.25484094,33768024.438350946,-2826129.903996961
124,30645035.122838937,7971452.086844139,12144959.572199263,55755700.0,36824461.25484094,33768024.438350946,-4173507.485355124
125,30437642.584167425,6690022.76518625,11830393.11525085,55755700.0,36824461.25484094,33768024.438350946,-5140370.3500646
126,32188214.012738854,8251790.124335352,12213777.213337192,55755700.0,36824461.25484094,33768024.438350946,-3961987.08900184
127,33772090.90081893,9688747.676610865,12566522.884413108,55755700.0,36824461.25484094,33768024.438350946,-2877775.2078022435
128,37179293.858052775,12303891.545054063,13208490.823809257,55755700.0,36824461.25484094,33768024.438350946,-904599.2787551936
129,40791659.3266606,15053087.219975878,13878389.712316321,55755700.0,36824461.25484094,33768024.438350946,1174697.5076595563
130,42716172.88444039,16600425.149040394,14253201.07072606,55755700.0,36824461.25484094,33768024.438350946,2347224.078314334
131,43205106.36942675,16706580.675298057,14278915.102710912,55755700.0,36824461.25484094,33768024.438350946,2427665.5725871455
132,43212353.958143756,17139837.78780014,14383862.886790477,55755700.0,36824461.25484094,33768024.438350946,2755974.901009664
133,42839381.89262966,15160116.888517682,13904315.487612572,55755700.0,36824461.25484094,33768024.438350946,1255801.40090511
134,42125773.15741583,14018002.671887353,13627661.388366723,55755700.0,36824461.25484094,33768024.438350946,390341.28352062963
135,42295812.73885349,14082767.972404547,13643349.474213198,55755700.0,36824461.25484094,33768024.438350946,439418.4981913492
136,45752355.0500455,17818457.79565905,14548244.876149068,55755700.0,36824461.25484094,33768024.438350946,3270212.9195099827
137,48387132.302092806,20479009.13453938,15192709.697125478,55755700.0,36824461.25484094,33768024.438350946,5286299.437413903
138,47614427.84349409,19759281.377610594,15018370.185896179,55755700.0,36824461.25484094,33768024.438350946,4740911.191714415
139,45525449.772520475,17736927.171871908,14529400.641178899,55755700.0,36824461.25484094,33768024.438350946,3207526.5306930095
140,42865584.7133758,15701628.322242767,14943507.74898199,55755700.0,36824461.25484094,33768024.438350946,758120.5732607767
141,39814349.863512285,13492498.17713974,13501746.78366478,55755700.0,36824461.25484094,33768024.438350946,-9248.6065250393
142,36691196.633303,10622285.11638683,12795688.51992321,55755700.0,36824461.25484094,33768024.438350946,-2173403.4035363793
143,33730277.888989985,7763939.192709859,12094019.114715053,55755700.0,36824461.25484094,33768024.438350946,-4330079.922005193
144,32864469.79071883,7151210.0633043945,9895531.43688406,55755700.0,36824461.25484094,33768024.438350946,-2744321.373579666
145,33060712.19290264,7482409.7672076,10092723.848151281,55755700.0,36824461.25484094,33768024.438350946,-2610314.0809436813
146,32376093.812556874,6981315.400738504,9794378.151485635,55755700.0,36824461.25484094,33768024.438350946,-2813062.750747131
147,31624017.10646042,10251319.710350793,11741300.28658235,55755700.0,36824461.25484094,33768024.438350946,-1489980.5762315579
148,30802809.55414013,5241470.208774064,8758494.771784892,55755700.0,36824461.25484094,33768024.438350946,-3517024.5630108286
149,30638902.547770694,4963356.655234832,8592909.230547449,55755700.0,36824461.25484094,33768024.438350946,-3629552.5753126163
150,31727713.375796176,5968326.610882014,9191256.531193255,55755700.0,36824461.25484094,33768024.438350946,-3222929.9203112405
151,32958130.93721565,7541991.353372775,10128198.024319233,55755700.0,36824461.25484094,33768024.438350946,-2586206.6709464584
152,34448904.18562329,9354766.901184611,10228642.458034825,55755700.0,36824461.25484094,33768024.438350946,-873875.5568502136
153,38753971.88353049,13770197.162753068,13770197.162753068,55755700.0,36824461.25484094,33768024.438350946,0.0
154,41860399.9090082,16983600.23982894,15656584.152733,55755700.0,36824461.25484094,33768024.438350946,1327016.0870959405
155,43493894.904458605,18889911.735715628,16733625.151519418,55755700.0,36824461.25484094,33768024.438350946,2156286.58419621
156,44450576.61510463,19558028.526936017,17111102.377919544,55755700.0,36824461.25484094,33768024.438350946,2446926.1490164734
157,43656686.89717925,18658836.05903481,16603070.42416002,55755700.0,36824461.25484094,33768024.438350946,2055765.634874789
158,44000668.6078253,18961523.0919538,16774084.628794583,55755700.0,36824461.25484094,33768024.438350946,2187438.4631592166
159,44524725.022747956,18911512.11637914,16745829.083360655,55755700.0,36824461.25484094,33768024.438350946,2165683.0330184866
160,48508668.78980892,22591484.046075366,18824964.970238596,55755700.0,36824461.25484094,33768024.438350946,3766519.0758367702
161,51493002.82074614,24904669.88000302,20131884.63490401,55755700.0,36824461.25484094,33768024.438350946,4772785.245099012
162,50163349.04458598,23500768.069232523,19338698.520392857,55755700.0,36824461.25484094,33768024.438350946,4162069.548839666
163,47691363.785259314,21195646.93866182,18036335.307376213,55755700.0,36824461.25484094,33768024.438350946,3159311.631285608
164,44570998.089171976,18056643.85314277,16262839.724038443,55755700.0,36824461.25484094,33768024.438350946,1793804.1291043255
165,40621062.23839853,13904472.713541746,13914580.955510095,55755700.0,36824461.25484094,33768024.438350946,-10108.241968348622
166,36359480.072793454,9422124.399798777,11247607.14382819,55755700.0,36824461.25484094,33768024.438350946,-1825482.744029414
167,32863912.283894457,5751469.7995396145,9062142.53433767,55755700.0,36824461.25484094,33768024.438350946,-3310672.734798055
168,33203433.939945407,5929134.952930085,9499398.978736434,55755700.0,36824461.25484094,33768024.438350946,-3570264.025806349
169,33384623.657870788,5639416.708660983,9295757.037526356,55755700.0,36824461.25484094,33768024.438350946,-3656340.3288653735
170,32557841.037306637,4555660.966740489,8533988.914710937,55755700.0,36824461.25484094,33768024.438350946,-3978327.947970448
171,32119640.673339393,3862111.8454168662,8046495.6615773905,55755700.0,36824461.25484094,33768024.438350946,-4184383.8161605243
172,31949601.09190173,3616118.6894106492,7873587.932069791,55755700.0,36824461.25484094,33768024.438350946,-4257469.242659141
173,33073534.849863507,4593633.265597533,8560679.510848453,55755700.0,36824461.25484094,33768024.438350946,-3967046.24525092
174,38520934.03093722,10163917.40868701,11397427.662704956,55755700.0,36824461.25484094,33768024.438350946,-1233510.2540179454
175,45943022.383985445,17551286.008412763,17551286.008412763,55755700.0,36824461.25484094,33768024.438350946,0.0
176,48480793.448589616,20426923.3700623,19608239.846983235,55755700.0,36824461.25484094,33768024.438350946,818683.5230790637
177,50311088.35304822,21821065.98974909,20542474.145661864,55755700.0,36824461.25484094,33768024.438350946,1278591.8440872245
178,51364218.744313024,23050370.876821652,21366248.39430683,55755700.0,36824461.25484094,33768024.438350946,1684122.482514821
179,52294140.127388544,24121887.261985794,22084286.380148936,55755700.0,36824461.25484094,33768024.438350946,2037600.8818368576
180,52708367.69790719,24920660.846937664,22619555.63409955,55755700.0,36824461.25484094,33768024.438350946,2301105.2128381133
181,52353793.357597806,25438675.24274739,22966684.262792837,55755700.0,36824461.25484094,33768024.438350946,2471990.979954552
182,51402686.715195626,25000562.894393086,22673099.103909176,55755700.0,36824461.25484094,33768024.438350946,2327463.7904839106
183,52162011.010009095,30140773.313302755,26117625.372569922,55755700.0,36824461.25484094,33768024.438350946,4023147.940732833
184,54016836.21474069,27136883.374837548,24104677.07707895,55755700.0,36824461.25484094,33768024.438350946,3032206.297758598
185,54417126.11464968,27181622.99749635,24134657.718519486,55755700.0,36824461.25484094,33768024.438350946,3046965.278976865
186,53937670.24567787,26642813.791797638,23773594.199407913,55755700.0,36824461.25484094,33768024.438350946,2869219.592389725
187,52470869.79071885,25773548.914050028,23191087.752821457,55755700.0,36824461.25484094,33768024.438350946,2582461.161228571
188,48910631.21019109,22564737.924201272,21040819.019650444,55755700.0,36824461.25484094,33768024.438350946,1523918.904550828
189,43998996.08735214,17883043.991437353,17898724.814229507,55755700.0,36824461.25484094,33768024.438350946,-15680.822792153805
190,38905613.739763424,13142989.664987646,14569992.240396323,55755700.0,36824461.25484094,33768024.438350946,-1427002.5754086766
191,35397223.293903545,10290428.578490637,12564937.023594009,55755700.0,36824461.25484094,33768024.438350946,-2274508.4451033715
192,35299102.092811644,10568638.067160249,14263032.053727787,55755700.0,36824461.25484094,33768024.438350946,-3694393.986567538
193,35202095.90536851,10645438.430096418,14315451.942443607,55755700.0,36824461.25484094,33768024.438350946,-3670013.5123471897
194,34448346.67879891,10106170.52899621,13947376.03390676,55755700.0,36824461.25484094,33768024.438350946,-3841205.504910549
195,34089312.28389445,10036444.118190974,13899784.452887766,55755700.0,36824461.25484094,33768024.438350946,-3863340.334696792
196,33740870.51865332,10409488.781514347,14154405.121200193,55755700.0,36824461.25484094,33768024.438350946,-3744916.339685846
197,34791770.88262056,11032732.430608004,14579798.458930757,55755700.0,36824461.25484094,33768024.438350946,-3547066.0283227526
198,39441935.304822564,15798765.933297865,17832842.27637403,55755700.0,36824461.25484094,33768024.438350946,-2034076.3430761658
199,46604225.477707006,23213459.737490743,22857569.765278764,55755700.0,36824461.25484094,33768024.438350946,355889.97221197933
200,49314823.657870784,25610575.033618085,24407964.923903782,55755700.0,36824461.25484094,33768024.438350946,1202610.1097143032
201,50442102.45677889,29918146.25548619,27193995.941521578,55755700.0,36824461.25484094,33768024.438350946,2724150.313964613
202,51146791.082802564,27452718.623115048,25599418.045604825,55755700.0,36824461.25484094,33768024.438350946,1853300.5775102228
203,51711545.49590537,28334102.416597784,26169475.384321,55755700.0,36824461.25484094,33768024.438350946,2164627.032276783
204,51779561.32848044,28520935.558773845,26290314.461009733,55755700.0,36824461.25484094,33768024.438350946,2230621.097764112
205,51716005.55050046,28695825.43031159,26403428.924282625,55755700.0,36824461.25484094,33768024.438350946,2292396.506028965
206,51321290.71883532,27894406.659622945,25885090.993639804,55755700.0,36824461.25484094,33768024.438350946,2009315.6659831405
207,51811339.21747044,28552215.15053463,26310545.33088404,55755700.0,36824461.25484094,33768024.438350946,2241669.8196505904
208,52981546.04185624,29853246.675599784,27152020.491022695,55755700.0,36824461.25484094,33768024.438350946,2701226.184577089
209,53879689.535941765,31042746.024631634,27921359.385528933,55755700.0,36824461.25484094,33768024.438350946,3121386.639102701
210,53429781.52866243,30749061.473067783,27731411.447837677,55755700.0,36824461.25484094,33768024.438350946,3017650.025230106
211,52464179.70882621,29433276.99063173,27233394.932167217,55755700.0,36824461.25484094,33768024.438350946,2199882.058464512
212,49328203.82165605,25497410.569846787,25497410.569846787,55755700.0,36824461.25484094,33768024.438350946,0.0
213,44327367.606915385,20232877.848459445,20859333.874330085,55755700.0,36824461.25484094,33768024.438350946,-626456.0258706398
214,39249595.45040946,15946678.726816911,17933799.7703166,55755700.0,36824461.25484094,33768024.438350946,-1987121.0434996895
215,35995428.11646952,12783088.744201623,15774499.625224471,55755700.0,36824461.25484094,33768024.438350946,-2991410.881022848
216,35621898.54413103,12652897.594456531,16635244.182553923,55755700.0,36824461.25484094,33768024.438350946,-3982346.5880973917
217,35291854.50409464,12267902.58874302,16365545.747429037,55755700.0,36824461.25484094,33768024.438350946,-4097643.1586860176
218,34640686.53321201,12308443.138468638,16393945.395886399,55755700.0,36824461.25484094,33768024.438350946,-4085502.257417761
219,33935997.90718835,12221217.42049285,16332841.643132227,55755700.0,36824461.25484094,33768024.438350946,-4111624.2226393763
220,33489434.940855324,12320580.014391337,16402447.574862963,55755700.0,36824461.25484094,33768024.438350946,-4081867.560471626
221,34712604.91355778,13704784.92112168,17372117.02952374,55755700.0,36824461.25484094,33768024.438350946,-3667332.108402062
222,39472598.18016378,18779166.65149544,19147862.80538805,55755700.0,36824461.25484094,33768024.438350946,-368696.1538926065
223,47082566.33303002,26176611.715170622,26100755.164725225,55755700.0,36824461.25484094,33768024.438350946,75856.55044539645
224,49264090.536851674,28616498.903052263,27718485.761796657,55755700.0,36824461.25484094,33768024.438350946,898013.141255606
225,50549701.273885354,30348157.847622164,28867070.67097315,55755700.0,36824461.25484094,33768024.438350946,1481087.1766490154
226,51259407.461328484,31381241.897463426,29552300.723507162,55755700.0,36824461.25484094,33768024.438350946,1828941.1739562638
227,51395996.633302994,32255050.874422297,30131885.87079331,55755700.0,36824461.25484094,33768024.438350946,2123165.003628988
228,51540948.4076433,32854100.940117598,30529227.31464772,55755700.0,36824461.25484094,33768024.438350946,2324873.6254698783
229,50442659.96360328,32031148.973738074,29983374.90385709,55755700.0,36824461.25484094,33768024.438350946,2047774.0698809847
230,49984389.35395813,31847671.044028915,29861676.585668217,55755700.0,36824461.25484094,33768024.438350946,1985994.458360698
231,50299380.709736116,32315722.18484965,30172128.293699585,55755700.0,36824461.25484094,33768024.438350946,2143593.8911500648
232,52311980.34576887,34359720.27515269,31527883.34481374,55755700.0,36824461.25484094,33768024.438350946,2831836.930338949
233,53875786.98817107,35976354.72531483,32600174.132173285,55755700.0,36824461.25484094,33768024.438350946,3376180.5931415483
234,53739197.81619653,35883177.881675765,32538371.248398658,55755700.0,36824461.25484094,33768024.438350946,3344806.633277107
235,52856664.513193816,35013242.78210718,31961355.589246698,55755700.0,36824461.25484094,33768024.438350946,3051887.192860484
236,49682778.16196543,32015050.08463645,29972696.738197155,55755700.0,36824461.25484094,33768024.438350946,2042353.3464392945
237,44758320.38216559,27264337.14952959,26821615.977055356,55755700.0,36824461.25484094,33768024.438350946,442721.1724742353
238,39409599.9090082,21788350.827214234,23034853.020245284,55755700.0,36824461.25484094,33768024.438350946,-1246502.1930310503
239,36148184.98635123,18497483.341517515,20729519.70961998,55755700.0,36824461.25484094,33768024.438350946,-2232036.368102465
240,35916819.65423111,18328018.766610876,21548845.451188736,55755700.0,36824461.25484094,33768024.438350946,-3220826.68457786
241,35266209.19017288,17627410.019540295,21075839.870307516,55755700.0,36824461.25484094,33768024.438350946,-3448429.8507672213
242,34301722.38398544,16545665.507388122,20345516.14329864,55755700.0,36824461.25484094,33768024.438350946,-3799850.6359105185
243,33626581.61965423,15897134.94564268,19907670.375086002,55755700.0,36824461.25484094,33768024.438350946,-4010535.429443322
