,GB Electricity Demand,Demand - Renewables,Demand - Renewables - Battery,Peak: 59.66 GW,Peak - Renewables: 43.83 GW,Peak - Renewables - Battery: 42.78 GW,Battery Charge/Discharge
22,34129378.70791628,13158854.002590246,13569125.6240873,59659600.0,43828845.144768104,42779637.1541235,-410271.62149705365
23,31980036.760691542,11081102.65159174,11800176.280485952,59659600.0,43828845.144768104,42779637.1541235,-719073.6288942117
24,31706820.382165603,11278793.48294139,12684143.970027367,59659600.0,43828845.144768104,42779637.1541235,-1405350.4870859776
25,31895924.294813465,11966795.174580678,13292932.388739068,59659600.0,43828845.144768104,42779637.1541235,-1326137.2141583897
26,31360825.84167425,12118956.311865408,13427574.409656513,59659600.0,43828845.144768104,42779637.1541235,-1308618.0977911055
27,31331595.26842585,13026475.681543544,14230606.275319781,59659600.0,43828845.144768104,42779637.1541235,-1204130.5937762372
28,31113260.782529574,13258233.552265402,14435680.636844344,59659600.0,43828845.144768104,42779637.1541235,-1177447.0845789425
29,31977650.591446765,14416905.963451937,15460948.966243941,59659600.0,43828845.144768104,42779637.1541235,-1044043.0027920045
30,35599258.962693356,17847314.187385976,18496396.151276883,59659600.0,43828845.144768104,42779637.1541235,-649081.9638909064
31,40676430.5732484,22867014.457805134,22938151.785269275,59659600.0,43828845.144768104,42779637.1541235,-71137.32746414095
32,44577817.288444035,26058328.19840575,25720560.967107642,59659600.0,43828845.144768104,42779637.1541235,337767.23129810765
33,47933367.788899,28430728.564664446,27781582.241663948,59659600.0,43828845.144768104,42779637.1541235,649146.3230004981
34,49570876.43312101,30019194.252284892,29161560.774229817,59659600.0,43828845.144768104,42779637.1541235,857633.4780550748
35,50365470.791628756,30425911.234285183,29514895.887707252,59659600.0,43828845.144768104,42779637.1541235,911015.3465779312
36,51069390.7188353,29893663.33759421,29052505.873770516,59659600.0,43828845.144768104,42779637.1541235,841157.4638236947
37,50863583.62147407,29335457.206444494,28567564.660537764,59659600.0,43828845.144768104,42779637.1541235,767892.54590673
38,50080920.10919017,28229351.65593174,27606636.183230735,59659600.0,43828845.144768104,42779637.1541235,622715.4727010056
39,50447197.08826205,28586977.264010325,27917323.197555583,59659600.0,43828845.144768104,42779637.1541235,669654.0664547421
40,53227680.80072794,32523083.496909432,31336812.92631163,59659600.0,43828845.144768104,42779637.1541235,1186270.5705978014
41,55029238.58052776,34210212.30022197,32802504.97643868,59659600.0,43828845.144768104,42779637.1541235,1407707.3237832934
42,53780078.98089173,33257169.924679317,32192838.724949244,59659600.0,43828845.144768104,42779637.1541235,1064331.1997300722
43,50766347.22474979,29913158.37089526,29913158.37089526,59659600.0,43828845.144768104,42779637.1541235,0.0
44,46861977.797998175,25730478.169370726,25730478.169370726,59659600.0,43828845.144768104,42779637.1541235,0.0
45,42027598.90809828,20568857.583614398,20904593.864711877,59659600.0,43828845.144768104,42779637.1541235,-335736.28109747916
46,36817994.9044586,15654697.450509846,16556226.973926302,59659600.0,43828845.144768104,42779637.1541235,-901529.5234164558
47,32866498.63512284,11787430.445100434,13134218.869048791,59659600.0,43828845.144768104,42779637.1541235,-1346788.4239483569
48,32184650.773430396,11082117.579982437,12352716.43999897,59659600.0,43828845.144768104,42779637.1541235,-1270598.8600165322
49,31762298.81710646,10510713.571285166,11851212.353167681,59659600.0,43828845.144768104,42779637.1541235,-1340498.7818825152
50,31546947.04276615,10162873.003321528,11545923.164180037,59659600.0,43828845.144768104,42779637.1541235,-1383050.1608585082
51,31087609.463148307,9815699.61912907,11241219.542291721,59659600.0,43828845.144768104,42779637.1541235,-1425519.9231626522
52,30884188.535031844,9438787.111069635,10910414.787175318,59659600.0,43828845.144768104,42779637.1541235,-1471627.6761056837
53,31560070.97361238,10000021.833359193,11294672.202871008,59659600.0,43828845.144768104,42779637.1541235,-1294650.3695118148
54,35421489.353958145,14064914.603276711,14064914.603276711,59659600.0,43828845.144768104,42779637.1541235,0.0
55,41328451.31938125,20081608.567735,20081608.567735,59659600.0,43828845.144768104,42779637.1541235,0.0
56,44966762.87534121,23205370.72071545,22966508.951416746,59659600.0,43828845.144768104,42779637.1541235,238861.76929870248
57,47376197.270245686,25069593.85099142,24574339.58762852,59659600.0,43828845.144768104,42779637.1541235,495254.2633628994
58,48284731.210191086,25825068.442837805,25225911.373174597,59659600.0,43828845.144768104,42779637.1541235,599157.069663208
59,48690976.52411282,26125476.919215336,25485003.723147754,59659600.0,43828845.144768104,42779637.1541235,640473.1960675828
60,49176561.965423115,26696269.781916954,25977293.64095755,59659600.0,43828845.144768104,42779637.1541235,718976.1409594044
61,48735120.65514104,26204989.085191764,25553580.32984907,59659600.0,43828845.144768104,42779637.1541235,651408.7553426921
62,48685607.64331211,26209281.751441933,25557282.612154204,59659600.0,43828845.144768104,42779637.1541235,651999.1392877288
63,49249340.12738853,27167870.74753394,26384033.836522974,59659600.0,43828845.144768104,42779637.1541235,783836.9110109657
64,52579835.85077344,30186096.16640362,28987153.182399485,59659600.0,43828845.144768104,42779637.1541235,1198942.9840041362
65,54976742.857142866,32655151.596564107,31116631.622316387,59659600.0,43828845.144768104,42779637.1541235,1538519.97424772
66,53905352.86624204,31717571.85395719,30308000.182456616,59659600.0,43828845.144768104,42779637.1541235,1409571.6715005748
67,51692777.434030935,29802301.650675498,28656143.13838913,59659600.0,43828845.144768104,42779637.1541235,1146158.5122863688
68,48111733.939945415,26257482.064638376,25598853.784066863,59659600.0,43828845.144768104,42779637.1541235,658628.2805715129
69,43499268.789808914,21746446.63271378,21708235.300317258,59659600.0,43828845.144768104,42779637.1541235,38211.332396522164
70,38726930.30027297,17363159.45819681,17865397.7014841,59659600.0,43828845.144768104,42779637.1541235,-502238.24328728765
71,35620137.94358508,14771624.193673097,15590885.260997202,59659600.0,43828845.144768104,42779637.1541235,-819261.0673241057
72,35897530.11828935,15808474.149912573,17283856.859761763,59659600.0,43828845.144768104,42779637.1541235,-1475382.70984919
73,35368397.088262066,15698787.713735893,17188570.55982061,59659600.0,43828845.144768104,42779637.1541235,-1489782.8460847177
74,34635843.13011828,15894206.896805927,17358334.220135655,59659600.0,43828845.144768104,42779637.1541235,-1464127.323329728
75,34212894.63148316,16243467.789579675,17661742.54797069,59659600.0,43828845.144768104,42779637.1541235,-1418274.7583910152
76,34007684.076433115,17043312.10717188,18356579.650979023,59659600.0,43828845.144768104,42779637.1541235,-1313267.5438071452
77,35416717.01546861,18610456.74631381,19717982.385369107,59659600.0,43828845.144768104,42779637.1541235,-1107525.6390552968
78,39299014.376706086,22715829.059210874,23284382.67342907,59659600.0,43828845.144768104,42779637.1541235,-568553.614218194
79,45411783.439490445,29308251.617522575,28967839.10823024,59659600.0,43828845.144768104,42779637.1541235,340412.5092923343
80,48362878.252957225,32241007.8526109,31459199.82144717,59659600.0,43828845.144768104,42779637.1541235,781808.0311637297
81,49756997.63421292,33281362.358417697,32342975.40176138,59659600.0,43828845.144768104,42779637.1541235,938386.9566563182
82,49924029.48134668,33353976.558641396,32404660.7759137,59659600.0,43828845.144768104,42779637.1541235,949315.782727696
83,50482989.626933575,33352636.843144633,32403522.694775015,59659600.0,43828845.144768104,42779637.1541235,949114.1483696178
84,50720413.466787994,31823055.43727061,31104151.48326111,59659600.0,43828845.144768104,42779637.1541235,718903.9540095031
85,50654793.81255688,30947951.631069064,30360755.4871423,59659600.0,43828845.144768104,42779637.1541235,587196.1439267658
86,50026634.758871704,30296062.689744055,29806979.32314796,59659600.0,43828845.144768104,42779637.1541235,489083.36659609526
87,50377998.1801638,30538746.188616723,30013137.65557383,59659600.0,43828845.144768104,42779637.1541235,525608.5330428928
88,53536093.1756142,33049643.325653628,32146131.324566644,59659600.0,43828845.144768104,42779637.1541235,903512.0010869838
89,55889452.59326661,35129215.93385416,33912717.11658246,59659600.0,43828845.144768104,42779637.1541235,1216498.817271702
90,54949898.453139216,34435140.08242427,33323103.39841645,59659600.0,43828845.144768104,42779637.1541235,1112036.6840078197
91,52746867.697907194,32622855.85568601,31976319.03849077,59659600.0,43828845.144768104,42779637.1541235,646536.8171952404
92,49240988.53503185,29515494.3607964,29515494.3607964,59659600.0,43828845.144768104,42779637.1541235,0.0
93,44846261.328480445,25418260.951404065,25632026.965885226,59659600.0,43828845.144768104,42779637.1541235,-213766.0144811608
94,40222461.874431305,21875625.98749429,22554485.29784018,59659600.0,43828845.144768104,42779637.1541235,-678859.3103458919
95,36730899.72702458,19121296.6748265,20161756.91526419,59659600.0,43828845.144768104,42779637.1541235,-1040460.2404376902
96,36732689.35395814,19925784.04897803,21192358.566619884,59659600.0,43828845.144768104,42779637.1541235,-1266574.5176418535
97,36217873.33939946,20139746.773806114,21380518.6084076,59659600.0,43828845.144768104,42779637.1541235,-1240771.834601488
98,35153045.31392175,19584648.179629512,20892361.73547336,59659600.0,43828845.144768104,42779637.1541235,-1307713.5558438487
99,34325641.12829845,18850090.28711217,20246387.330994204,59659600.0,43828845.144768104,42779637.1541235,-1396297.0438820347
100,33822159.41765241,18748770.8811969,20157286.46697107,59659600.0,43828845.144768104,42779637.1541235,-1408515.5857741684
101,35030754.14012739,19909949.163076103,21178433.27755189,59659600.0,43828845.144768104,42779637.1541235,-1268484.1144757867
102,39221463.87625113,23890085.936445512,24678588.279782914,59659600.0,43828845.144768104,42779637.1541235,-788502.3433374017
103,45667700.09099181,30172885.594547294,30203718.16940329,59659600.0,43828845.144768104,42779637.1541235,-30832.574855994433
104,49242778.16196543,34181727.04446842,33672984.07718865,59659600.0,43828845.144768104,42779637.1541235,508742.9672797695
105,51353344.85896269,36255535.61937777,35465692.78500512,59659600.0,43828845.144768104,42779637.1541235,789842.8343726471
106,52391328.480436765,36884915.79490956,36009761.96036391,59659600.0,43828845.144768104,42779637.1541235,875153.8345456496
107,53150130.30027299,37555650.98415797,36589580.574749365,59659600.0,43828845.144768104,42779637.1541235,966070.4094086066
108,53257507.91628753,37721596.163973555,36733032.2763552,59659600.0,43828845.144768104,42779637.1541235,988563.8876183555
109,52322129.572338484,36668327.401571274,35822531.61352897,59659600.0,43828845.144768104,42779637.1541235,845795.7880423069
110,51718428.75341219,35913665.49048048,35170162.34674213,59659600.0,43828845.144768104,42779637.1541235,743503.1437383518
111,51552589.990900815,35482976.66409501,34797852.37620677,59659600.0,43828845.144768104,42779637.1541235,685124.2878882363
112,54059260.78252958,37406618.55164977,36460749.137394436,59659600.0,43828845.144768104,42779637.1541235,945869.4142553359
113,56181161.78343947,39333263.773537785,38126242.13802139,59659600.0,43828845.144768104,42779637.1541235,1207021.6355163977
114,55274417.470427655,38243804.784349725,37184456.748397484,59659600.0,43828845.144768104,42779637.1541235,1059348.0359522402
115,53098231.11919927,36197799.276606135,35415782.46748766,59659600.0,43828845.144768104,42779637.1541235,782016.809118472
116,49709274.24931756,33113493.93245195,32869769.844511002,59659600.0,43828845.144768104,42779637.1541235,243724.08794094622
117,45407011.1010009,29071525.33815504,29235175.671953794,59659600.0,43828845.144768104,42779637.1541235,-163650.33379875496
118,40875079.16287534,24509319.409319565,25223145.731207926,59659600.0,43828845.144768104,42779637.1541235,-713826.3218883611
119,36973692.447679706,20603616.666558735,21788448.44045907,59659600.0,43828845.144768104,42779637.1541235,-1184831.7739003338
120,35805066.06005459,19407707.27047207,20027909.262393724,59659600.0,43828845.144768104,42779637.1541235,-620201.9919216558
121,35121428.571428575,18475881.13554322,19271312.845461138,59659600.0,43828845.144768104,42779637.1541235,-795431.7099179178
122,34067934.84986351,17289828.39623619,18308297.08617328,59659600.0,43828845.144768104,42779637.1541235,-1018468.6899370924
123,33732678.07097361,16402837.314164996,17588104.4993905,59659600.0,43828845.144768104,42779637.1541235,-1185267.1852255054
124,32790737.76160145,14860990.44421186,16336201.624446642,59659600.0,43828845.144768104,42779637.1541235,-1475211.1802347824
125,32568824.02183803,14043424.21377568,15672378.559857106,59659600.0,43828845.144768104,42779637.1541235,-1628954.3460814264
126,34441966.8789809,15837603.554673895,17129162.835135773,59659600.0,43828845.144768104,42779637.1541235,-1291559.2804618776
127,36136743.58507734,17365408.208361205,18058005.394993503,59659600.0,43828845.144768104,42779637.1541235,-692597.1866322979
128,39782511.91992721,20360301.863349013,20360301.863349013,59659600.0,43828845.144768104,42779637.1541235,0.0
129,43647807.82529574,23640975.600433983,23455481.04797261,59659600.0,43828845.144768104,42779637.1541235,185494.55246137455
130,45707071.88353048,25537391.62620741,24975769.682419367,59659600.0,43828845.144768104,42779637.1541235,561621.9437880442
131,46230239.49044585,26344812.228996158,25623049.78813209,59659600.0,43828845.144768104,42779637.1541235,721762.4408640675
132,46237994.54049136,26715747.04017336,25920414.907330196,59659600.0,43828845.144768104,42779637.1541235,795332.1328431629
133,45838907.73430391,25724496.495641485,25125764.937987972,59659600.0,43828845.144768104,42779637.1541235,598731.5576535128
134,45075333.57597815,24950220.647982746,24505055.792355157,59659600.0,43828845.144768104,42779637.1541235,445164.8556275889
135,45257278.98089172,25181792.1979246,24690698.38904973,59659600.0,43828845.144768104,42779637.1541235,491093.80887486786
136,48955841.31028208,28923615.458470725,27690383.74173854,59659600.0,43828845.144768104,42779637.1541235,1233231.7167321853
137,51775100.272975445,31739758.410045527,29947984.42854484,59659600.0,43828845.144768104,42779637.1541235,1791773.9815006852
138,50948292.62966334,30927156.550734818,29296550.695518594,59659600.0,43828845.144768104,42779637.1541235,1630605.8552162237
139,48713048.58962695,29092249.901929818,27825571.92000896,59659600.0,43828845.144768104,42779637.1541235,1266677.981920857
140,45866945.22292994,26687255.382463872,25897574.168376517,59659600.0,43828845.144768104,42779637.1541235,789681.2140873559
141,42602069.153776154,24010719.06903106,23751891.11060103,59659600.0,43828845.144768104,42779637.1541235,258827.95843002945
142,39260239.126478605,20972986.353846263,21298837.927719086,59659600.0,43828845.144768104,42779637.1541235,-325851.57387282327
143,36092002.91173795,17911125.1689777,18812759.125268053,59659600.0,43828845.144768104,42779637.1541235,-901633.9562903531
144,35165572.70245677,17152806.983327903,18128668.990905214,59659600.0,43828845.144768104,42779637.1541235,-975862.0075773112
145,35375555.595996365,17540170.731506288,18462820.56763807,59659600.0,43828845.144768104,42779637.1541235,-922649.8361317813
146,34643001.6378526,16950502.770215865,17954155.31452486,59659600.0,43828845.144768104,42779637.1541235,-1003652.544308994
147,33838266.06005459,18265696.215935342,19088680.591251303,59659600.0,43828845.144768104,42779637.1541235,-822984.3753159605
148,32959559.235668786,15267447.119736653,16502301.076792272,59659600.0,43828845.144768104,42779637.1541235,-1234853.957055619
149,32784175.796178337,15035099.059606612,16301870.677694838,59659600.0,43828845.144768104,42779637.1541235,-1266771.6180882268
150,33949222.929936305,16089846.929607976,17211727.79642105,59659600.0,43828845.144768104,42779637.1541235,-1121880.8668130748
151,35265791.81073703,17532787.972851276,18456451.978794098,59659600.0,43828845.144768104,42779637.1541235,-923664.0059428215
152,36860945.95086442,19186357.5410486,19882870.63838466,59659600.0,43828845.144768104,42779637.1541235,-696513.0973360576
153,41467445.677889,23556855.81082645,23652993.410126165,59659600.0,43828845.144768104,42779637.1541235,-96137.59929971397
154,44791379.43585077,26737344.138215333,26365252.442556974,59659600.0,43828845.144768104,42779637.1541235,372091.6956583597
155,46539248.40764331,28646753.861249663,27988257.591427285,59659600.0,43828845.144768104,42779637.1541235,658496.2698223777
156,47562915.01364877,29488799.13118077,28703999.106825188,59659600.0,43828845.144768104,42779637.1541235,784800.0243555829
157,46713438.76251138,28702802.137799412,28035898.828574114,59659600.0,43828845.144768104,42779637.1541235,666903.3092252985
158,47081505.36851684,29108324.11018923,28380593.967196744,59659600.0,43828845.144768104,42779637.1541235,727730.1429924853
159,47642255.1410373,29573117.323245816,28775669.874085944,59659600.0,43828845.144768104,42779637.1541235,797447.4491598718
160,51905146.496815294,33421104.70494049,32046473.02227235,59659600.0,43828845.144768104,42779637.1541235,1374631.682668142
161,55098437.48862603,36126946.20659363,34346448.0544677,59659600.0,43828845.144768104,42779637.1541235,1780498.1521259323
162,53675684.07643314,34726262.36076469,33155861.735410303,59659600.0,43828845.144768104,42779637.1541235,1570400.6253543869
163,51030615.468607806,32421326.832912818,31196658.22639455,59659600.0,43828845.144768104,42779637.1541235,1224668.6065182686
164,47691768.15286624,29031938.791307814,28697151.3111558,59659600.0,43828845.144768104,42779637.1541235,334787.48015201464
165,43465265.87807097,24652620.387457408,24652620.387457408,59659600.0,43828845.144768104,42779637.1541235,0.0
166,38905296.45131937,19968994.79023001,20557996.98165672,59659600.0,43828845.144768104,42779637.1541235,-589002.1914267093
167,35164976.16014558,16132454.228435896,17248482.129139666,59659600.0,43828845.144768104,42779637.1541235,-1116027.9007037692
168,35528270.427661516,16485197.216130871,17748645.624918476,59659600.0,43828845.144768104,42779637.1541235,-1263448.4087876044
169,35722146.6787989,16378873.873279281,17653406.54661554,59659600.0,43828845.144768104,42779637.1541235,-1274532.67333626
170,34837474.43130118,15242876.799668886,16635837.766855596,59659600.0,43828845.144768104,42779637.1541235,-1392960.9671867099
171,34368592.17470428,14653007.94055923,16107463.047301995,59659600.0,43828845.144768104,42779637.1541235,-1454455.106742764
172,34186646.76979072,14360592.261108559,15845531.856603052,59659600.0,43828845.144768104,42779637.1541235,-1484939.5954944938
173,35389276.06915378,15470318.999021828,16839568.99701268,59659600.0,43828845.144768104,42779637.1541235,-1369249.9979908504
174,41218090.99181072,21320278.39071031,22079667.03787013,59659600.0,43828845.144768104,42779637.1541235,-759388.6471598223
175,49159858.78070974,29069083.289964385,29014596.428211905,59659600.0,43828845.144768104,42779637.1541235,54486.86175248027
176,51875319.38125569,31903596.119008742,31516687.820893615,59659600.0,43828845.144768104,42779637.1541235,386908.2981151268
177,53833767.788899004,33216377.22399304,32675510.695004158,59659600.0,43828845.144768104,42779637.1541235,540866.5289888829
178,54960636.21474067,34490750.723204084,33800430.26875421,59659600.0,43828845.144768104,42779637.1541235,690320.4544498771
179,55955668.78980891,35658247.283541866,34831007.04536083,59659600.0,43828845.144768104,42779637.1541235,827240.2381810322
180,56398899.72702457,36434411.3348086,35516145.37745235,59659600.0,43828845.144768104,42779637.1541235,918265.9573562518
181,56019498.81710647,36425147.9787364,35507968.39435381,59659600.0,43828845.144768104,42779637.1541235,917179.5843825936
182,55001797.6342129,35631083.56336166,34807028.98826413,59659600.0,43828845.144768104,42779637.1541235,824054.5750975311
183,55814288.26205643,38831614.45037452,37632213.16183751,59659600.0,43828845.144768104,42779637.1541235,1199401.2885370106
184,57798984.53139217,37380906.608485885,36351639.100823596,59659600.0,43828845.144768104,42779637.1541235,1029267.5076622888
185,58227301.910828024,37595870.30542137,36541392.6310705,59659600.0,43828845.144768104,42779637.1541235,1054477.6743508652
186,57714275.52320291,37037763.465042435,36048738.54702469,59659600.0,43828845.144768104,42779637.1541235,989024.918017745
187,56144772.70245679,36043180.11701915,35170796.34514286,59659600.0,43828845.144768104,42779637.1541235,872383.771876283
188,52335253.50318472,32544704.876805075,32144577.046744026,59659600.0,43828845.144768104,42779637.1541235,400127.83006104827
189,47079715.74158325,27458938.639053673,27578368.71886576,59659600.0,43828845.144768104,42779637.1541235,-119430.07981208712
190,41629705.18653321,22341821.71858166,22994713.93522726,59659600.0,43828845.144768104,42779637.1541235,-652892.2166455984
191,37875664.422202006,19024715.326876193,20023417.633720003,59659600.0,43828845.144768104,42779637.1541235,-998702.3068438098
192,37770672.97543222,19205863.752829425,20520541.251527455,59659600.0,43828845.144768104,42779637.1541235,-1314677.4986980297
193,37666874.61328482,19198714.117240645,20514189.858482566,59659600.0,43828845.144768104,42779637.1541235,-1315475.7412419207
194,36860349.40855323,18570361.041647833,19955991.14968114,59659600.0,43828845.144768104,42779637.1541235,-1385630.108033307
195,36476176.16014558,18467528.11003863,19864639.309646986,59659600.0,43828845.144768104,42779637.1541235,-1397111.1996083558
196,36103337.21565058,18587451.615272634,19971173.59487096,59659600.0,43828845.144768104,42779637.1541235,-1383721.9795983247
197,37227819.47224749,19535856.091422383,20813690.60413177,59659600.0,43828845.144768104,42779637.1541235,-1277834.5127093866
198,42203578.88989992,24557138.73625052,25274357.063392334,59659600.0,43828845.144768104,42779637.1541235,-717218.3271418139
199,49867357.961783454,32182738.59062785,32031115.95930465,59659600.0,43828845.144768104,42779637.1541235,151622.63132319972
200,52767746.678798914,34880487.05283967,34388492.14009256,59659600.0,43828845.144768104,42779637.1541235,491994.91274710745
201,53973955.232029125,38050363.05241296,37158427.9892335,59659600.0,43828845.144768104,42779637.1541235,891935.0631794557
202,54727984.71337581,36699606.57018538,35978095.12949848,59659600.0,43828845.144768104,42779637.1541235,721511.4406868964
203,55332282.07461327,37461484.68038271,36643847.82468133,59659600.0,43828845.144768104,42779637.1541235,817636.8557013869
204,55405060.23657871,37556677.10006553,36727029.90999996,59659600.0,43828845.144768104,42779637.1541235,829647.1900655702
205,55337054.41310284,37572606.583386645,36740949.58601104,59659600.0,43828845.144768104,42779637.1541235,831656.9973756075
206,54914702.456778884,36921423.34673106,36171925.50058478,59659600.0,43828845.144768104,42779637.1541235,749497.8461462781
207,55439063.14831665,37480169.68622966,36660175.36163979,59659600.0,43828845.144768104,42779637.1541235,819994.3245898709
208,56691205.45950865,38428522.526395746,37488875.4527362,59659600.0,43828845.144768104,42779637.1541235,939647.0736595467
209,57652235.12283895,39396755.975818686,38334947.836089686,59659600.0,43828845.144768104,42779637.1541235,1061808.1397290006
210,57170825.477707006,39288571.69981772,38240413.06424097,59659600.0,43828845.144768104,42779637.1541235,1048158.6355767474
211,56137614.19472247,38272669.06523353,37352685.870132975,59659600.0,43828845.144768104,42779637.1541235,919983.1951005533
212,52782063.69426752,34797419.03154899,34509819.36709761,59659600.0,43828845.144768104,42779637.1541235,287599.66445138305
213,47431079.16287534,29496242.097763456,29662019.392302338,59659600.0,43828845.144768104,42779637.1541235,-165777.29453888163
214,41997771.792538665,24526924.930653572,25247516.568888072,59659600.0,43828845.144768104,42779637.1541235,-720591.6382344998
215,38515754.32211101,21200666.97567522,22292628.675870758,59659600.0,43828845.144768104,42779637.1541235,-1091961.700195536
216,38116070.97361238,21029191.839763384,22422621.27417844,59659600.0,43828845.144768104,42779637.1541235,-1393429.4344150573
217,37762917.92538673,20785401.83268349,22205017.107745845,59659600.0,43828845.144768104,42779637.1541235,-1419615.2750623561
218,37066156.50591447,20627354.04282772,22063945.461782902,59659600.0,43828845.144768104,42779637.1541235,-1436591.4189551808
219,36312127.02456779,20273763.15607679,21748334.28849809,59659600.0,43828845.144768104,42779637.1541235,-1474571.1324212998
220,35834296.63330301,20284035.979975034,21757503.693380844,59659600.0,43828845.144768104,42779637.1541235,-1473467.7134058103
221,37143110.46405825,21816487.428686038,23125352.29427079,59659600.0,43828845.144768104,42779637.1541235,-1308864.8655847535
222,42236388.71701546,27074436.75747879,27359566.284665458,59659600.0,43828845.144768104,42779637.1541235,-285129.5271866694
223,50379191.26478616,35175334.87866736,35031736.5815482,59659600.0,43828845.144768104,42779637.1541235,143598.29711916298
224,52713461.32848045,37484576.646943174,37058386.47203481,59659600.0,43828845.144768104,42779637.1541235,426190.1749083623
225,54089087.89808916,39036927.76170124,38420769.68367669,59659600.0,43828845.144768104,42779637.1541235,616158.0780245513
226,54848486.26023656,40035516.79011413,39297157.06453769,59659600.0,43828845.144768104,42779637.1541235,738359.725576438
227,54994639.12647862,40637835.147586465,39825767.126064844,59659600.0,43828845.144768104,42779637.1541235,812068.0215216205
228,55149740.12738853,40986629.945875585,40131878.400105566,59659600.0,43828845.144768104,42779637.1541235,854751.5457700193
229,53974551.77434032,40021733.09764067,39285060.14197825,59659600.0,43828845.144768104,42779637.1541235,736672.9556624219
230,53484193.99454048,39654389.36417436,38962669.84598242,59659600.0,43828845.144768104,42779637.1541235,691719.5181919411
231,53821240.40036396,39980960.76180641,39249277.292781346,59659600.0,43828845.144768104,42779637.1541235,731683.469025068
232,55974758.143767074,41837582.72722703,40878696.41839512,59659600.0,43828845.144768104,42779637.1541235,958886.3088319153
233,57648059.32666059,43370938.39404041,42224408.73700805,59659600.0,43828845.144768104,42779637.1541235,1146529.6570323631
234,57501906.46041855,43270939.73527703,42136647.345534995,59659600.0,43828845.144768104,42779637.1541235,1134292.3897420317
235,56557579.98180162,42618567.55952836,41564108.767417744,59659600.0,43828845.144768104,42779637.1541235,1054458.7921106145
236,53161464.60418562,39458549.874527656,38790796.079580806,59659600.0,43828845.144768104,42779637.1541235,667753.7949468493
237,47892206.369426765,34466681.05595478,34409803.784418166,59659600.0,43828845.144768104,42779637.1541235,56877.27153661102
238,42168979.43585077,28810384.079262845,29368024.29298705,59659600.0,43828845.144768104,42779637.1541235,-557640.2137242034
239,38679206.915377624,25295374.391510203,26230566.928480517,59659600.0,43828845.144768104,42779637.1541235,-935192.5369703136
240,38431641.85623294,25071866.603692465,26224886.070070345,59659600.0,43828845.144768104,42779637.1541235,-1153019.4663778804
241,37735476.97907188,24340820.20660671,25575543.06935825,59659600.0,43828845.144768104,42779637.1541235,-1234722.8627515398
242,36703458.780709736,23246894.537715107,24603877.003803812,59659600.0,43828845.144768104,42779637.1541235,-1356982.4660887048
243,35981046.04185622,22551552.18013312,23986247.678504594,59659600.0,43828845.144768104,42779637.1541235,-1434695.4983714744
