,CCGT,OCGT,Coal,Nuclear,Wind Offshore,Wind Onshore,Solar,Hydro,Biomass,BECCS,Hydrogen,Battery
1,0.0,0.0,0,0,0.0,0.0,0.0,124000,0.0,0.0,0.0,1832181.8181818125
2,1999999.0,500000.0,0,0,0.0,0.0,0.0,0,250000.0,1000000.0,0.0,0.0
3,941176.0,0.0,0,0,0.0,0.0,0.0,0,750000.0,0.0,0.0,458045.45454545313
4,1411764.0,1000000.0,0,0,0.0,0.0,0.0,0,250000.0,0.0,1.5,0.0
5,2705881.0,2250000.0,0,0,0.0,0.0,0.0,2000,1500000.0,0.0,0.0,0.0
6,1647058.0,500000.0,0,0,0.0,0.0,0.0,3000,0.0,0.0,1.5,1374136.3636363593
7,1529411.0,250000.0,0,1205000,0.0,0.0,0.0,0,500000.0,500000.0,0.0,916090.9090909063
8,1529411.0,750000.0,0,0,0.0,0.0,0.0,0,0.0,0.0,1.5,0.0
9,1411764.0,1000000.0,0,0,150000.0,0.0,0.0,6000,750000.0,0.0,1.5,916090.9090909063
10,1294117.0,1000000.0,0,1190000,62100.0,2951000.0,0.0,0,0.0,0.0,0.0,458045.45454545313
11,588235.0,1000000.0,0,2390000,367200.0,0.0,0.0,0,500000.0,0.0,0.0,916090.9090909063
12,1294117.0,250000.0,0,0,0.0,0.0,0.0,42000,750000.0,500000.0,0.0,916090.9090909063
13,941176.0,500000.0,0,500000,2142855.0,0.0,0.0,0,0.0,0.0,0.0,916090.9090909063
14,1411764.0,750000.0,0,500000,0.0,0.0,0.0,0,500000.0,0.0,1.5,458045.45454545313
15,941176.0,1500000.0,0,500000,1714284.0,0.0,0.0,0,250000.0,0.0,0.0,1374136.3636363593
16,1176470.0,1000000.0,0,0,1567713.0,0.0,0.0,0,500000.0,0.0,0.0,916090.9090909063
17,2117646.0,1000000.0,0,500000,2571426.0,0.0,0.0,0,500000.0,0.0,3.0,1832181.8181818125
18,1529411.0,250000.0,0,0,0.0,0.0,0.0,0,250000.0,0.0,1.5,0.0
19,1529411.0,750000.0,0,0,3316997.0,0.0,0.0,0,0.0,0.0,1.5,458045.45454545313
20,1294117.0,750000.0,0,2188000,3075426.0,0.0,0.0,0,500000.0,0.0,0.0,2290227.2727272655
21,1294117.0,1500000.0,0,0,0.0,0.0,111000.0,0,500000.0,0.0,0.0,458045.45454545313
22,823529.0,500000.0,0,500000,0.0,0.0,0.0,0,250000.0,1000000.0,1.5,1832181.8181818125
23,941176.0,500000.0,0,0,0.0,0.0,0.0,0,500000.0,0.0,4.5,458045.45454545313
24,1411764.0,250000.0,0,500000,0.0,0.0,0.0,0,250000.0,0.0,0.0,458045.45454545313
25,1411764.0,750000.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,916090.9090909063
26,1529411.0,500000.0,0,500000,0.0,0.0,0.0,0,500000.0,1000000.0,0.0,916090.9090909063
27,1411764.0,500000.0,0,1040000,630000.0,0.0,0.0,0,500000.0,0.0,1.5,916090.9090909063
28,1176470.0,0.0,0,0,0.0,0.0,0.0,0,500000.0,0.0,0.0,916090.9090909063
29,1294117.0,1250000.0,0,0,563200.0,0.0,0.0,0,0.0,0.0,4.5,1832181.8181818125
30,1058823.0,1500000.0,0,0,0.0,0.0,0.0,0,500000.0,500000.0,1.5,458045.45454545313
