,Demand,Battery,Wind Onshore,Wind Offshore,Solar,Hydro,Hydrogen,Biomass,BECCS,Nuclear,CCGT,Coal,OCGT
0,33206387.625113737,-673496.8327320826,4449659.874189478,18207676.908776242,0.0,380181.0,10168869.842148013,0.0,6326450.0,0.0,673496.8327320826,0.0,0.0
1,33529080.98271156,-673496.8327320826,4401938.49892105,18305118.786055513,0.0,374796.0,10340000.0,107227.6977350004,6326450.0,0.0,673496.8327320826,0.0,0.0
2,32213484.986351226,-673496.8327320826,4229111.606936831,18205317.686272506,0.0,357025.5,9422030.193141878,0.0,6326450.0,0.0,673496.8327320826,0.0,0.0
3,31048065.51410373,-673496.8327320826,4209746.016015795,18075752.060546257,0.0,301560.0,8461007.437541682,0.0,6326450.0,0.0,673496.8327320826,0.0,0.0
4,29689030.027297534,-673496.8327320826,4102939.585894721,17880013.23752701,0.0,292944.0,7413133.203875802,0.0,6326450.0,0.0,673496.8327320826,0.0,0.0
5,29604012.738853496,-673496.8327320826,3963578.4017526335,17605430.87503725,0.0,284328.0,7750675.462063618,0.0,6326450.0,0.0,673496.8327320826,0.0,0.0
6,30929537.76160145,-673496.8327320826,3591511.4268157906,17362648.915778253,10578.76923076923,296713.5,9668085.149776638,0.0,6326450.0,0.0,673496.8327320826,0.0,0.0
7,30554096.451319378,-673496.8327320826,3295297.225421065,17386291.438960504,0.0,468495.0,9404012.78693783,0.0,6326450.0,0.0,673496.8327320826,0.0,0.0
8,31811359.417652406,-673496.8327320826,2952706.624247365,16357773.41876475,14545.80769230769,406029.0,10340000.0,1740304.5669479743,6326450.0,0.0,673496.8327320826,0.0,0.0
9,35234391.26478616,-673496.8327320826,2854324.5055421023,14791786.189818745,863492.0384615387,547654.5,10340000.0,2200000.0,6960584.030963764,0.0,673496.8327320826,0.0,0.0
10,38586058.234758876,-673496.8327320826,2803577.941136839,14447093.003847007,2053603.5769230777,670971.0,10340000.0,2200000.0,7504062.7128519565,0.0,673496.8327320826,0.0,0.0
11,41480989.99090082,-608187.3207354713,2789960.120178949,13971519.25493625,3398429.615384614,660739.5,10340000.0,2200000.0,7883730.0,0.0,844798.8211364839,0.0,0.0
12,43324686.07825295,-230008.1752298919,2789298.5835473686,13016908.370576257,4905904.23076923,582118.5,10340000.0,2200000.0,7883730.0,0.0,1836734.5685899963,0.0,0.0
13,43392327.57051865,949582.5186925903,2610676.541273676,9917548.666829998,3973650.192307694,586426.5,10340000.0,2200000.0,7883730.0,0.0,4930713.151414675,0.0,0.0
14,43002613.28480436,1202264.6278234422,2837832.5761105265,9649313.45117775,2779571.6153846146,516421.5,10340000.0,2200000.0,7883730.0,0.0,5593479.514308024,0.0,0.0
15,43288693.35759782,1864494.7809683941,3132919.9303105287,9324341.9282475,667784.8076923079,544962.0,10340000.0,2200000.0,7883730.0,0.0,7330459.910379085,0.0,0.0
16,46959330.30027298,2416950.0186146926,3569453.2030105204,10982449.011728253,2644.6923076923076,784594.5,10340000.0,2200000.0,7883730.0,0.0,8779508.874611802,0.0,0.0
