,Wind Offshore,Wind Onshore,Solar,Hydro
0,4750899.3039375,15756952.565894745,0.0,231921.0
1,4776324.653325,15587963.594210543,0.0,228636.0
2,4750283.715875,14975956.111368407,0.0,217795.5
3,4716476.3694375,14907379.477157874,0.0,183960.0
4,4665402.55905,14529160.93894738,0.0,178704.0
5,4593756.233087501,14035660.844526298,0.0,173448.0
6,4530407.5342375,12718112.5731579,957.2307692307685,181003.5
7,4536576.539075,11669171.024210516,0.0,285795.0
8,4268207.017212501,10456003.275473693,1316.1923076923076,247689.0
9,3859596.5353125,10107616.562421042,78133.96153846156,334084.5
10,3769656.30705,9927914.915368425,185822.42307692318,409311.0
11,3645565.6279375004,9879692.047789454,307510.3846153845,403069.5
12,3396480.5739375,9877349.4414737,443915.7692307691,355108.5
13,2587769.7245000005,9244820.410736855,359559.8076923078,357736.5
14,2517779.5491625,10049216.020105273,251512.38461538454,315031.5
15,2432985.262125,11094167.224105269,60425.19230769234,332442.0
16,2865632.4267375,12640000.898105273,239.30769230769212,478624.5
17,3821530.694400001,13257162.114842096,119.65384615384606,466470.0
18,3593063.7782375,14108940.102631573,0.0,467455.5
19,3974958.3631875,14363684.293894753,0.0,397156.5
20,4332774.3929375,15270950.394526316,0.0,325872.0
21,4263847.903775001,14790473.924947387,0.0,263785.5
22,4357806.640912499,13919293.458631594,0.0,205641.0
23,4423318.9599375,13336617.622842098,0.0,206955.0
24,4160900.3310000002,12668197.647368424,0.0,205312.5
25,4155583.1500500003,10741554.322631586,0.0,204655.5
26,3998330.0858,8932033.399473669,0.0,183303.0
27,3589100.2660625,7203656.876842099,0.0,168520.5
28,3392713.2999874996,6347220.584736837,0.0,164250.0
29,3110873.9613624997,6466047.707263163,0.0,161622.0
30,3210451.7363375006,6779991.77610527,0.0,160965.0
31,2903980.7507,8300431.914210515,0.0,168192.0
32,3001491.7746874997,9918851.5614737,1076.8846153846157,251302.5
33,3254249.7332999995,11670620.907578945,11008.153846153853,360693.0
34,2865553.6814625002,13731391.106631603,42118.153846153844,337041.0
35,3044660.434412499,14571047.689578965,80646.69230769231,315360.0
36,3699151.787575,16513930.974315811,114628.38461538467,307804.5
37,4124715.6272125,16164167.188631594,122166.57692307695,288423.0
38,4405887.5058875,16319010.300421078,54681.807692307666,288751.5
39,4476962.616125,15918168.19999998,6580.961538461541,313389.0
40,3812581.231400001,12968507.114315767,2512.730769230769,469426.5
41,4071238.8360125003,12192901.819999997,837.5769230769228,478624.5
42,4033353.6092625,11340278.594526302,0.0,462856.5
43,4175639.4465999994,12255772.308421053,0.0,434277.0
44,4372303.896025001,13313006.367157908,0.0,339012.0
45,4417625.5515625,14701363.080105249,0.0,304191.0
46,4049916.3654375,15311906.434000012,0.0,288423.0
47,3937834.3407624997,15383216.636526296,0.0,299263.5
48,3927511.2101875,15601886.273368431,0.0,290065.5
49,3868816.607075,16657410.862631569,0.0,266085.0
50,3949738.6264625005,17199512.123894714,0.0,222723.0
51,3907391.792425,16993726.821789466,0.0,217467.0
52,4149556.0116999997,16687016.341368396,0.0,207612.0
53,4388100.448175,16044289.058947343,0.0,211554.0
54,4240882.4067875,15798073.22094737,0.0,223051.5
55,4241973.5913125,15490155.031999988,0.0,208597.5
56,4531572.464337501,15724445.73757893,3948.576923076926,264442.5
57,4600310.214825,16351860.605473684,144541.8461538461,369234.0
58,4577484.709437501,16557536.691473678,338620.3846153845,381060.0
59,4637620.476075,17258276.719894752,427164.2307692309,297949.5
60,4677279.9713625,16648415.570947386,481008.46153846127,296964.0
