,Year,Wind Onshore Capacity,Wind Offshore Capacity,Solar Capacity,Hydro Capacity,Nuclear Capacity,CCGT Capacity,Coal Capacity,OCGT Capacity,BECCS Capacity,Biomass Capacity,Hydrogen Capacity,Wind Onshore Derated Capacity,Wind Offshore Derated Capacity,Solar Derated Capacity,Hydro Derated Capacity,Nuclear Derated Capacity,CCGT Derated Capacity,Coal Derated Capacity,OCGT Derated Capacity,BECCS Derated Capacity,Biomass Derated Capacity,Hydrogen Derated Capacity,Wind Onshore Profit,Wind Offshore Profit,Solar Profit,Hydro Profit,Nuclear Profit,CCGT Profit,Coal Profit,OCGT Profit,BECCS Profit,Biomass Profit,Hydrogen Profit,Wind Onshore Revenue,Wind Offshore Revenue,Solar Revenue,Hydro Revenue,Nuclear Revenue,CCGT Revenue,Coal Revenue,OCGT Revenue,BECCS Revenue,Biomass Revenue,Hydrogen Revenue,Wind Onshore Cost,Wind Offshore Cost,Solar Cost,Hydro Cost,Nuclear Cost,CCGT Cost,Coal Cost,OCGT Cost,BECCS Cost,Biomass Cost,Hydrogen Cost,Wind Onshore Emissions,Wind Offshore Emissions,Solar Emissions,Hydro Emissions,Nuclear Emissions,CCGT Emissions,Coal Emissions,OCGT Emissions,BECCS Emissions,Biomass Emissions,Hydrogen Emissions,Wind Onshore Generation,Wind Offshore Generation,Solar Generation,Hydro Generation,Nuclear Generation,CCGT Generation,Coal Generation,OCGT Generation,BECCS Generation,Biomass Generation,Hydrogen Generation,Battery Capacity kW,Battery Discharge kWh,Battery Cost GBP,Battery Cap Subs GBP
0,2010,93000.0,90000.0,0.0,63000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15810.0,21600.0,0.0,52920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2430152.919283231,24853.887753999523,2415.699999999522,2035790.0064974579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9643682.08274126,13105737.846376292,0.0,7637604.446414635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7213529.163457997,13080883.958622342,-2415.699999999522,5601814.43991717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257975710.47607964,347399394.43500054,0.0,201919441.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2011,93000.0,90000.0,0.0,63000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15810.0,21600.0,0.0,52920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6959667.465160381,24853.887753999523,2415.699999999522,5954008.618586099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14173196.628618404,13105737.846376292,0.0,11555823.05850326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7213529.163457997,13080883.958622342,-2415.699999999522,5601814.43991717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257975710.47607964,347399394.43500054,0.0,201919441.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2012,93000.0,90000.0,0.0,73000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15810.0,21600.0,0.0,61320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4575171.615622884,24853.887753999523,2415.699999999522,4669080.059201225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11788700.779080894,13105737.846376292,0.0,11176012.897758342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7213529.163457997,13080883.958622342,-2415.699999999522,6506932.838557109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257975710.47607964,347399394.43500054,0.0,233970146.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2013,93000.0,232857.0,0.0,83000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15810.0,55885.68,0.0,69720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3726616.4782637954,64873.69062784502,2415.699999999522,4391141.956460484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10940145.64172179,33926695.29688602,0.0,11803348.763455717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7213529.163457997,33861821.60625816,-2415.699999999522,7412206.806995215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257975710.47607964,898826453.2216772,0.0,266020851.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2014,93000.0,382857.0,0.0,93000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15810.0,91885.68,0.0,78120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2736643.8593539265,378433.9446948909,2415.699999999522,3856333.535459268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9950173.022811953,56061718.41706532,0.0,12173873.066158697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7213529.163457997,55683284.47237045,-2415.699999999522,8317539.5306993835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257975710.47607964,1477825443.9466763,0.0,298071556.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2015,93000.0,382857.0,0.0,103000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15810.0,91885.68,0.0,86520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2400697.032264117,-282367.670544903,2415.699999999522,3561964.6050778977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9614226.195722127,55400916.80182545,0.0,12784701.63588512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7213529.163457997,55683284.47237045,-2415.699999999522,9222737.030807192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257975710.47607964,1477825443.9466763,0.0,330122261.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2016,93000.0,525714.0,0.0,113000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15810.0,126171.35999999999,0.0,94920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3036006.9230342293,1222664.7537217368,2415.699999999522,4754577.43265437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10249536.08649227,77685354.45742154,0.0,14882736.98643176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7213529.163457997,76462689.70369963,-2415.699999999522,10128159.55377743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257975710.47607964,2029252502.733353,0.0,362172966.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2017,93000.0,525714.0,0.0,123000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15810.0,126171.35999999999,0.0,103320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3159730.6112383064,1498449.961224468,2415.699999999522,5601390.3195855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10373259.774696337,77961139.66492426,0.0,16635225.130461568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7213529.163457997,76462689.70369963,-2415.699999999522,11033834.810876142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257975710.47607964,2029252502.733353,0.0,394223671.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64107.142857142855,0.0,0.0,0.0
8,2018,93000.0,525714.0,0.0,133000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15810.0,126171.35999999999,0.0,111720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3035163.7281370894,1226955.4061547432,2415.699999999522,5961615.563332591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10248692.891595103,77689645.10985449,0.0,17901073.54150924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7213529.163457997,76462689.70369963,-2415.699999999522,11939457.978176683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257975710.47607964,2029252502.733353,0.0,426274376.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67684.15178571425,0.0,0.0,0.0
9,2019,93000.0,668571.0,0.0,143000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15810.0,160457.03999999998,0.0,120120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3157775.968028619,1463259.0870252424,2415.699999999522,6561390.603136716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10371305.131486623,98708014.39896797,0.0,19406549.00881574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7213529.163457997,97244755.31194267,-2415.699999999522,12845158.405679032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257975710.47607964,2580679561.5200295,0.0,458325081.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71261.16071428561,0.0,0.0,0.0
