,Wind Onshore,Wind Offshore,Solar,Hydro
0,1546145.0762105263,12913505.327953123,0.0,44125.0
1,1529563.0965789475,12982614.429993749,0.0,43500.0
2,1469510.091263158,12911832.08690625,0.0,41437.5
3,1462781.0346842106,12819939.727078125,0.0,35000.0
4,1425668.4821052633,12681115.0792875,0.0,34000.0
5,1377243.9699473684,12486371.904815625,0.0,33000.0
6,1247960.0386842105,12314182.660678124,34.15384615384615,34437.5
7,1145033.0415789473,12330950.744306248,0.0,54375.0
8,1025991.4100526316,11601490.692909377,46.96153846153846,47125.0
9,991806.0941578947,10490839.151484376,2787.8076923076924,63562.5
10,974172.9372631579,10246370.9902875,6630.115384615385,77875.0
11,969441.0864210527,9909077.870953126,10971.923076923076,76687.5
12,969211.2190526316,9232035.280453127,15838.846153846152,67562.5
13,907144.5445263158,7033863.693375001,12829.038461538461,68062.5
14,986075.5627894737,6843622.131871874,8973.923076923076,59937.5
15,1088611.0087894737,6613141.246593751,2155.9615384615386,63250.0
16,1240295.3597894737,7789127.330053125,8.538461538461538,91062.5
17,1300854.0733157895,10387371.700799998,4.269230769230769,88750.0
18,1384434.4697368422,9766371.643678125,0.0,88937.5
19,1409431.1482105264,10804406.222390626,0.0,75562.5
20,1498456.2949473683,11776992.444703126,0.0,62000.0
21,1451309.721105263,11589642.107831249,0.0,50187.5
22,1365825.4637368422,11845033.050684374,0.0,39125.0
23,1308650.6153157896,12023103.269953124,0.0,39375.0
24,1243062.155263158,11309818.44825,0.0,39062.5
25,1054010.9997368422,11295365.722537499,0.0,38937.5
26,876452.4360526316,10867933.32435,0.0,34875.0
27,706856.1363157895,9755598.349546876,0.0,32062.5
28,622818.6455263158,9221795.384990623,0.0,31250.0
29,634478.5124736843,8455722.781021874,0.0,30750.0
30,665284.1567894737,8726386.932253124,0.0,30625.0
31,814476.7765789474,7893362.603025,0.0,32000.0
32,973283.5990526316,8158409.081015625,38.42307692307692,47812.5
33,1145175.3108421052,8845435.059975,392.7692307692308,68625.0
34,1347387.6157368422,7788913.291096875,1502.7692307692307,64125.0
35,1429778.6038421053,8275746.595809374,2877.4615384615386,60000.0
36,1620423.299368421,10054731.38068125,4089.9230769230767,58562.5
37,1586102.8587368422,11211464.150409374,4358.884615384615,54875.0
38,1601296.7811578948,11975722.519415624,1951.0384615384614,54937.5
39,1561964.3,12168913.06209375,234.8076923076923,59625.0
40,1272529.9093684212,10363046.003549999,89.65384615384615,89312.5
41,1196423.93,11066107.917009376,29.884615384615383,91062.5
42,1112760.5949473684,10963131.396946875,0.0,88062.5
43,1202593.0731578947,11349881.10495,0.0,82625.0
44,1306333.7696842107,11884438.30201875,0.0,64500.0
45,1442565.7527894736,12007627.913671875,0.0,57875.0
46,1502475.091,11008150.924078126,0.0,54875.0
47,1509472.3779473684,10703498.745571874,0.0,56937.5
48,1530929.254263158,10675439.257640624,0.0,55187.5
49,1634502.2097368422,10515900.395306248,0.0,50625.0
50,1687695.6932105264,10735855.999846876,0.0,42375.0
51,1667503.0874210526,10620752.304318748,0.0,41375.0
52,1637407.236263158,11278983.248775002,0.0,39500.0
53,1574339.8621052632,11927375.196131252,0.0,40250.0
54,1550180.025105263,11527219.175090624,0.0,42437.5
55,1519965.668,11530185.143484375,0.0,39687.5
56,1542955.3558421053,12317349.078253124,140.8846153846154,50312.5
57,1604520.2050526317,12504186.401118748,5157.2307692307695,70250.0
58,1624702.0940526316,12442143.982078124,12081.923076923076,72500.0
59,1693461.9472105263,12605600.097056251,15241.153846153846,56687.5
60,1633619.5501052632,12713399.288521875,17162.30769230769,56500.0
61,1662701.8104210526,12880096.564837499,13072.384615384615,53437.5
62,1664215.6734210528,12953737.856840624,6587.423076923077,53875.0
63,1542074.249368421,12935841.821887499,870.9230769230769,54937.5
64,1528782.4794210526,12856932.79335,59.76923076923077,88125.0
65,1415552.6094210527,12954006.254896872,42.69230769230769,103562.5
66,1392560.7471578948,12926160.805921875,4.269230769230769,98312.5
67,1412976.231105263,12798039.804665625,0.0,73125.0
68,1425423.859736842,12918414.634171877,0.0,63062.5
69,1400997.9667894738,12869737.75884375,0.0,61562.5
70,1303342.0769473684,12682908.9295875,0.0,56687.5
71,1151901.4164210525,12473852.324596874,0.0,53750.0
72,936722.7281578948,12042383.763234373,0.0,52000.0
