,Wind Onshore,Wind Offshore,Solar,Hydro
0,3651176.27671579,8765862.003635623,0.0,290519.0
1,3612018.4178684214,8812774.196436752,0.0,286404.0
2,3470205.006094738,8764726.184991252,0.0,272824.5
3,3454314.5362263164,8702348.408780625,0.0,230440.0
4,3366674.3311578943,8608112.3609895,0.0,223856.0
5,3252321.265121052,8475918.061284125,0.0,217272.0
6,2947021.0510263173,8359033.674412625,34.15384615384615,226736.5
7,2703961.964368422,8370416.07627925,0.0,358005.0
8,2422848.6408789465,7875248.7312928755,46.96153846153846,310271.0
9,2342121.0194368428,7121323.4492718745,2787.8076923076924,418495.5
10,2300480.836294737,6955375.1563095,6630.115384615385,512729.0
11,2289306.7092315787,6726416.026795626,10971.923076923076,504910.5
12,2288763.8841789477,6266830.362935625,15838.846153846152,444831.5
13,2142195.2515894743,4774681.770955001,12829.038461538461,448123.5
14,2328588.53758421,4645543.2269933745,8973.923076923076,394628.5
15,2570722.987784209,4489089.68602875,2155.9615384615386,416438.0
16,2928921.136484209,5287364.938487625,8.538461538461538,599555.5
17,3071928.7633736855,7051088.344896,4.269230769230769,584330.0
18,3269301.4196052635,6629545.110372625,0.0,585564.5
19,3328330.343115788,7334177.016343126,0.0,497503.5
20,3538560.617621052,7994381.693145625,0.0,408208.0
21,3427225.3654578943,7867205.75155225,0.0,330434.5
22,3225356.7974052615,8040568.576375874,0.0,257599.0
23,3090340.0687736846,8161445.048675625,0.0,259245.0
24,2935454.842894738,7677257.66829,0.0,257187.5
25,2489016.080605263,7667446.9626795,0.0,256364.5
26,2069716.7370789472,7377300.072022,0.0,229617.0
27,1669220.0464736843,6622232.052664375,0.0,211099.5
28,1470767.975289474,6259879.383455125,0.0,205750.0
29,1498302.4093105267,5739858.942791374,0.0,202458.0
30,1571049.0353842108,5923589.427951626,0.0,201635.0
31,1923363.0338684218,5358121.251013001,0.0,210688.0
32,2298380.690178947,5538038.383628124,38.42307692307692,314797.5
33,2704297.929063157,6004400.906547,392.7692307692308,451827.0
34,3181816.3598052636,5287219.645950375,1502.7692307692307,422199.0
35,3376380.2631631587,5617688.675040875,2877.4615384615386,395040.0
36,3826582.123452631,6825287.5983942505,4089.9230769230767,385575.5
37,3745535.408905263,7610493.441192876,4358.884615384615,361297.0
38,3781415.411336843,8129282.354636124,1951.0384615384614,361708.5
39,3688532.9099999997,8260422.70688875,234.8076923076923,392571.0
40,3005042.0804526317,7034575.732725999,89.65384615384615,588033.5
41,2825320.0409999997,7511823.664784875,29.884615384615383,599555.5
42,2627751.527621053,7441921.810752377,0.0,579803.5
43,2839888.291736843,7704452.741294,0.0,544003.0
44,3084868.9057263164,8067317.39372975,0.0,424668.0
45,3406576.7405842105,8150940.167609376,0.0,381049.0
46,3548050.8866999997,7472481.674420624,0.0,361297.0
47,3564574.7747210516,7265679.656837376,0.0,374876.5
48,3615244.5591947357,7246632.497073125,0.0,363354.5
49,3859829.0576052647,7138335.36039925,0.0,333315.0
50,3985443.9096157905,7287644.198500376,0.0,278997.0
51,3937759.6629315773,7209510.253805751,0.0,272413.0
52,3866689.1925947373,7656326.318003,0.0,260068.0
53,3717757.437157896,8096463.537948251,0.0,265006.0
54,3660704.6902578934,7824832.220867125,0.0,279408.5
55,3589354.3716,7826845.560311874,0.0,261302.5
56,3643643.845563158,8361183.081471625,140.8846153846154,331257.5
57,3789027.4323789473,8488010.78222175,5157.2307692307695,462526.0
58,3836686.3716789475,8445895.549380627,12081.923076923076,477340.0
59,3999060.7494157897,8556851.770109251,15241.153846153846,373230.5
60,3857744.6827578945,8630027.318691373,17162.30769230769,371996.0
61,3926421.588031579,8743183.6835555,13072.384615384615,351832.5
62,3929996.531131579,8793172.388177125,6587.423076923077,354713.0
63,3641563.138452633,8781024.3177015,870.9230769230769,361708.5
64,3610175.013331578,8727459.802302001,59.76923076923077,580215.0
65,3342785.9943315787,8793354.580406375,42.69230769230769,681855.5
66,3288491.385536842,8774452.713179376,4.269230769230769,647289.5
67,3336701.9524578936,8687482.445366126,0.0,481455.0
68,3366096.6626052614,8769194.507069377,0.0,415203.5
69,3308415.6323842104,8736151.98599875,0.0,405327.5
70,3077804.111021052,8609330.0508255,0.0,373230.5
71,2720181.430231579,8467419.600970376,0.0,353890.0
72,2212043.2652368424,8174532.908181875,0.0,342368.0
73,1899712.3663894732,8078748.226442126,0.0,332903.5
74,1469678.6574473686,7453586.7258858755,0.0,292988.0
75,1218998.0136315795,6744819.748180624,0.0,258422.0
76,1155798.8733315794,5229186.808472749,0.0,254718.5
77,1171543.3672736846,4885190.582918125,0.0,274470.5
78,1359678.4614947368,4192907.3894985,0.0,271178.5
79,1467903.4728157897,3119659.09160175,0.0,304098.5
80,1429882.979163158,3052282.5602405,546.4615384615385,356359.0
81,1327248.3323368416,3399720.8351895,1536.923076923077,490096.5
82,1673879.172584211,2894174.29871275,5614.038461538461,469933.0
83,1997116.4537052633,3501886.8574145,8278.038461538461,354713.0
84,2077865.714794737,6211054.172246875,9819.23076923077,352244.0
