,CCGT,OCGT,Coal,Nuclear,Wind Offshore,Wind Onshore,Solar,Hydro,Biomass,BECCS,Hydrogen,Battery
1,0.0,0.0,0.0,0.0,0.0,367600.0,0.0,568000.0,0.0,0,0,694838.7096774194
2,1650588.0,1000000.0,0.0,0.0,0.0,206400.0,0.0,0.0,0.0,0,0,347419.3548387097
3,0.0,500000.0,0.0,0.0,0.0,28000.0,0.0,262000.0,0.0,0,0,521129.03225806454
4,117647.0,0.0,2304000.0,0.0,0.0,463800.0,0.0,102000.0,0.0,0,0,0.0
5,117647.0,750000.0,0.0,860000.0,10000.0,436800.0,0.0,262000.0,0.0,0,0,0.0
6,117647.0,250000.0,0.0,0.0,0.0,955500.0,0.0,47000.0,500000.0,0,0,347419.3548387097
7,1598294.0,0.0,1152000.0,1205000.0,563200.0,314900.0,0.0,11000.0,0.0,0,0,694838.7096774194
8,0.0,0.0,0.0,0.0,4000.0,48000.0,0.0,14000.0,250000.0,0,0,521129.03225806454
9,117647.0,430000.0,0.0,0.0,330000.0,181200.0,0.0,39000.0,294000.0,0,0,347419.3548387097
10,235294.0,1042000.0,280000.0,1190000.0,62100.0,118900.0,0.0,0.0,38000.0,0,0,347419.3548387097
11,117647.0,0.0,0.0,2390000.0,457200.0,43300.0,0.0,0.0,0.0,0,0,0.0
12,1615294.0,250000.0,0.0,980000.0,947142.0,88000.0,0.0,70000.0,0.0,0,0,694838.7096774194
13,556000.0,1483000.0,1980000.0,0.0,202857.0,108000.0,0.0,0.0,0.0,0,0,694838.7096774194
14,1218941.0,324000.0,5928000.0,0.0,0.0,18100.0,0.0,0.0,250000.0,0,0,0.0
15,117647.0,290000.0,2012000.0,0.0,428571.0,19000.0,0.0,0.0,250000.0,0,0,347419.3548387097
16,5059000.0,75000.0,3870000.0,0.0,379000.0,63000.0,111000.0,0.0,250000.0,0,0,0.0
17,1182647.0,1334000.0,2000000.0,434000.0,0.0,25000.0,0.0,0.0,250000.0,0,0,694838.7096774194
18,352941.0,0.0,1976000.0,0.0,0.0,34000.0,0.0,0.0,0.0,0,0,347419.3548387097
19,2660294.0,250000.0,0.0,0.0,699714.0,104000.0,0.0,0.0,250000.0,0,0,521129.03225806454
20,537647.0,250000.0,0.0,1188000.0,849714.0,177100.0,0.0,0.0,0.0,0,0,521129.03225806454
21,900294.0,17000.0,0.0,0.0,0.0,50000.0,0.0,0.0,288000.0,0,0,173709.67741935485
22,0.0,600000.0,1958000.0,0.0,0.0,27500.0,0.0,0.0,250000.0,0,0,521129.03225806454
23,117647.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,250000.0,0,0,347419.3548387097
24,1339647.0,57000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,347419.3548387097
25,1342294.0,438000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,173709.67741935485
26,2840941.0,228000.0,1063000.0,0.0,0.0,28100.0,0.0,0.0,250000.0,0,0,347419.3548387097
27,870588.0,1044000.0,1940000.0,1040000.0,720000.0,3011000.0,0.0,0.0,500000.0,0,0,347419.3548387097
28,2507294.0,458000.0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,0,0,173709.67741935485
29,1257941.0,453000.0,0.0,860000.0,0.0,103400.0,0.0,0.0,0.0,0,0,0.0
30,1722647.0,321000.0,1949000.0,0.0,0.0,108100.0,0.0,49000.0,250000.0,0,0,694838.7096774194
