bidPrice,Capacity,indx,Type,ConstructionTime,DeRateCap,Battery,bidBus,STRIKEPriceGBP
0.0,250000,43.0,OCGT,2,230000.0,0,10,0.0
0.0,250000,14.0,OCGT,2,230000.0,0,22,0.0
0.0,117647,25.0,CCGT,3,99999.95,0,16,0.0
0.0,117647,46.0,CCGT,3,99999.95,0,13,0.0
0.0,117647,1.0,CCGT,3,99999.95,0,23,0.0
