,CCGT,OCGT,Coal,Nuclear,Biomass,BECCS,Hydrogen,Net Demand,Curtail,Gen generation
1667,23019700.0,1696480.0,575093.1692080522,8219070.0,105600.0,0,0,0.0,0.0,0.0
1668,23019700.0,1696480.0,594339.1530590442,8219070.0,105600.0,0,0,0.0,0.0,0.0
1669,23019700.0,1696480.0,566274.202386275,8219070.0,105600.0,0,0,0.0,0.0,0.0
1670,23019700.0,1696480.0,505411.4874173694,8219070.0,105600.0,0,0,0.0,0.0,0.0
1671,23019700.0,1696480.0,481170.96287037706,8219070.0,105600.0,0,0,0.0,0.0,0.0
1672,23019700.0,1696480.0,510270.5657395082,8219070.0,105600.0,0,0,0.0,0.0,0.0
1673,23019700.0,1696480.0,582680.4020874233,8219070.0,105600.0,0,0,0.0,0.0,0.0
1674,23019700.0,1696480.0,708260.7718331749,8219070.0,105600.0,0,0,0.0,0.0,0.0
1675,23019700.0,1696480.0,638221.0031248162,8219070.0,105600.0,0,0,0.0,0.0,0.0
1676,23019700.0,1696480.0,481089.168534859,8219070.0,105600.0,0,0,0.0,0.0,0.0
1677,23019700.0,1696480.0,281086.6126014229,8219070.0,105600.0,0,0,0.0,0.0,0.0
1678,23019700.0,1696480.0,1662.9042796352671,8219070.0,105600.0,0,0,0.0,0.0,0.0
1679,21933419.137685034,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1680,22187252.72239034,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1681,22341879.464185927,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1682,21285756.38116709,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1683,20368652.830301516,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1684,19171089.51575698,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1685,20654351.433327593,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1686,23019700.0,1696480.0,72179.7743751256,8219070.0,105600.0,0,0,0.0,0.0,0.0
1687,23019700.0,1696480.0,495925.0854548839,8219070.0,105600.0,0,0,0.0,0.0,0.0
1688,23019700.0,1696480.0,706875.6371218645,8219070.0,105600.0,0,0,0.0,0.0,0.0
1689,23019700.0,1696480.0,863704.2184130895,8219070.0,105600.0,0,0,0.0,0.0,0.0
1690,23019700.0,1696480.0,907914.1235382808,8219070.0,105600.0,0,0,0.0,0.0,0.0
1691,23019700.0,1696480.0,954107.5352005867,8219070.0,105600.0,0,0,0.0,0.0,0.0
1692,23019700.0,1696480.0,980873.460398477,8219070.0,105600.0,0,0,0.0,0.0,0.0
1693,23019700.0,1696480.0,957058.62139268,8219070.0,105600.0,0,0,0.0,0.0,0.0
1694,23019700.0,1696480.0,952117.526891394,8219070.0,105600.0,0,0,0.0,0.0,0.0
1695,23019700.0,1696480.0,944687.9157988365,8219070.0,105600.0,0,0,0.0,0.0,0.0
1696,23019700.0,1696480.0,1081943.2148072375,8219070.0,105600.0,0,0,0.0,0.0,0.0
1697,23019700.0,1696480.0,1186188.2115061176,8219070.0,105600.0,0,0,0.0,0.0,0.0
1698,23019700.0,1696480.0,1284806.0754014403,8219070.0,105600.0,0,0,0.0,0.0,0.0
1699,23019700.0,1696480.0,1185873.2792501212,8219070.0,105600.0,0,0,0.0,0.0,0.0
1700,23019700.0,1696480.0,967235.7375713183,8219070.0,105600.0,0,0,0.0,0.0,0.0
1701,23019700.0,1696480.0,618484.706827427,8219070.0,105600.0,0,0,0.0,0.0,0.0
1702,23019700.0,1696480.0,235807.9745599112,8219070.0,105600.0,0,0,0.0,0.0,0.0
1703,23019700.0,1362564.7158684283,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1704,23019700.0,1093877.8716467842,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1705,23019700.0,817248.4560853094,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1706,23019700.0,319863.95223919675,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1707,22981255.522352498,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1708,22541791.453200094,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1709,23019700.0,1696480.0,84.15896140355746,8219070.0,105600.0,0,0,0.0,0.0,0.0
1710,23019700.0,1696480.0,327892.34727799904,8219070.0,105600.0,0,0,0.0,0.0,0.0
1711,23019700.0,1696480.0,846083.4579412367,8219070.0,105600.0,0,0,0.0,0.0,0.0
1712,23019700.0,1696480.0,1030106.8170266423,8219070.0,105600.0,0,0,0.0,0.0,0.0
1713,23019700.0,1696480.0,1158945.5983024566,8219070.0,105600.0,0,0,0.0,0.0,0.0
1714,23019700.0,1696480.0,1199110.4559576816,8219070.0,105600.0,0,0,0.0,0.0,0.0
1715,23019700.0,1696480.0,1212037.7081540888,8219070.0,105600.0,0,0,0.0,0.0,0.0
1716,23019700.0,1696480.0,1249971.7180180808,8219070.0,105600.0,0,0,0.0,0.0,0.0
1717,23019700.0,1696480.0,1179050.7102155231,8219070.0,105600.0,0,0,0.0,0.0,0.0
1718,23019700.0,1696480.0,1089331.061957988,8219070.0,105600.0,0,0,0.0,0.0,0.0
1719,23019700.0,1696480.0,1037712.4381525323,8219070.0,105600.0,0,0,0.0,0.0,0.0
1720,23019700.0,1696480.0,1135306.7451922686,8219070.0,105600.0,0,0,0.0,0.0,0.0
1721,23019700.0,1696480.0,1206980.6713239935,8219070.0,105600.0,0,0,0.0,0.0,0.0
1722,23019700.0,1696480.0,1341404.900583079,8219070.0,105600.0,0,0,0.0,0.0,0.0
1723,23019700.0,1696480.0,1240184.5104281094,8219070.0,105600.0,0,0,0.0,0.0,0.0
1724,23019700.0,1696480.0,984558.5181810549,8219070.0,105600.0,0,0,0.0,0.0,0.0
1725,23019700.0,1696480.0,542010.3804619476,8219070.0,105600.0,0,0,0.0,0.0,0.0
1726,23019700.0,1696480.0,68743.78130675455,8219070.0,105600.0,0,0,0.0,0.0,0.0
1727,21291344.512330204,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1728,19501026.852379367,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1729,17605707.102730453,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1730,15931552.719378248,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1731,14377567.435032394,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1732,13597700.577675417,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1733,13674116.855088837,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1734,17582566.488617137,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1735,22291566.050660297,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1736,22891066.816106513,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1737,22795680.00821057,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1738,20825457.93573016,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1739,19317910.022694144,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1740,14938114.775057867,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1741,17084597.868903268,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1742,14854406.206467286,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1743,15238507.419268072,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1744,16700925.43681404,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1745,18606420.113644253,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1746,20836098.865494665,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1747,20424154.669103544,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1748,16824652.435423024,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1749,12180052.806883391,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1750,8005161.229193471,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1751,6023887.13020039,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1752,6993043.599341612,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1753,6681451.019043237,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1754,6016768.488716282,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1755,5286268.8844896145,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1756,5340495.641343217,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1757,7258038.977986492,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1758,12047710.146423966,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1759,17140180.920937862,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1760,18472882.052338786,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1761,19777896.47939672,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1762,21138828.6082063,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1763,21568565.492447346,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1764,22612380.6740136,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1765,22779198.503298584,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1766,23019700.0,259521.87697635219,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1767,23019700.0,186058.98067214713,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1768,23019700.0,1114782.0128320605,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1769,23019700.0,1696480.0,319316.0321287129,8219070.0,105600.0,0,0,0.0,0.0,0.0
1770,23019700.0,800380.0088438727,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1771,22824524.391273066,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1772,20227322.256304584,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1773,15894480.977723408,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1774,10906868.990246639,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1775,7044760.546242997,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1776,9041218.873028442,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1777,9033274.475660574,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1778,7614746.553721596,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1779,6626896.8722045235,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1780,5989292.366801646,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1781,7787567.02693139,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1782,12040598.726304434,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1783,17050180.607308373,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1784,18764895.38059306,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1785,20307114.43507152,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1786,20469782.44734018,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1787,20256562.44326798,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1788,23019700.0,1696480.0,176790.21283602578,8219070.0,105600.0,0,0,0.0,0.0,0.0
1789,19199063.419969738,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1790,18306007.295741543,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1791,17724267.32609437,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1792,17801056.80155076,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1793,18431453.591005493,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1794,19678568.61541962,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1795,17415165.665158268,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1796,14261256.089684471,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1797,10023783.552493736,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1798,5691755.8054007925,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1799,2043994.9368130341,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1800,2544378.134427719,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1801,1518102.8456998132,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1802,512271.89359302446,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1803,0.0,0.0,0.0,8062270.0,0.0,0,0,0.0,0.0,0.0
1804,0.0,0.0,0.0,7800030.0,0.0,0,0,0.0,0.0,0.0
1805,0.0,0.0,0.0,7800030.0,0.0,0,0,0.0,0.0,0.0
1806,0.0,0.0,0.0,8062270.0,0.0,0,0,0.0,0.0,0.0
1807,2862596.4924617447,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1808,6059682.800169233,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1809,8853635.64356212,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1810,10455211.082025882,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1811,11126139.753322355,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1812,11160458.627037391,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1813,10858046.448099457,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1814,9814639.389455494,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1815,9607898.724662032,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1816,11058128.125844788,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1817,13956510.297118228,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1818,16880459.051781807,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1819,16890467.499687027,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1820,15013111.160855353,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1821,11325605.418954883,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1822,7229812.604367614,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1823,3923576.294396121,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1824,3249669.6118005402,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1825,4040818.7005301565,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1826,3220538.099450946,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1827,10342052.623943605,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1828,2151193.326376941,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1829,1896838.1761110239,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1830,2675072.111132905,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1831,3822658.112038471,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1832,6599049.703450214,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1833,10722987.31977607,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1834,12903222.592723668,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1835,13731145.00676103,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1836,14527645.702919833,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1837,15712257.147122119,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1838,14727622.455126174,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1839,15319963.292327508,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1840,17274147.250401553,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1841,19489770.46323191,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1842,22208225.916336954,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1843,22058114.000952587,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1844,19608948.53532799,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1845,16446931.847488541,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1846,12647218.482741054,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1847,9183212.984518636,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1848,10519152.354167521,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1849,11244852.742075566,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1850,11965410.783490676,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1851,12026971.42539455,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1852,11487761.53189177,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1853,12407387.954549585,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1854,17710389.239206426,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1855,23019700.0,1276272.947474327,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1856,23019700.0,1696480.0,178513.20266774017,8219070.0,105600.0,0,0,0.0,0.0,0.0
1857,23019700.0,1696480.0,244177.4477182857,8219070.0,105600.0,0,0,0.0,0.0,0.0
1858,23019700.0,1696480.0,278902.98256359267,8219070.0,105600.0,0,0,0.0,0.0,0.0
1859,23019700.0,1696480.0,380938.6669452524,8219070.0,105600.0,0,0,0.0,0.0,0.0
1860,23019700.0,1696480.0,399858.28206458024,8219070.0,105600.0,0,0,0.0,0.0,0.0
1861,23019700.0,1696480.0,325385.79511908087,8219070.0,105600.0,0,0,0.0,0.0,0.0
1862,23019700.0,1696480.0,226202.40781514,8219070.0,105600.0,0,0,0.0,0.0,0.0
1863,23019700.0,1696480.0,262897.52389491454,8219070.0,105600.0,0,0,0.0,0.0,0.0
1864,23019700.0,1696480.0,411164.1232074383,8219070.0,105600.0,0,0,0.0,0.0,0.0
1865,23019700.0,1696480.0,642987.7976181983,8219070.0,105600.0,0,0,0.0,0.0,0.0
1866,23019700.0,1696480.0,861599.5866447028,8219070.0,105600.0,0,0,0.0,0.0,0.0
1867,23019700.0,1696480.0,1182518.975172206,8219070.0,105600.0,0,0,0.0,0.0,0.0
1868,23019700.0,1696480.0,698444.8022382567,8219070.0,105600.0,0,0,0.0,0.0,0.0
1869,23019700.0,1696480.0,475847.7884804774,8219070.0,105600.0,0,0,0.0,0.0,0.0
1870,23019700.0,1696480.0,82310.195819719,8219070.0,105600.0,0,0,0.0,0.0,0.0
1871,21479841.211792298,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1872,22016601.208669,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1873,23016405.212358378,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1874,21857678.07173217,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1875,21131396.587980777,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1876,21281122.521577224,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1877,22576997.43982591,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1878,23019700.0,1696480.0,164784.93474234073,8219070.0,105600.0,0,0,0.0,0.0,0.0
1879,23019700.0,1696480.0,607240.9340276703,8219070.0,105600.0,0,0,0.0,0.0,0.0
1880,23019700.0,1696480.0,808610.930595996,8219070.0,105600.0,0,0,0.0,0.0,0.0
1881,23019700.0,1696480.0,890199.4165711987,8219070.0,105600.0,0,0,0.0,0.0,0.0
1882,23019700.0,1696480.0,941384.9113811969,8219070.0,105600.0,0,0,0.0,0.0,0.0
1883,23019700.0,1696480.0,1150207.73067848,8219070.0,105600.0,0,0,0.0,0.0,0.0
1884,23019700.0,1696480.0,995370.9105349919,8219070.0,105600.0,0,0,0.0,0.0,0.0
1885,23019700.0,1696480.0,1018055.8494991984,8219070.0,105600.0,0,0,0.0,0.0,0.0
1886,23019700.0,1696480.0,982924.6692102338,8219070.0,105600.0,0,0,0.0,0.0,0.0
1887,23019700.0,1696480.0,994099.0611926301,8219070.0,105600.0,0,0,0.0,0.0,0.0
1888,23019700.0,1696480.0,1113850.28291284,8219070.0,105600.0,0,0,0.0,0.0,0.0
1889,23019700.0,1696480.0,1190691.1798525064,8219070.0,105600.0,0,0,0.0,0.0,0.0
1890,23019700.0,1696480.0,1345827.7600297784,8219070.0,105600.0,0,0,0.0,0.0,0.0
1891,23019700.0,1696480.0,1362330.0346979552,8219070.0,105600.0,0,0,0.0,0.0,0.0
1892,23019700.0,1696480.0,1190734.8018225818,8219070.0,105600.0,0,0,0.0,0.0,0.0
1893,23019700.0,1696480.0,869874.137099119,8219070.0,105600.0,0,0,0.0,0.0,0.0
1894,23019700.0,1696480.0,465015.5627111551,8219070.0,105600.0,0,0,0.0,0.0,0.0
1895,23019700.0,1696480.0,105173.88706842466,8219070.0,105600.0,0,0,0.0,0.0,0.0
1896,23019700.0,1696480.0,60093.653277355865,8219070.0,105600.0,0,0,0.0,0.0,0.0
1897,23019700.0,1696480.0,92264.71863595059,8219070.0,105600.0,0,0,0.0,0.0,0.0
1898,23019700.0,1696480.0,34077.113210314754,8219070.0,105600.0,0,0,0.0,0.0,0.0
1899,23019700.0,838190.4172207639,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1900,22424392.190107927,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1901,23019700.0,55684.682583827525,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1902,23019700.0,1696480.0,165011.2320357097,8219070.0,105600.0,0,0,0.0,0.0,0.0
1903,23019700.0,1696480.0,733047.10561302,8219070.0,105600.0,0,0,0.0,0.0,0.0
1904,23019700.0,1696480.0,542209.9795650366,8219070.0,105600.0,0,0,0.0,0.0,0.0
1905,23019700.0,1696480.0,497755.75981839886,8219070.0,105600.0,0,0,0.0,0.0,0.0
1906,23019700.0,1696480.0,350488.8294627328,8219070.0,105600.0,0,0,0.0,0.0,0.0
1907,23019700.0,1696480.0,275649.90930032975,8219070.0,105600.0,0,0,0.0,0.0,0.0
1908,23019700.0,1696480.0,146120.71606421098,8219070.0,105600.0,0,0,0.0,0.0,0.0
1909,23019700.0,1696480.0,9595.09946167895,8219070.0,105600.0,0,0,0.0,0.0,0.0
1910,21949565.892981175,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1911,21500616.78973052,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1912,23019700.0,94220.11543578655,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1913,23019700.0,1696480.0,55633.7248658557,8219070.0,105600.0,0,0,0.0,0.0,0.0
1914,23019700.0,1696480.0,142295.7615307911,8219070.0,105600.0,0,0,0.0,0.0,0.0
1915,23019700.0,1696480.0,105908.27536586561,8219070.0,105600.0,0,0,0.0,0.0,0.0
1916,23019700.0,54692.43771802634,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1917,17363665.115035303,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1918,11676508.625241488,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1919,8279660.692255884,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1920,8298297.350424051,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1921,8954032.200756181,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1922,9367505.061566304,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1923,9034479.933654703,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1924,10667757.699772377,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1925,14687478.734508239,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1926,20393219.96296549,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1927,23019700.0,1696480.0,252383.23729202425,8219070.0,105600.0,0,0,0.0,0.0,0.0
1928,23019700.0,1696480.0,368739.3471458351,8219070.0,105600.0,0,0,0.0,0.0,0.0
1929,23019700.0,1696480.0,337162.4632130708,8219070.0,105600.0,0,0,0.0,0.0,0.0
1930,23019700.0,1696480.0,256213.50991256835,8219070.0,105600.0,0,0,0.0,0.0,0.0
1931,23019700.0,1696480.0,225290.21000739268,8219070.0,105600.0,0,0,0.0,0.0,0.0
1932,23019700.0,1696480.0,214430.82867956255,8219070.0,105600.0,0,0,0.0,0.0,0.0
1933,23019700.0,1696480.0,287278.35950580845,8219070.0,105600.0,0,0,0.0,0.0,0.0
1934,23019700.0,1696480.0,26955.561094714343,8219070.0,105600.0,0,0,0.0,0.0,0.0
1935,23019700.0,1082181.0138639547,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1936,23019700.0,1696480.0,40008.013077808384,8219070.0,105600.0,0,0,0.0,0.0,0.0
1937,23019700.0,1696480.0,113039.22353298544,8219070.0,105600.0,0,0,0.0,0.0,0.0
1938,23019700.0,1696480.0,219912.41873775312,8219070.0,105600.0,0,0,0.0,0.0,0.0
1939,23019700.0,1696480.0,122233.54262299149,8219070.0,105600.0,0,0,0.0,0.0,0.0
1940,22359300.30200152,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1941,16146780.551702641,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1942,10276092.206636794,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1943,5629284.063210756,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1944,6725235.137643859,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1945,6940201.0963704735,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1946,4520617.566336609,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1947,4376116.376581252,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1948,10180765.910848845,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1949,5201594.832430929,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1950,9557874.468484696,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1951,15296736.357542451,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1952,16510907.502010465,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1953,16946416.444820963,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1954,18125577.565737013,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1955,15969268.352570608,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1956,16056559.090811934,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1957,16295766.363027532,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1958,17754761.34333383,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
1959,21271535.93097047,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
